"U:0","U:1","U:2","Points:0","Points:1","Points:2"
4.9837,0.01575,0.027248,-38.618,-26.569,4.5464
4.9746,0.0095732,0.027356,-38.626,-27.602,5.5518
4.9954,0.010668,0.031532,-38.644,-28.648,6.538
4.962,0.0079074,0.03301,-38.585,-29.537,7.5125
4.9988,0.011715,0.00020937,-39.486,-21.599,0.47063
4.999,0.0117,0.0014268,-39.532,-22.582,1.4471
4.9979,0.01037,0.0037138,-39.517,-23.565,2.5075
4.998,0.0089283,0.0058091,-39.509,-24.552,3.5521
4.9984,0.007224,0.0078581,-39.508,-25.546,4.5679
4.9986,0.006454,0.0086992,-39.51,-26.552,5.5604
4.9988,0.0045215,0.0089522,-39.518,-27.572,6.5396
4.9987,0.0032001,0.0090284,-39.536,-28.587,7.5125
4.9954,0.00060285,0.0088023,-39.494,-29.495,8.4827
4.2988,-0.034995,0.031047,-30.575,-29.486,0.47048
4.5815,-0.020002,0.028702,-31.562,-28.569,0.40828
4.5426,-0.02237,0.12073,-31.562,-29.533,1.447
4.628,0.13997,0.025547,-32.548,-27.554,0.41411
4.8042,0.017796,0.10571,-32.55,-28.639,1.348
4.6125,-0.018347,0.24092,-32.549,-29.518,2.5074
4.5645,0.17689,0.003324,-33.536,-26.541,0.41657
4.952,0.096627,0.071097,-33.539,-27.59,1.3322
4.982,0.026216,0.13325,-33.54,-28.627,2.4466
4.7108,0.024052,0.20915,-33.537,-29.511,3.5517
4.5715,0.14009,0.025585,-34.525,-25.54,0.41681
5.0072,0.12167,0.035364,-34.533,-26.562,1.323
4.8247,0.063145,0.096299,-34.539,-27.604,2.4003
5.0537,0.022494,0.10543,-34.536,-28.621,3.5112
4.7787,0.019526,0.15242,-34.529,-29.509,4.567
4.909,0.15283,0.043323,-35.52,-24.549,0.41672
5.0288,0.098349,0.05657,-35.534,-25.553,1.3199
4.9378,0.064578,-0.031715,-35.547,-26.58,2.3727
4.834,0.019087,0.085822,-35.55,-27.612,3.4701
5.0916,0.039358,0.081699,-35.541,-28.62,4.5412
4.7581,0.017855,0.10787,-35.529,-29.509,5.5593
4.9034,0.087174,0.027932,-36.526,-23.564,0.41631
5.0566,0.10001,0.0084206,-36.547,-24.557,1.3225
4.9385,0.055555,-0.029525,-36.567,-25.565,2.3722
4.899,0.04928,0.038284,-36.577,-26.59,3.4507
4.9929,-0.079924,0.068222,-36.573,-27.614,4.5181
5.0674,0.055294,0.088141,-36.559,-28.623,5.5464
4.9244,0.03716,0.092149,-36.541,-29.511,6.5388
4.9605,0.083568,0.016621,-37.544,-22.582,0.41375
4.9992,0.066554,0.033142,-37.58,-23.567,1.3312
4.9685,0.061215,-0.027023,-37.595,-24.562,2.3992
4.9796,0.052375,0.022714,-37.603,-25.568,3.4694
4.948,0.026839,0.048898,-37.605,-26.585,4.5179
4.9682,-0.016561,0.044748,-37.602,-27.611,5.5389
5.0139,0.025551,0.057978,-37.594,-28.632,6.5349
4.9294,0.018366,0.055651,-37.566,-29.519,7.5125
4.9858,0.038542,0.0031332,-38.564,-21.599,0.408
4.9916,0.040392,0.0079578,-38.633,-22.582,1.3472
4.9757,0.033277,0.0097766,-38.622,-23.568,2.4457
4.9863,0.030521,0.014554,-38.616,-24.559,3.5105
4.9849,0.028689,0.015356,-38.615,-25.558,4.5409
4.9916,0.0080128,0.034721,-38.618,-26.571,5.5463
4.9864,0.0043766,0.031886,-38.627,-27.602,6.5348
4.9943,0.015554,0.030607,-38.644,-28.648,7.5126
4.9842,0.0043751,0.03102,-38.585,-29.537,8.4842
4.9985,0.011684,0.00017713,-39.486,-20.618,0.47063
4.9992,0.011619,0.0011268,-39.532,-21.6,1.447
4.9985,0.011072,0.0032915,-39.517,-22.582,2.5072
4.998,0.010313,0.0053576,-39.509,-23.566,3.5515
4.9983,0.0087003,0.0075398,-39.507,-24.552,4.5669
4.9974,0.0063859,0.0077902,-39.507,-25.546,5.5592
4.9985,0.006214,0.0089059,-39.51,-26.552,6.5388
4.9986,0.005798,0.0087029,-39.518,-27.572,7.5125
4.9992,0.0023324,0.0089137,-39.536,-28.587,8.4841
4.9925,0.00071855,0.0078153,-39.494,-29.495,9.4545
4.2924,-0.05959,0.040987,-29.589,-29.482,0.47029
4.3672,-0.06897,0.03645,-30.575,-28.566,0.40846
4.4459,-0.034183,0.17565,-30.576,-29.533,1.4472
4.441,0.15481,0.017699,-31.562,-27.554,0.41435
4.6243,-0.0011654,0.14209,-31.563,-28.638,1.3486
4.5326,-0.030996,0.29194,-31.562,-29.518,2.5076
4.4741,0.2294,-0.0027437,-32.549,-26.541,0.41665
4.785,0.13095,0.099383,-32.551,-27.59,1.3324
4.8421,0.025326,0.20661,-32.552,-28.627,2.4467
4.6436,-0.0049722,0.27609,-32.549,-29.511,3.5517
4.5042,0.1996,0.013564,-33.536,-25.54,0.41661
4.9305,0.16318,0.048357,-33.541,-26.562,1.3221
4.7491,0.12514,0.17445,-33.545,-27.604,2.3986
4.9774,0.029483,0.17376,-33.543,-28.621,3.51
4.7239,-0.0042034,0.25995,-33.538,-29.509,4.5667
4.8155,0.20089,0.038534,-34.525,-24.55,0.41627
5.0028,0.13733,0.049985,-34.535,-25.554,1.3168
4.8656,0.097358,0.03191,-34.544,-26.581,2.3661
4.7776,0.072612,0.12761,-34.546,-27.613,3.4642
5.079,0.036428,0.12991,-34.539,-28.619,4.5387
4.6991,0.0034339,0.19032,-34.53,-29.508,5.5588
4.8451,0.14556,0.031819,-35.52,-23.565,0.41633
5.0755,0.14106,0.011264,-35.535,-24.558,1.3163
4.9176,0.078336,-0.030729,-35.551,-25.569,2.3545
4.8126,0.065684,0.075645,-35.56,-26.595,3.4317
4.9886,-0.071516,0.091884,-35.556,-27.616,4.5081
5.0965,0.052315,0.12398,-35.543,-28.62,5.5432
4.8621,0.033309,0.12885,-35.529,-29.509,6.5384
4.9309,0.12374,0.028404,-36.526,-22.582,0.41612
5.0482,0.11398,0.04269,-36.548,-23.569,1.3208
4.9653,0.087398,-0.053598,-36.568,-24.566,2.3647
4.968,0.066926,0.024468,-36.582,-25.577,3.431
4.8859,0.037042,0.07166,-36.584,-26.597,4.4938
4.988,-0.058731,0.06537,-36.575,-27.616,5.5287
5.0806,0.043612,0.090682,-36.56,-28.623,6.5325
4.8808,0.024739,0.069623,-36.541,-29.511,7.5126
4.9695,0.070009,0.019368,-37.544,-21.6,0.41367
5.0059,0.077926,0.026556,-37.58,-22.583,1.3306
4.9567,0.059918,-0.0058869,-37.596,-23.572,2.3965
4.9822,0.055981,0.012201,-37.604,-24.567,3.4627
4.9763,0.040782,0.015622,-37.608,-25.573,4.5073
4.9906,0.0010762,0.064016,-37.607,-26.588,5.5285
4.981,-0.029742,0.06036,-37.603,-27.612,6.5291
5.0132,0.038775,0.058188,-37.594,-28.632,7.5127
4.977,0.023031,0.078079,-37.566,-29.519,8.4855
4.9799,0.038996,0.0026138,-38.564,-20.618,0.40797
4.9932,0.038985,0.0062446,-38.633,-21.6,1.347
4.9841,0.038217,0.0046954,-38.622,-22.584,2.445
4.9852,0.035437,0.01363,-38.616,-23.57,3.5088
4.9861,0.029936,0.015659,-38.615,-24.561,4.5379
4.9736,0.018852,0.023989,-38.615,-25.56,5.5428
4.9909,0.008456,0.030534,-38.618,-26.572,6.5324
4.9831,0.0078478,0.029697,-38.627,-27.602,7.5126
4.9955,0.0078232,0.031262,-38.644,-28.648,8.4871
4.9713,0.0038913,0.024169,-38.585,-29.537,9.4588
4.9989,0.011474,7.8209e-05,-39.486,-19.636,0.47062
4.9989,0.011722,0.00099074,-39.532,-20.618,1.447
4.9984,0.011205,0.002847,-39.517,-21.6,2.5071
4.9983,0.010789,0.0048044,-39.509,-22.582,3.5513
4.998,0.0097965,0.0073209,-39.507,-23.566,4.5664
4.9984,0.0080183,0.007466,-39.507,-24.553,5.5587
4.9986,0.0071811,0.0084572,-39.507,-25.546,6.5383
4.9988,0.0055271,0.0084688,-39.51,-26.552,7.5125
4.999,0.0037818,0.0082726,-39.518,-27.572,8.4855
4.9987,0.0025739,0.0077886,-39.536,-28.586,9.4587
4.9955,0.00043856,0.0069758,-39.494,-29.494,10.431
4.3896,-0.14984,0.054351,-28.604,-29.47,0.47003
4.2005,-0.19104,0.049489,-29.589,-28.56,0.4085
4.3999,-0.064972,0.23339,-29.59,-29.531,1.4478
4.1834,0.095316,0.024852,-30.575,-27.552,0.41481
4.4155,-0.053878,0.18308,-30.577,-28.637,1.3499
4.4618,-0.038149,0.34776,-30.576,-29.518,2.5082
4.3441,0.25563,0.0037453,-31.562,-26.54,0.41701
4.5607,0.13079,0.13774,-31.564,-27.589,1.3336
4.6649,0.011465,0.27327,-31.565,-28.627,2.4479
4.5852,-0.024339,0.34992,-31.563,-29.511,3.552
4.4413,0.27285,0.0023604,-32.549,-25.54,0.4167
4.7636,0.20017,0.078676,-32.553,-26.561,1.3224
4.6415,0.15609,0.24736,-32.556,-27.604,2.3992
4.8552,0.034056,0.25512,-32.554,-28.621,3.5104
4.6862,-0.019467,0.33762,-32.55,-29.509,4.5668
4.7134,0.25995,0.028503,-33.536,-24.549,0.41602
4.9392,0.19477,0.048158,-33.542,-25.554,1.3155
4.7658,0.14323,0.13738,-33.549,-26.581,2.3638
4.7188,0.1381,0.18258,-33.55,-27.613,3.4623
5.0365,0.032929,0.2066,-33.544,-28.619,4.538
4.6801,-0.010458,0.27123,-33.538,-29.508,5.5587
4.7657,0.2229,0.026631,-34.526,-23.565,0.41581
5.0578,0.19506,0.023891,-34.536,-24.558,1.3127
4.8683,0.12453,0.020783,-34.548,-25.57,2.3459
4.7041,0.10002,0.14155,-34.554,-26.597,3.4225
4.9498,-0.013257,0.13557,-34.551,-27.617,4.503
5.097,0.0411,0.16872,-34.54,-28.62,5.5417
4.8065,0.017721,0.19171,-34.53,-29.508,6.5382
4.8728,0.17528,0.028789,-35.52,-22.582,0.41608
5.0777,0.17182,0.042254,-35.536,-23.569,1.3142
4.9511,0.12184,-0.047177,-35.554,-24.569,2.3448
4.9234,0.085432,0.043219,-35.567,-25.582,3.4056
4.7879,0.059055,0.10534,-35.568,-26.604,4.4774
5.0072,-0.065687,0.095352,-35.559,-27.619,5.5223
5.1342,0.047131,0.12632,-35.543,-28.62,6.5312
4.8234,0.02293,0.11137,-35.529,-29.509,7.5126
4.9546,0.11139,0.032096,-36.526,-21.6,0.416
5.0596,0.12651,0.03629,-36.548,-22.584,1.3198
4.959,0.091306,-0.037731,-36.569,-23.575,2.3607
4.9781,0.081497,0.0058023,-36.585,-24.574,3.4203
4.9612,0.049343,0.021686,-36.592,-25.584,4.4766
4.9809,-0.0070997,0.09014,-36.589,-26.601,5.5132
5.0093,-0.071766,0.090383,-36.577,-27.617,6.5245
5.083,0.053263,0.092953,-36.56,-28.623,7.5129
4.95,0.039791,0.11584,-36.541,-29.511,8.4863
4.9558,0.068535,0.015273,-37.544,-20.618,0.41362
5.0115,0.077845,0.023305,-37.58,-21.6,1.3302
4.9701,0.071979,-0.019844,-37.596,-22.586,2.3951
4.9877,0.061191,0.012167,-37.605,-23.575,3.4591
4.9855,0.04765,0.01176,-37.609,-24.571,4.5012
4.9291,0.027258,0.037542,-37.61,-25.575,5.5215
4.9977,0.00075535,0.057157,-37.608,-26.589,6.5242
4.9852,-0.027586,0.056014,-37.603,-27.612,7.5129
5.0168,0.014861,0.058651,-37.594,-28.632,8.4905
4.9576,0.018561,0.046236,-37.566,-29.519,9.4625
4.986,0.042018,0.0030264,-38.564,-19.636,0.40796
4.9922,0.039085,0.0070926,-38.633,-20.618,1.3469
4.9801,0.036958,0.0044262,-38.622,-21.601,2.4446
4.9887,0.036746,0.010786,-38.616,-22.585,3.5079
4.9826,0.03129,0.015424,-38.615,-23.571,4.5364
4.9874,0.033184,0.014569,-38.615,-24.562,5.5409
4.9882,0.0049078,0.034438,-38.615,-25.56,6.5308
4.9919,0.0075055,0.029834,-38.618,-26.572,7.5127
4.9883,0.0029374,0.028017,-38.627,-27.602,8.4905
4.9945,0.01101,0.026447,-38.644,-28.648,9.4658
4.9876,0.003141,0.023904,-38.583,-29.537,10.441
4.9988,0.0109,4.0962e-05,-39.486,-18.654,0.47062
4.9992,0.011935,0.00064324,-39.532,-19.636,1.447
4.9985,0.011223,0.0025374,-39.517,-20.618,2.5071
4.9984,0.011373,0.0038763,-39.509,-21.6,3.5512
4.9982,0.010275,0.0056218,-39.507,-22.582,4.5662
4.9984,0.0090891,0.0072319,-39.507,-23.566,5.5584
4.9973,0.0066931,0.007497,-39.507,-24.553,6.5381
4.9986,0.0065332,0.0080664,-39.507,-25.546,7.5126
4.999,0.0038251,0.0079542,-39.51,-26.552,8.4863
4.9992,0.0045332,0.0071548,-39.518,-27.571,9.4624
4.9993,0.001782,0.0066863,-39.536,-28.585,10.441
4.9948,0.00042183,0.0049124,-39.493,-29.493,11.414
4.6766,-0.19035,0.080755,-27.622,-29.435,0.47071
3.9854,-0.50831,0.068239,-28.605,-28.543,0.40901
4.4786,-0.13474,0.293,-28.606,-29.527,1.4492
3.9331,-0.011179,0.042209,-29.587,-27.548,0.41536
4.2732,-0.17854,0.23245,-29.592,-28.634,1.3528
4.4322,-0.062519,0.41527,-29.592,-29.518,2.5099
4.1226,0.25322,0.01926,-30.574,-26.539,0.41769
4.2749,0.074466,0.18151,-30.578,-27.587,1.3365
4.4704,-0.03827,0.33454,-30.58,-28.626,2.451
4.5361,-0.033392,0.43678,-30.577,-29.511,3.5529
4.3381,0.34845,0.0044773,-31.562,-25.539,0.41714
4.529,0.22439,0.12282,-31.565,-26.56,1.3244
4.4968,0.15075,0.30185,-31.569,-27.603,2.4021
4.7103,0.024919,0.33927,-31.567,-28.621,3.5122
4.6553,-0.025014,0.41505,-31.563,-29.509,4.5672
4.6054,0.3376,0.013143,-32.549,-24.549,0.41608
4.8008,0.26415,0.065801,-32.554,-25.553,1.3159
4.6401,0.18668,0.23758,-32.559,-26.581,2.3647
4.6438,0.165,0.25073,-32.56,-27.612,3.4633
4.933,0.031681,0.29628,-32.555,-28.619,4.5386
4.6877,-0.01956,0.34542,-32.55,-29.508,5.5589
4.7072,0.30635,0.013617,-33.536,-23.565,0.41549
5.0007,0.26311,0.045391,-33.543,-24.558,1.3111
4.7883,0.19025,0.1163,-33.552,-25.57,2.3428
4.63,0.14213,0.21072,-33.558,-26.597,3.4193
4.8837,0.086266,0.20228,-33.554,-27.618,4.5015
5.0688,0.028397,0.23254,-33.545,-28.619,5.5414
4.7826,-0.0013143,0.26236,-33.538,-29.508,6.5382
4.8029,0.24301,0.022532,-34.526,-22.582,0.41549
5.0704,0.23683,0.042899,-34.536,-23.57,1.3101
4.907,0.17426,0.002569,-34.55,-24.57,2.3348
4.8279,0.12362,0.096175,-34.561,-25.585,3.3925
4.6884,0.09941,0.15732,-34.562,-26.607,4.4688
4.9955,-0.023909,0.15069,-34.553,-27.62,5.519
5.1438,0.041654,0.17265,-34.54,-28.62,6.5307
4.7857,0.0082416,0.18334,-34.53,-29.508,7.5127
4.9153,0.1725,0.030627,-35.52,-21.6,0.41591
5.1003,0.18372,0.037163,-35.536,-22.584,1.3129
4.954,0.13362,-0.043436,-35.555,-23.576,2.3395
4.9404,0.11433,0.01976,-35.571,-24.579,3.3907
4.9118,0.066934,0.05575,-35.578,-25.592,4.4535
4.9301,0.010293,0.12049,-35.573,-26.609,5.5025
5.0345,-0.071334,0.12107,-35.56,-27.62,6.5216
5.1467,0.049834,0.13374,-35.543,-28.62,7.5131
4.9005,0.036905,0.14328,-35.529,-29.509,8.4869
4.9399,0.10752,0.027699,-36.526,-20.618,0.41593
5.0744,0.13207,0.029988,-36.548,-21.601,1.3193
4.9781,0.10921,-0.052974,-36.57,-22.587,2.3585
4.9897,0.090167,0.0061113,-36.587,-23.58,3.4144
4.9817,0.067153,0.010581,-36.597,-24.581,4.4661
4.873,0.036189,0.056753,-36.598,-25.589,5.5016
5.0057,-0.013256,0.081232,-36.591,-26.603,6.5172
5.018,-0.076868,0.090192,-36.577,-27.617,7.5134
5.0926,0.026237,0.094677,-36.56,-28.623,8.4931
4.9328,0.036559,0.073352,-36.541,-29.511,9.4647
4.97,0.074193,0.017584,-37.544,-19.636,0.4136
5.0114,0.077653,0.023585,-37.58,-20.618,1.33
4.9708,0.068829,-0.016853,-37.596,-21.602,2.3943
4.99,0.068098,0.0067303,-37.605,-22.588,3.4572
4.9816,0.054142,0.011681,-37.611,-23.578,4.4977
4.9806,0.055412,0.014379,-37.612,-24.574,5.5171
4.9812,-0.010999,0.062209,-37.612,-25.577,6.5209
5.0017,-0.0010684,0.059837,-37.608,-26.589,7.5132
4.9913,-0.028606,0.056733,-37.603,-27.612,8.4967
5.0161,0.025889,0.051711,-37.593,-28.631,9.4736
4.9889,0.019004,0.06147,-37.565,-29.52,10.45
4.9847,0.036415,0.0024243,-38.564,-18.654,0.40795
4.9945,0.03953,0.0047511,-38.633,-19.636,1.3469
4.9815,0.037021,0.0043496,-38.622,-20.618,2.4444
4.99,0.038424,0.0077869,-38.616,-21.601,3.5074
4.987,0.034473,0.012196,-38.615,-22.585,4.5355
4.9884,0.033025,0.0082492,-38.615,-23.572,5.5397
4.9779,0.017885,0.022395,-38.615,-24.562,6.5299
4.9892,0.0052271,0.023988,-38.615,-25.561,7.5128
4.9937,0.00057409,0.02656,-38.618,-26.572,8.4931
4.9896,0.001222,0.022674,-38.626,-27.602,9.4735
4.9966,0.0028218,0.024454,-38.643,-28.647,10.455
4.9867,0.0025834,0.013347,-38.58,-29.537,11.44
4.9988,0.010296,-8.2342e-05,-39.486,-17.672,0.47062
4.9991,0.011414,0.00041488,-39.532,-18.654,1.447
4.9984,0.01113,0.0020294,-39.517,-19.636,2.5071
4.9986,0.011419,0.0034728,-39.509,-20.618,3.5511
4.9978,0.010584,0.0056473,-39.507,-21.6,4.5661
4.9984,0.00957,0.0065858,-39.507,-22.582,5.5582
4.9972,0.0079734,0.0066004,-39.507,-23.566,6.5379
4.9979,0.0060742,0.0079751,-39.507,-24.553,7.5126
4.9974,0.0049265,0.0073387,-39.507,-25.546,8.4868
4.9988,0.0042048,0.0069643,-39.51,-26.552,9.4647
4.9989,0.0028565,0.0061999,-39.518,-27.57,10.45
4.9991,0.0015212,0.0052229,-39.537,-28.582,11.439
4.992,0.00079659,0.0027602,-39.489,-29.489,12.4
5.0653,-0.98428,0.092775,-26.65,-29.34,0.47709
4.237,-0.87666,0.10923,-27.632,-28.507,0.41788
