"U:0","U:1","U:2","Points:0","Points:1","Points:2"
4.9799,0.038873,0.042636,-37.601,-26.58,3.4821
4.9836,0.026411,0.052742,-37.6,-27.609,4.5345
4.989,0.016198,0.059399,-37.593,-28.631,5.5518
4.9829,0.0040232,0.062184,-37.566,-29.519,6.5396
4.9955,0.042987,0.0013828,-38.564,-22.581,0.40804
4.9954,0.037605,0.0072848,-38.633,-23.566,1.3476
4.9949,0.032968,0.01506,-38.622,-24.556,2.4472
4.995,0.026956,0.021839,-38.616,-25.556,3.5141
4.9956,0.02033,0.027272,-38.618,-26.569,4.5464
4.9968,0.014024,0.030757,-38.626,-27.602,5.5518
4.9982,0.0081788,0.032261,-38.644,-28.648,6.538
4.9949,0.0020348,0.033556,-38.585,-29.537,7.5125
4.9997,0.0131,0.0003261,-39.486,-21.599,0.47063
4.9997,0.011922,0.0020808,-39.532,-22.582,1.4471
4.9996,0.010956,0.0042847,-39.517,-23.565,2.5075
4.9995,0.0094975,0.0061821,-39.509,-24.552,3.5521
4.9996,0.0076879,0.0077803,-39.508,-25.546,4.5679
4.9997,0.005804,0.0089187,-39.51,-26.552,5.5604
4.9998,0.0040894,0.0094708,-39.518,-27.572,6.5396
4.9998,0.0023629,0.0094615,-39.536,-28.587,7.5125
4.9987,0.00048517,0.0095271,-39.494,-29.495,8.4827
4.3751,-0.0105,0.043305,-30.575,-29.486,0.47048
4.5025,0.018786,0.03313,-31.562,-28.569,0.40828
4.5081,0.0013514,0.15874,-31.562,-29.533,1.447
4.6068,0.08773,0.024024,-32.548,-27.554,0.41411
4.651,0.037855,0.10941,-32.55,-28.639,1.348
4.6506,0.0082777,0.19992,-32.549,-29.518,2.5074
4.7286,0.13641,0.01718,-33.536,-26.541,0.41657
4.7416,0.081742,0.080647,-33.539,-27.59,1.3322
4.7756,0.041501,0.13875,-33.54,-28.627,2.4466
4.7744,0.010614,0.19978,-33.537,-29.511,3.5517
4.8321,0.14696,0.012015,-34.525,-25.54,0.41681
4.8301,0.10844,0.057224,-34.533,-26.562,1.323
4.8431,0.067755,0.1001,-34.539,-27.604,2.4003
4.8706,0.03828,0.13814,-34.536,-28.621,3.5112
4.8676,0.0096741,0.17429,-34.529,-29.509,4.567
4.9074,0.13469,0.0081001,-35.52,-24.549,0.41672
4.9016,0.11015,0.039163,-35.534,-25.553,1.3199
4.9038,0.081452,0.069306,-35.547,-26.58,2.3727
4.9161,0.05252,0.097946,-35.55,-27.612,3.4701
4.9348,0.030938,0.11853,-35.541,-28.62,4.5412
4.9299,0.0077472,0.13786,-35.529,-29.509,5.5593
4.9561,0.10955,0.0051337,-36.526,-23.564,0.41631
4.9518,0.09559,0.025307,-36.547,-24.557,1.3225
4.9503,0.077311,0.045671,-36.567,-25.565,2.3722
4.9544,0.057221,0.065501,-36.577,-26.59,3.4507
4.9624,0.037772,0.081121,-36.573,-27.614,4.5181
4.9731,0.022729,0.090857,-36.559,-28.623,5.5464
4.9676,0.0056078,0.099643,-36.541,-29.511,6.5388
4.9839,0.078135,0.0028561,-37.544,-22.582,0.41375
4.9822,0.070915,0.014613,-37.58,-23.567,1.3312
4.9806,0.060916,0.02769,-37.595,-24.562,2.3992
4.9812,0.049067,0.040178,-37.603,-25.568,3.4694
4.9837,0.036468,0.050505,-37.605,-26.585,4.5179
4.9875,0.024581,0.05741,-37.602,-27.611,5.5389
4.9925,0.014777,0.060931,-37.594,-28.632,6.5349
4.9877,0.0035665,0.060921,-37.566,-29.519,7.5125
4.9966,0.044507,0.0012331,-38.564,-21.599,0.408
4.9964,0.040349,0.0065663,-38.633,-22.582,1.3472
4.9957,0.036818,0.013786,-38.622,-23.568,2.4457
4.9955,0.031607,0.020326,-38.616,-24.559,3.5105
4.9959,0.025414,0.025842,-38.615,-25.558,4.5409
4.9966,0.018954,0.029729,-38.618,-26.571,5.5463
4.9977,0.012942,0.031625,-38.627,-27.602,6.5348
4.9989,0.0074144,0.031654,-38.644,-28.648,7.5126
4.9962,0.0017943,0.03097,-38.585,-29.537,8.4842
4.9998,0.013204,0.00028685,-39.486,-20.618,0.47063
4.9997,0.012397,0.001841,-39.532,-21.6,1.447
4.9997,0.011758,0.0038571,-39.517,-22.582,2.5072
4.9996,0.010595,0.0056664,-39.509,-23.566,3.5515
4.9996,0.0089844,0.0072577,-39.507,-24.552,4.5669
4.9997,0.0071805,0.0084687,-39.507,-25.546,5.5592
4.9998,0.0053731,0.0091804,-39.51,-26.552,6.5388
4.9999,0.0037485,0.0093189,-39.518,-27.572,7.5125
4.9999,0.0021436,0.0089206,-39.536,-28.587,8.4841
4.9988,0.0004409,0.0085261,-39.494,-29.495,9.4545
4.3094,-0.041348,0.054998,-29.589,-29.482,0.47029
4.3431,-0.044704,0.044075,-30.575,-28.566,0.40846
4.4091,-0.015702,0.20515,-30.576,-29.533,1.4472
4.4488,0.080062,0.03226,-31.562,-27.554,0.41435
4.5309,0.013031,0.14398,-31.563,-28.638,1.3486
4.557,0.00081766,0.26221,-31.562,-29.518,2.5076
4.6009,0.16214,0.023128,-32.549,-26.541,0.41665
4.6256,0.086253,0.10768,-32.551,-27.59,1.3324
4.6842,0.035637,0.18409,-32.552,-28.627,2.4467
4.7031,0.0088697,0.26305,-32.549,-29.511,3.5517
4.7436,0.18803,0.016293,-33.536,-25.54,0.41661
4.7409,0.13348,0.077449,-33.541,-26.562,1.3221
4.7646,0.078339,0.13505,-33.545,-27.604,2.3986
4.8096,0.040961,0.18514,-33.543,-28.621,3.51
4.8186,0.010258,0.23111,-33.538,-29.509,4.5667
4.8515,0.17883,0.01114,-34.525,-24.55,0.41627
4.8403,0.14408,0.053936,-34.535,-25.554,1.3168
4.8444,0.10383,0.095371,-34.544,-26.581,2.3661
4.8658,0.06452,0.13439,-34.546,-27.613,3.4642
4.8964,0.036369,0.16124,-34.539,-28.619,4.5387
4.8988,0.0090274,0.18701,-34.53,-29.508,5.5588
4.9227,0.15177,0.0073608,-35.52,-23.565,0.41633
4.9128,0.1321,0.036226,-35.535,-24.558,1.3163
4.9098,0.10573,0.065024,-35.551,-25.569,2.3545
4.9174,0.076904,0.093431,-35.56,-26.595,3.4317
4.9323,0.049347,0.11521,-35.556,-27.616,4.5081
4.9509,0.028851,0.12792,-35.543,-28.62,5.5432
4.949,0.0070324,0.14068,-35.529,-29.509,6.5384
4.9653,0.11733,0.0045911,-36.526,-22.582,0.41612
4.9596,0.10734,0.02303,-36.548,-23.569,1.3208
4.9559,0.091784,0.042287,-36.568,-24.566,2.3647
4.9573,0.073068,0.061579,-36.582,-25.577,3.431
4.9631,0.053515,0.077565,-36.584,-26.597,4.4938
4.9714,0.035169,0.088077,-36.575,-27.616,5.5287
4.9815,0.020848,0.092868,-36.56,-28.623,6.5325
4.9775,0.004998,0.096414,-36.541,-29.511,7.5126
4.988,0.08075,0.0025228,-37.544,-21.6,0.41367
4.9859,0.076064,0.013117,-37.58,-22.583,1.3306
4.9837,0.068196,0.025293,-37.596,-23.572,2.3965
4.9833,0.057834,0.037309,-37.604,-24.567,3.4627
4.9847,0.046005,0.047686,-37.608,-25.573,4.5073
4.9875,0.03392,0.055064,-37.607,-26.588,5.5285
4.9912,0.022713,0.058934,-37.603,-27.612,6.5291
4.9957,0.013379,0.05962,-37.594,-28.632,7.5127
4.9919,0.0031904,0.057284,-37.566,-29.519,8.4855
4.9977,0.044754,0.0010821,-38.564,-20.618,0.40797
4.9973,0.041826,0.0058264,-38.633,-21.6,1.347
4.9966,0.039502,0.012411,-38.622,-22.584,2.445
4.9962,0.035311,0.018609,-38.616,-23.57,3.5088
4.9963,0.029804,0.024075,-38.615,-24.561,4.5379
4.9968,0.023692,0.028198,-38.615,-25.56,5.5428
4.9976,0.017535,0.030588,-38.618,-26.572,6.5324
4.9986,0.011893,0.031043,-38.627,-27.602,7.5126
4.9997,0.0067187,0.029752,-38.644,-28.648,8.4871
4.9974,0.0016308,0.02818,-38.585,-29.537,9.4588
4.9999,0.012986,0.00024828,-39.486,-19.636,0.47062
4.9998,0.012517,0.0016024,-39.532,-20.618,1.447
4.9998,0.012207,0.0034154,-39.517,-21.6,2.5071
4.9997,0.011377,0.0051088,-39.509,-22.582,3.5513
4.9997,0.010029,0.0066602,-39.507,-23.566,4.5664
4.9997,0.0083951,0.0079075,-39.507,-24.553,5.5587
4.9998,0.0066554,0.008727,-39.507,-25.546,6.5383
4.9998,0.0049521,0.0090384,-39.51,-26.552,7.5125
4.9999,0.0034295,0.0087866,-39.518,-27.572,8.4855
4.9999,0.0019588,0.0080314,-39.536,-28.586,9.4587
4.9988,0.00040714,0.0073881,-39.494,-29.494,10.431
4.3574,-0.13463,0.070641,-28.604,-29.47,0.47003
4.1972,-0.17583,0.057894,-29.589,-28.56,0.4085
4.3585,-0.051864,0.26061,-29.59,-29.531,1.4478
4.2119,0.029534,0.042182,-30.575,-27.552,0.41481
4.3855,-0.0455,0.18877,-30.577,-28.637,1.3499
4.4706,-0.014443,0.33921,-30.576,-29.518,2.5082
4.4205,0.18731,0.031032,-31.562,-26.54,0.41701
4.4729,0.077526,0.14388,-31.564,-27.589,1.3336
4.5766,0.012376,0.24279,-31.565,-28.627,2.4479
4.628,0.0028549,0.34302,-31.563,-29.511,3.552
4.6214,0.23836,0.022015,-32.549,-25.54,0.4167
4.6183,0.15861,0.1042,-32.553,-26.561,1.3224
4.6593,0.082796,0.18075,-32.556,-27.604,2.3992
4.7337,0.036864,0.2458,-32.554,-28.621,3.5104
4.7654,0.009254,0.30348,-32.55,-29.509,4.5668
4.7746,0.23363,0.015081,-33.536,-24.549,0.41602
4.7553,0.18424,0.073075,-33.542,-25.554,1.3155
4.763,0.12754,0.12919,-33.549,-26.581,2.3638
4.7996,0.074881,0.18117,-33.55,-27.613,3.4623
4.8492,0.039572,0.21538,-33.544,-28.619,4.538
4.8645,0.0098478,0.247,-33.538,-29.508,5.5587
4.8772,0.20254,0.010076,-34.526,-23.565,0.41581
4.859,0.17543,0.049787,-34.536,-24.558,1.3127
4.8536,0.13818,0.089526,-34.548,-25.57,2.3459
4.8666,0.09794,0.12866,-34.554,-26.597,3.4225
4.8924,0.060751,0.15753,-34.551,-27.617,4.503
4.9231,0.034246,0.17308,-34.54,-28.62,5.5417
4.9283,0.0082786,0.18846,-34.53,-29.508,6.5382
4.9397,0.16237,0.0065471,-35.52,-22.582,0.41608
4.9275,0.14895,0.032841,-35.536,-23.569,1.3142
4.9202,0.12688,0.060045,-35.554,-24.569,2.3448
4.9226,0.099707,0.087786,-35.567,-25.582,3.4056
4.9335,0.071765,0.11036,-35.568,-26.604,4.4774
4.949,0.045952,0.12458,-35.559,-27.619,5.5223
4.9663,0.026582,0.13004,-35.543,-28.62,6.5312
4.9659,0.0063783,0.13594,-35.529,-29.509,7.5126
4.9745,0.12087,0.0040311,-36.526,-21.6,0.416
4.9683,0.11506,0.020574,-36.548,-22.584,1.3198
4.9631,0.10309,0.038482,-36.569,-23.575,2.3607
4.9622,0.086762,0.057021,-36.585,-24.574,3.4203
4.9656,0.068209,0.073094,-36.592,-25.584,4.4766
4.972,0.049619,0.084374,-36.589,-26.601,5.5132
4.9801,0.032506,0.090079,-36.577,-27.617,6.5245
4.989,0.018977,0.09046,-36.56,-28.623,7.5129
4.986,0.0045028,0.090713,-36.541,-29.511,8.4863
4.9918,0.080961,0.0021924,-37.544,-20.618,0.41362
4.9897,0.078687,0.011577,-37.58,-21.6,1.3302
4.9872,0.073165,0.022713,-37.596,-22.586,2.3951
4.986,0.064773,0.034077,-37.605,-23.575,3.4591
4.9865,0.054212,0.044329,-37.609,-24.571,4.5012
4.9884,0.042736,0.052051,-37.61,-25.575,5.5215
4.9913,0.031323,0.056563,-37.608,-26.589,6.5242
4.9946,0.020882,0.057661,-37.603,-27.612,7.5129
4.9984,0.012153,0.055838,-37.594,-28.632,8.4905
4.9953,0.0028428,0.051077,-37.566,-29.519,9.4625
4.9986,0.043914,0.00093562,-38.564,-19.636,0.40796
4.9982,0.042105,0.0050925,-38.633,-20.618,1.3469
4.9975,0.04096,0.010994,-38.622,-21.601,2.4446
4.9971,0.037909,0.016755,-38.616,-22.585,3.5079
4.997,0.03331,0.022058,-38.615,-23.571,4.5364
4.9972,0.02778,0.026292,-38.615,-24.562,5.5409
4.9978,0.021912,0.029027,-38.615,-25.56,6.5308
4.9985,0.016135,0.030033,-38.618,-26.572,7.5127
4.9994,0.010904,0.029187,-38.627,-27.602,8.4905
5.0004,0.0061159,0.02676,-38.644,-28.648,9.4658
4.9983,0.0014623,0.023706,-38.583,-29.537,10.441
4.9999,0.012511,0.000212,-39.486,-18.654,0.47062
4.9999,0.012329,0.0013741,-39.532,-19.636,1.447
4.9998,0.012317,0.0029774,-39.517,-20.618,2.5071
4.9998,0.011823,0.0045318,-39.509,-21.6,3.5512
4.9998,0.010781,0.0060131,-39.507,-22.582,4.5662
4.9998,0.0093766,0.0072642,-39.507,-23.566,5.5584
4.9998,0.0077832,0.0081549,-39.507,-24.553,6.5381
4.9999,0.0061365,0.0085943,-39.507,-25.546,7.5126
4.9999,0.0045491,0.0085314,-39.51,-26.552,8.4863
5,0.0031394,0.0079094,-39.518,-27.571,9.4624
4.9999,0.0017896,0.0068897,-39.536,-28.585,10.441
4.9989,0.00038897,0.0060444,-39.493,-29.493,11.414
4.5836,-0.18297,0.095454,-27.622,-29.435,0.47071
4.0055,-0.50211,0.081155,-28.605,-28.543,0.40901
4.4274,-0.12661,0.33015,-28.606,-29.527,1.4492
3.9537,-0.043616,0.058301,-29.587,-27.548,0.41536
4.2699,-0.17437,0.24665,-29.592,-28.634,1.3528
4.4246,-0.047294,0.43171,-29.592,-29.518,2.5099
4.1711,0.1995,0.041835,-30.574,-26.539,0.41769
4.2569,0.031831,0.1892,-30.578,-27.587,1.3365
4.4473,-0.043498,0.3177,-30.58,-28.626,2.451
4.5613,-0.0097499,0.44577,-30.577,-29.511,3.5529
4.4449,0.30191,0.029571,-31.562,-25.539,0.41714
4.4458,0.18235,0.1397,-31.565,-26.56,1.3244
4.5213,0.074528,0.24105,-31.569,-27.603,2.4021
4.6456,0.017627,0.32472,-31.567,-28.621,3.5122
4.713,0.0048347,0.39524,-31.563,-29.509,4.5672
4.6691,0.30553,0.020336,-32.549,-24.549,0.41608
4.6377,0.23332,0.098671,-32.554,-25.553,1.3159
4.6512,0.15127,0.17422,-32.559,-26.581,2.3647
4.7113,0.079897,0.24295,-32.56,-27.612,3.4633
4.792,0.037641,0.2849,-32.555,-28.619,4.5386
4.8301,0.0095125,0.32144,-32.55,-29.508,5.5589
4.8168,0.26643,0.013573,-33.536,-23.565,0.41549
4.7853,0.22906,0.067308,-33.543,-24.558,1.3111
4.776,0.17635,0.12142,-33.552,-25.57,2.3428
4.7977,0.12008,0.17439,-33.558,-26.597,3.4193
4.8412,0.070797,0.21159,-33.554,-27.618,4.5015
4.89,0.037967,0.22954,-33.545,-28.619,5.5414
4.9075,0.0092123,0.24658,-33.538,-29.508,6.5382
4.9058,0.21618,0.0088998,-34.526,-22.582,0.41549
4.8839,0.19879,0.044899,-34.536,-23.57,1.3101
4.8709,0.16835,0.082445,-34.55,-24.57,2.3348
4.8745,0.12997,0.12099,-34.561,-25.585,3.3925
4.8932,0.091212,0.15148,-34.562,-26.607,4.4688
4.92,0.056672,0.16941,-34.553,-27.62,5.519
4.9482,0.031806,0.17464,-34.54,-28.62,6.5307
4.9543,0.0076238,0.18124,-34.53,-29.508,7.5127
4.9563,0.16645,0.0057082,-35.52,-21.6,0.41591
4.9437,0.15946,0.029168,-35.536,-22.584,1.3129
4.9338,0.14311,0.054388,-35.555,-23.576,2.3395
4.9317,0.11962,0.081065,-35.571,-24.579,3.3907
4.9378,0.092706,0.10397,-35.578,-25.592,4.4535
4.9501,0.066324,0.11959,-35.573,-26.609,5.5025
4.9649,0.042461,0.1267,-35.56,-27.62,6.5216
4.9801,0.024435,0.12584,-35.543,-28.62,7.5131
4.9802,0.0057809,0.12604,-35.529,-29.509,8.4869
4.9828,0.1206,0.0034808,-36.526,-20.618,0.41593
4.9769,0.11864,0.018054,-36.548,-21.601,1.3193
4.9712,0.11055,0.03439,-36.57,-22.587,2.3585
4.9686,0.097486,0.051888,-36.587,-23.58,3.4144
4.9697,0.080922,0.067769,-36.597,-24.581,4.4661
4.9741,0.06306,0.079632,-36.598,-25.589,5.5016
4.9806,0.04568,0.086353,-36.591,-26.603,6.5172
4.9879,0.02988,0.087709,-36.577,-27.617,7.5134
4.9954,0.017306,0.0843,-36.56,-28.623,8.4931
4.9929,0.004043,0.080511,-36.541,-29.511,9.4647
4.995,0.079164,0.001877,-37.544,-19.636,0.4136
4.9931,0.078974,0.010059,-37.58,-20.618,1.33
4.9906,0.075733,0.02006,-37.596,-21.602,2.3943
4.9891,0.069542,0.0306,-37.605,-22.588,3.4572
4.9888,0.06073,0.04052,-37.611,-23.578,4.4977
4.9899,0.05032,0.048434,-37.612,-24.574,5.5171
4.992,0.039401,0.053501,-37.612,-25.577,6.5209
4.9946,0.028768,0.055355,-37.608,-26.589,7.5132
4.9975,0.019169,0.053998,-37.603,-27.612,8.4967
5.0006,0.011023,0.05009,-37.593,-28.631,9.4736
4.998,0.0025796,0.044075,-37.565,-29.52,10.45
4.9993,0.042226,0.00079892,-38.564,-18.654,0.40795
4.999,0.04136,0.0043882,-38.633,-19.636,1.3469
4.9984,0.04126,0.0095891,-38.622,-20.618,2.4444
4.9979,0.039347,0.014844,-38.616,-21.601,3.5074
4.9977,0.035791,0.019878,-38.615,-22.585,4.5355
4.9977,0.031056,0.024112,-38.615,-23.572,5.5397
4.9981,0.025687,0.027088,-38.615,-24.562,6.5299
4.9987,0.020158,0.028523,-38.615,-25.561,7.5128
4.9993,0.014821,0.028238,-38.618,-26.572,8.4931
5,0.0099964,0.026218,-38.626,-27.602,9.4735
5.0008,0.0055902,0.022856,-38.643,-28.647,10.455
4.999,0.0013512,0.01919,-38.58,-29.537,11.44
5,0.011861,0.00017882,-39.486,-17.672,0.47062
5,0.011893,0.0011622,-39.532,-18.654,1.447
4.9999,0.012131,0.0025576,-39.517,-19.636,2.5071
4.9999,0.011947,0.0039584,-39.509,-20.618,3.5511
4.9998,0.01122,0.0053427,-39.507,-21.6,4.5661
4.9998,0.01009,0.0065666,-39.507,-22.582,5.5582
4.9998,0.0086974,0.0074986,-39.507,-23.566,6.5379
4.9999,0.0071782,0.0080355,-39.507,-24.553,7.5126
4.9999,0.0056447,0.0081164,-39.507,-25.546,8.4868
5,0.0041815,0.00769,-39.51,-26.552,9.4647
5,0.0028896,0.0067858,-39.518,-27.57,10.45
5,0.001681,0.0056063,-39.537,-28.582,11.439
4.9989,0.00037339,0.004341,-39.489,-29.489,12.4
4.928,-0.97488,0.12437,-26.65,-29.34,0.47709
4.2135,-0.85655,0.11312,-27.632,-28.507,0.41788
4.6801,-0.22696,0.38174,-27.627,-29.517,1.4538
3.3177,-0.44114,0.074568,-28.601,-27.541,0.41645
