"U:0","U:1","U:2","Points:0","Points:1","Points:2"
4.9994,0.010661,0.00043597,-39.485,-24.546,0.47093
4.9994,0.0086061,0.0027921,-39.532,-25.537,1.4497
4.9994,0.0069315,0.0054362,-39.519,-26.543,2.5162
4.9995,0.0051715,0.0074269,-39.52,-27.567,3.5675
4.9996,0.0031363,0.0087658,-39.536,-28.585,4.5839
4.9983,0.0006595,0.010071,-39.494,-29.495,5.5705
4.6921,0.012895,0.019698,-33.535,-29.487,0.47057
4.8218,0.046508,0.014658,-34.523,-28.569,0.40841
4.7919,0.011975,0.068783,-34.525,-29.534,1.4477
4.885,0.059706,0.0097938,-35.518,-27.554,0.41445
4.8944,0.036568,0.046237,-35.524,-28.638,1.3506
4.8729,0.0095419,0.084245,-35.524,-29.519,2.5103
4.9366,0.065245,0.0064833,-36.524,-26.539,0.41668
4.9398,0.044906,0.03081,-36.54,-27.588,1.3386
4.9476,0.027896,0.054616,-36.546,-28.63,2.4584
4.9331,0.0074738,0.077991,-36.538,-29.514,3.5578
4.9729,0.056085,0.0037927,-37.544,-25.537,0.41438
4.9742,0.043134,0.018633,-37.578,-26.554,1.3385
4.9761,0.029996,0.033891,-37.589,-27.599,2.4373
4.9814,0.019171,0.047286,-37.588,-28.632,3.536
4.9715,0.0050442,0.05694,-37.565,-29.52,4.575
4.9933,0.036434,0.0016875,-38.564,-24.547,0.40833
4.9938,0.029063,0.0087275,-38.633,-25.543,1.3503
4.9938,0.022786,0.017443,-38.624,-26.559,2.4583
4.9947,0.01621,0.024373,-38.627,-27.597,3.5362
4.9963,0.0099167,0.029361,-38.643,-28.647,4.5701
4.9913,0.0025916,0.034012,-38.585,-29.537,5.5662
4.9995,0.011925,0.00040649,-39.486,-23.563,0.47072
4.9995,0.010073,0.0025883,-39.532,-24.549,1.4479
4.9994,0.0085257,0.0051237,-39.517,-25.542,2.5103
4.9995,0.0066765,0.0071386,-39.512,-26.549,3.5579
4.9996,0.0048376,0.0086421,-39.518,-27.57,4.5752
4.9997,0.0028823,0.0094991,-39.536,-28.586,5.5663
4.9985,0.00060948,0.010374,-39.494,-29.495,6.5423
4.5886,0.011497,0.026142,-32.548,-29.487,0.4705
4.7367,0.049729,0.01945,-33.535,-28.57,0.40822
4.7075,0.012219,0.092597,-33.536,-29.534,1.4471
4.8166,0.072889,0.013499,-34.524,-27.555,0.41422
4.8311,0.04231,0.063058,-34.528,-28.639,1.3488
4.8097,0.010763,0.11525,-34.527,-29.518,2.5082
4.8872,0.087489,0.0093497,-35.519,-26.54,0.41699
4.8913,0.058387,0.044136,-35.529,-27.589,1.335
4.9041,0.034341,0.077308,-35.533,-28.628,2.4509
4.8895,0.0090788,0.11144,-35.527,-29.511,3.5538
4.9405,0.083211,0.0061607,-36.525,-25.539,0.41695
4.9411,0.063778,0.029469,-36.544,-26.559,1.3301
4.945,0.042856,0.052113,-36.556,-27.602,2.4153
4.9553,0.026489,0.072574,-36.553,-28.624,3.5216
4.9443,0.006915,0.09113,-36.54,-29.512,4.5702
4.9757,0.066031,0.0035393,-37.544,-24.549,0.41411
4.9759,0.054399,0.017565,-37.579,-25.548,1.3346
4.9764,0.041434,0.03224,-37.593,-26.57,2.4151
4.9795,0.028429,0.045416,-37.597,-27.606,3.5047
4.9851,0.017829,0.055569,-37.592,-28.631,4.556
4.9772,0.0045537,0.061481,-37.566,-29.519,5.5626
4.9943,0.040693,0.0015566,-38.564,-23.564,0.40813
4.9944,0.034102,0.0081124,-38.633,-24.551,1.3484
4.9942,0.028473,0.016483,-38.622,-25.551,2.4506
4.9946,0.021821,0.023485,-38.619,-26.566,3.5216
4.9957,0.015245,0.028725,-38.626,-27.6,4.5561
4.9973,0.0090966,0.031921,-38.644,-28.648,5.5593
4.9933,0.0023044,0.034785,-38.585,-29.537,6.5409
4.9996,0.012828,0.0003717,-39.486,-22.581,0.47066
4.9996,0.011263,0.0023647,-39.532,-23.564,1.4473
4.9995,0.0099587,0.0047711,-39.517,-24.551,2.5082
4.9995,0.0082362,0.0067582,-39.51,-25.544,3.5537
4.9995,0.0062986,0.0083487,-39.51,-26.551,4.5703
4.9997,0.004487,0.0093721,-39.518,-27.571,5.5627
4.9998,0.0026573,0.0097739,-39.536,-28.587,6.5409
4.9986,0.00054309,0.010309,-39.494,-29.495,7.5125
4.4753,0.0051451,0.034135,-31.561,-29.487,0.47049
4.6279,0.043995,0.025635,-32.548,-28.569,0.40819
4.6093,0.0095269,0.12283,-32.548,-29.534,1.4469
4.7255,0.083817,0.018275,-33.535,-27.555,0.41408
4.7498,0.044302,0.084009,-33.537,-28.639,1.3481
4.7338,0.010866,0.15418,-33.537,-29.518,2.5075
4.8188,0.11146,0.01289,-34.525,-26.541,0.41673
4.8257,0.071285,0.060676,-34.531,-27.59,1.333
4.8464,0.039704,0.10531,-34.533,-28.628,2.4477
4.8356,0.010344,0.15173,-34.529,-29.511,3.5522
4.894,0.11343,0.008877,-35.52,-25.54,0.41717
4.8934,0.085719,0.04227,-35.532,-26.561,1.3256
4.9008,0.055764,0.07417,-35.541,-27.604,2.405
4.918,0.033023,0.10284,-35.538,-28.622,3.5144
4.909,0.0084933,0.13014,-35.528,-29.509,4.568
4.9468,0.098794,0.0057385,-36.526,-24.549,0.41661
4.9448,0.081406,0.027804,-36.547,-25.551,1.3254
4.9461,0.061143,0.049472,-36.563,-26.577,2.3871
4.9529,0.040612,0.069914,-36.567,-27.61,3.4823
4.9639,0.02484,0.085194,-36.557,-28.623,4.5465
4.956,0.0063011,0.099044,-36.541,-29.511,5.5604
4.9794,0.073946,0.0032435,-37.544,-23.564,0.41388
4.9784,0.064148,0.016317,-37.58,-24.554,1.3324
4.9778,0.052309,0.030368,-37.594,-25.559,2.4044
4.9796,0.039303,0.043374,-37.601,-26.58,3.4821
4.9833,0.0267,0.053625,-37.6,-27.609,4.5345
4.9888,0.016408,0.060384,-37.593,-28.631,5.5518
4.9827,0.0040589,0.063152,-37.566,-29.519,6.5396
4.9954,0.04368,0.0014128,-38.564,-22.581,0.40804
4.9953,0.038151,0.0074341,-38.633,-23.566,1.3476
4.9948,0.033407,0.015349,-38.622,-24.556,2.4472
4.9949,0.027293,0.022237,-38.616,-25.556,3.5141
4.9955,0.020575,0.027748,-38.618,-26.569,4.5464
4.9967,0.014188,0.03128,-38.626,-27.602,5.5518
4.9982,0.0082711,0.032805,-38.644,-28.648,6.538
4.9948,0.0020358,0.033826,-38.585,-29.537,7.5125
4.9997,0.013336,0.0003337,-39.486,-21.599,0.47063
4.9996,0.012115,0.0021269,-39.532,-22.582,1.4471
4.9996,0.01112,0.0043735,-39.517,-23.565,2.5075
4.9995,0.0096291,0.0063024,-39.509,-24.552,3.5521
4.9996,0.0077889,0.0079238,-39.508,-25.546,4.5679
4.9997,0.0058777,0.0090762,-39.51,-26.552,5.5604
4.9998,0.0041371,0.0096319,-39.518,-27.572,6.5396
4.9998,0.0023913,0.0096356,-39.536,-28.587,7.5125
4.9987,0.00048865,0.0096571,-39.494,-29.495,8.4827
4.3672,-0.010551,0.04391,-30.575,-29.486,0.47048
4.4967,0.018755,0.033631,-31.562,-28.569,0.40828
4.502,0.0013704,0.16112,-31.562,-29.533,1.447
4.6022,0.087901,0.024426,-32.548,-27.554,0.41411
4.6468,0.037957,0.11106,-32.55,-28.639,1.348
4.6465,0.0083298,0.20328,-32.549,-29.518,2.5074
4.7248,0.13708,0.017466,-33.536,-26.541,0.41657
4.7383,0.082089,0.08195,-33.539,-27.59,1.3322
4.7728,0.041698,0.14085,-33.54,-28.627,2.4466
4.7718,0.0107,0.20213,-33.537,-29.511,3.5517
4.8292,0.14813,0.012232,-34.525,-25.54,0.41681
4.8276,0.1092,0.058195,-34.533,-26.562,1.323
4.841,0.068189,0.10173,-34.539,-27.604,2.4003
4.8689,0.03851,0.14028,-34.536,-28.621,3.5112
4.866,0.0097502,0.17696,-34.529,-29.509,4.567
4.9055,0.13615,0.0082567,-35.52,-24.549,0.41672
4.8999,0.1112,0.039868,-35.534,-25.553,1.3199
4.9023,0.082154,0.070485,-35.547,-26.58,2.3727
4.915,0.052965,0.099539,-35.55,-27.612,3.4701
4.9339,0.031209,0.12043,-35.541,-28.62,4.5412
4.9291,0.0078093,0.14078,-35.529,-29.509,5.5593
4.955,0.11103,0.0052401,-36.526,-23.564,0.41631
4.9508,0.096729,0.025794,-36.547,-24.557,1.3225
4.9495,0.078148,0.046495,-36.567,-25.565,2.3722
4.9537,0.057809,0.066628,-36.577,-26.59,3.4507
4.9618,0.038159,0.082468,-36.573,-27.614,4.5181
4.9727,0.023001,0.092341,-36.559,-28.623,5.5464
4.9672,0.0056618,0.10099,-36.541,-29.511,6.5388
4.9835,0.079377,0.0029195,-37.544,-22.582,0.41375
4.9818,0.07192,0.014915,-37.58,-23.567,1.3312
4.9802,0.061701,0.028222,-37.595,-24.562,2.3992
4.9808,0.049657,0.040908,-37.603,-25.568,3.4694
4.9834,0.036892,0.051385,-37.605,-26.585,4.5179
4.9873,0.024869,0.058383,-37.602,-27.611,5.5389
4.9923,0.014938,0.06196,-37.594,-28.632,6.5349
4.9876,0.0036114,0.061654,-37.566,-29.519,7.5125
4.9965,0.045307,0.0012616,-38.564,-21.599,0.408
4.9962,0.041002,0.0067095,-38.633,-22.582,1.3472
4.9956,0.037362,0.014068,-38.622,-23.568,2.4457
4.9954,0.03204,0.020718,-38.616,-24.559,3.5105
4.9958,0.025745,0.026316,-38.615,-25.558,4.5409
4.9966,0.019194,0.030254,-38.618,-26.571,5.5463
4.9977,0.013104,0.03217,-38.627,-27.602,6.5348
4.9989,0.0074892,0.032196,-38.644,-28.648,7.5126
4.9962,0.0018236,0.031818,-38.585,-29.537,8.4842
4.9998,0.013466,0.00029398,-39.486,-20.618,0.47063
4.9997,0.01262,0.0018846,-39.532,-21.6,1.447
4.9997,0.011952,0.0039424,-39.517,-22.582,2.5072
4.9996,0.010757,0.0057837,-39.509,-23.566,3.5515
4.9996,0.0091133,0.0073992,-39.507,-24.552,4.5669
4.9997,0.0072793,0.0086258,-39.507,-25.546,5.5592
4.9998,0.0054452,0.0093437,-39.51,-26.552,6.5388
4.9999,0.0037962,0.0094787,-39.518,-27.572,7.5125
4.9999,0.0021702,0.0090781,-39.536,-28.587,8.4841
4.9988,0.00044887,0.0087501,-39.494,-29.495,9.4545
4.2991,-0.04137,0.055791,-29.589,-29.482,0.47029
4.3358,-0.045115,0.044669,-30.575,-28.566,0.40846
4.4014,-0.01566,0.20853,-30.576,-29.533,1.4472
4.4425,0.079673,0.032772,-31.562,-27.554,0.41435
4.5254,0.013005,0.14612,-31.563,-28.638,1.3486
4.5518,0.00086246,0.26597,-31.562,-29.518,2.5076
4.5957,0.16254,0.023517,-32.549,-26.541,0.41665
4.6212,0.086413,0.10942,-32.551,-27.59,1.3324
4.6805,0.035798,0.18683,-32.552,-28.627,2.4467
4.6996,0.0089451,0.26653,-32.549,-29.511,3.5517
4.7393,0.18918,0.016584,-33.536,-25.54,0.41661
4.7373,0.13416,0.078733,-33.541,-26.562,1.3221
4.7616,0.07872,0.13718,-33.545,-27.604,2.3986
4.8072,0.04122,0.18797,-33.543,-28.621,3.51
4.8165,0.010332,0.23495,-33.538,-29.509,4.5667
4.8484,0.18055,0.011358,-34.525,-24.55,0.41627
4.8376,0.14524,0.054907,-34.535,-25.554,1.3168
4.8421,0.10457,0.096974,-34.544,-26.581,2.3661
4.864,0.064986,0.13654,-34.546,-27.613,3.4642
4.895,0.036663,0.1638,-34.539,-28.619,4.5387
4.8975,0.0090677,0.18983,-34.53,-29.508,5.5588
4.9208,0.15371,0.0075148,-35.52,-23.565,0.41633
4.911,0.13355,0.036926,-35.535,-24.558,1.3163
4.9082,0.10676,0.066195,-35.551,-25.569,2.3545
4.9161,0.077608,0.09502,-35.56,-26.595,3.4317
4.9313,0.049803,0.1171,-35.556,-27.616,4.5081
4.9502,0.029081,0.12999,-35.543,-28.62,5.5432
4.9484,0.0071106,0.14298,-35.529,-29.509,6.5384
4.9643,0.11915,0.0046935,-36.526,-22.582,0.41612
4.9586,0.1088,0.023507,-36.548,-23.569,1.3208
4.955,0.092904,0.043101,-36.568,-24.566,2.3647
4.9565,0.073892,0.062695,-36.582,-25.577,3.431
4.9625,0.054099,0.078906,-36.584,-26.597,4.4938
4.971,0.035559,0.089558,-36.575,-27.616,5.5287
4.9812,0.021079,0.094416,-36.56,-28.623,6.5325
4.9773,0.00508,0.098667,-36.541,-29.511,7.5126
4.9876,0.082191,0.0025828,-37.544,-21.6,0.41367
4.9855,0.077279,0.013406,-37.58,-22.583,1.3306
4.9833,0.06918,0.025812,-37.596,-23.572,2.3965
4.9829,0.058603,0.038029,-37.604,-24.567,3.4627
4.9844,0.046585,0.048558,-37.608,-25.573,4.5073
4.9873,0.03434,0.056032,-37.607,-26.588,5.5285
4.9911,0.022996,0.059947,-37.603,-27.612,6.5291
4.9956,0.013562,0.060626,-37.594,-28.632,7.5127
4.9918,0.0032082,0.057779,-37.566,-29.519,8.4855
4.9976,0.045644,0.0011087,-38.564,-20.618,0.40797
4.9972,0.042579,0.0059618,-38.633,-21.6,1.347
4.9965,0.040151,0.012683,-38.622,-22.584,2.445
4.9961,0.035846,0.018991,-38.616,-23.57,3.5088
4.9963,0.030228,0.024542,-38.615,-24.561,4.5379
4.9968,0.024016,0.028719,-38.615,-25.56,5.5428
4.9976,0.017772,0.031133,-38.618,-26.572,6.5324
4.9986,0.012048,0.031583,-38.627,-27.602,7.5126
4.9997,0.0067984,0.030278,-38.644,-28.648,8.4871
4.9974,0.0016375,0.028419,-38.585,-29.537,9.4588
4.9999,0.013269,0.00025482,-39.486,-19.636,0.47062
4.9998,0.012765,0.001643,-39.532,-20.618,1.447
4.9998,0.01243,0.0034962,-39.517,-21.6,2.5071
4.9997,0.011569,0.0052216,-39.509,-22.582,3.5513
4.9997,0.010187,0.0067983,-39.507,-23.566,4.5664
4.9997,0.0085206,0.0080624,-39.507,-24.553,5.5587
4.9998,0.0067518,0.0088898,-39.507,-25.546,6.5383
4.9998,0.0050231,0.0092009,-39.51,-26.552,7.5125
4.9999,0.0034769,0.0089411,-39.518,-27.572,8.4855
4.9999,0.0019828,0.0081775,-39.536,-28.586,9.4587
4.9988,0.00041159,0.0075124,-39.494,-29.494,10.431
4.3438,-0.1344,0.071668,-28.604,-29.47,0.47003
4.1875,-0.17612,0.058729,-29.589,-28.56,0.4085
4.3486,-0.051842,0.26484,-29.59,-29.531,1.4478
4.2051,0.029415,0.042923,-30.575,-27.552,0.41481
4.3786,-0.045656,0.19147,-30.577,-28.637,1.3499
4.464,-0.014472,0.34406,-30.576,-29.518,2.5082
4.4134,0.18705,0.031476,-31.562,-26.54,0.41701
4.4672,0.077284,0.14604,-31.564,-27.589,1.3336
4.5717,0.012394,0.24635,-31.565,-28.627,2.4479
4.6235,0.0028874,0.34816,-31.563,-29.511,3.552
4.6153,0.23926,0.022418,-32.549,-25.54,0.4167
4.6132,0.15902,0.10593,-32.553,-26.561,1.3224
4.6553,0.083004,0.18352,-32.556,-27.604,2.3992
4.7305,0.037088,0.24949,-32.554,-28.621,3.5104
4.7626,0.0093155,0.30833,-32.55,-29.509,4.5668
4.77,0.23551,0.015378,-33.536,-24.549,0.41602
4.7513,0.18539,0.074378,-33.542,-25.554,1.3155
4.7597,0.12822,0.13132,-33.549,-26.581,2.3638
4.797,0.075313,0.18402,-33.55,-27.613,3.4623
4.8473,0.039855,0.21874,-33.544,-28.619,4.538
4.8629,0.0099088,0.2503,-33.538,-29.508,5.5587
4.8741,0.20494,0.010292,-34.526,-23.565,0.41581
4.8561,0.17714,0.050757,-34.536,-24.558,1.3127
4.8511,0.13934,0.091128,-34.548,-25.57,2.3459
4.8646,0.098701,0.13082,-34.554,-26.597,3.4225
4.8909,0.061242,0.16008,-34.551,-27.617,4.503
4.922,0.034454,0.17584,-34.54,-28.62,5.5417
4.9275,0.0083634,0.19171,-34.53,-29.508,6.5382
4.9377,0.16481,0.0066956,-35.52,-22.582,0.41608
4.9256,0.15087,0.033527,-35.536,-23.569,1.3142
4.9185,0.12831,0.061205,-35.554,-24.569,2.3448
4.9212,0.10073,0.08937,-35.567,-25.582,3.4056
4.9324,0.072474,0.11225,-35.568,-26.604,4.4774
4.9482,0.046413,0.12665,-35.559,-27.619,5.5223
4.9659,0.026877,0.13217,-35.543,-28.62,6.5312
4.9656,0.0064496,0.1386,-35.529,-29.509,7.5126
4.9735,0.12301,0.0041278,-36.526,-21.6,0.416
4.9673,0.11685,0.021033,-36.548,-22.584,1.3198
4.9622,0.10452,0.039278,-36.569,-23.575,2.3607
4.9614,0.087858,0.058123,-36.585,-24.574,3.4203
4.9649,0.06902,0.074426,-36.592,-25.584,4.4766
4.9716,0.050202,0.085849,-36.589,-26.601,5.5132
4.9797,0.032895,0.091616,-36.577,-27.617,6.5245
4.9888,0.019245,0.091973,-36.56,-28.623,7.5129
4.9858,0.004547,0.091876,-36.541,-29.511,8.4863
4.9914,0.08257,0.002248,-37.544,-20.618,0.41362
4.9893,0.080095,0.01185,-37.58,-21.6,1.3302
4.9868,0.07435,0.023212,-37.596,-22.586,2.3951
4.9856,0.065732,0.034779,-37.605,-23.575,3.4591
4.9862,0.054963,0.045188,-37.609,-24.571,4.5012
4.9882,0.043305,0.053011,-37.61,-25.575,5.5215
4.9911,0.031737,0.05757,-37.608,-26.589,6.5242
4.9945,0.02116,0.058666,-37.603,-27.612,7.5129
4.9983,0.012287,0.056825,-37.594,-28.632,8.4905
4.9953,0.0028793,0.051944,-37.566,-29.519,9.4625
4.9985,0.044872,0.00095999,-38.564,-19.636,0.40796
4.9981,0.042944,0.0052185,-38.633,-20.618,1.3469
4.9974,0.041707,0.011251,-38.622,-21.601,2.4446
4.997,0.038545,0.017123,-38.616,-22.585,3.5079
4.9969,0.033831,0.022513,-38.615,-23.571,4.5364
4.9972,0.028194,0.026805,-38.615,-24.562,5.5409
4.9977,0.022229,0.02957,-38.615,-25.56,6.5308
4.9985,0.016368,0.030575,-38.618,-26.572,7.5127
4.9994,0.01106,0.029705,-38.627,-27.602,8.4905
5.0004,0.006194,0.027225,-38.644,-28.648,9.4658
4.9983,0.001487,0.024431,-38.583,-29.537,10.441
4.9999,0.01281,0.00021769,-39.486,-18.654,0.47062
4.9999,0.012598,0.0014111,-39.532,-19.636,1.447
4.9998,0.012564,0.0030527,-39.517,-20.618,2.5071
4.9998,0.012043,0.0046388,-39.509,-21.6,3.5512
4.9997,0.010967,0.0061459,-39.507,-22.582,4.5662
4.9998,0.0095295,0.0074152,-39.507,-23.566,5.5584
4.9998,0.0079051,0.0083156,-39.507,-24.553,6.5381
4.9999,0.0062313,0.0087567,-39.507,-25.546,7.5126
4.9999,0.0046185,0.0086868,-39.51,-26.552,8.4863
5,0.0031863,0.0080485,-39.518,-27.571,9.4624
4.9999,0.0018166,0.0070229,-39.536,-28.585,10.441
4.9989,0.00039336,0.0061711,-39.493,-29.493,11.414
4.5656,-0.18276,0.097173,-27.622,-29.435,0.47071
3.9957,-0.50175,0.081841,-28.605,-28.543,0.40901
4.4151,-0.12666,0.33522,-28.606,-29.527,1.4492
3.942,-0.048492,0.058893,-29.587,-27.548,0.41536
4.2606,-0.17459,0.25018,-29.592,-28.634,1.3528
4.4163,-0.047415,0.43822,-29.592,-29.518,2.5099
4.1622,0.19827,0.042585,-30.574,-26.539,0.41769
4.2495,0.031262,0.19232,-30.578,-27.587,1.3365
4.4411,-0.043656,0.32236,-30.58,-28.626,2.451
4.5557,-0.0097729,0.45264,-30.577,-29.511,3.5529
4.4366,0.30211,0.030084,-31.562,-25.539,0.41714
4.4393,0.18212,0.14178,-31.565,-26.56,1.3244
4.5163,0.074432,0.24461,-31.569,-27.603,2.4021
4.6415,0.017722,0.32948,-31.567,-28.621,3.5122
4.7095,0.0048812,0.40121,-31.563,-29.509,4.5672
4.6623,0.30736,0.020751,-32.549,-24.549,0.41608
4.6319,0.23425,0.10045,-32.554,-25.553,1.3159
4.6466,0.15173,0.17703,-32.559,-26.581,2.3647
4.7079,0.080193,0.24666,-32.56,-27.612,3.4633
4.7895,0.037858,0.28922,-32.555,-28.619,4.5386
4.8282,0.0096063,0.32608,-32.55,-29.508,5.5589
4.8119,0.26927,0.013867,-33.536,-23.565,0.41549
4.7809,0.23095,0.068626,-33.543,-24.558,1.3111
4.7723,0.17752,0.12358,-33.552,-25.57,2.3428
4.7949,0.12081,0.17727,-33.558,-26.597,3.4193
4.8392,0.071273,0.21494,-33.554,-27.618,4.5015
4.8886,0.03823,0.23317,-33.545,-28.619,5.5414
4.9064,0.0092847,0.25064,-33.538,-29.508,6.5382
4.9027,0.2193,0.0091079,-34.526,-22.582,0.41549
4.8808,0.20116,0.045856,-34.536,-23.57,1.3101
4.8682,0.17004,0.084043,-34.55,-24.57,2.3348
4.8723,0.13112,0.12315,-34.561,-25.585,3.3925
4.8916,0.091998,0.15403,-34.562,-26.607,4.4688
4.9188,0.057178,0.17218,-34.553,-27.62,5.519
4.9475,0.032121,0.17748,-34.54,-28.62,6.5307
4.9538,0.0076692,0.18404,-34.53,-29.508,7.5127
4.9546,0.16936,0.0058486,-35.52,-21.6,0.41591
4.9419,0.16187,0.029829,-35.536,-22.584,1.3129
4.9321,0.14499,0.055524,-35.555,-23.576,2.3395
4.9302,0.12102,0.082633,-35.571,-24.579,3.3907
4.9367,0.093718,0.10586,-35.578,-25.592,4.4535
4.9493,0.067037,0.12166,-35.573,-26.609,5.5025
4.9643,0.042936,0.12884,-35.56,-27.62,6.5216
4.9798,0.024699,0.12794,-35.543,-28.62,7.5131
4.98,0.0058601,0.12848,-35.529,-29.509,8.4869
4.9819,0.123,0.0035703,-36.526,-20.618,0.41593
4.976,0.12074,0.018487,-36.548,-21.601,1.3193
4.9703,0.1123,0.035156,-36.57,-22.587,2.3585
4.9678,0.098878,0.052963,-36.587,-23.58,3.4144
4.969,0.08199,0.069084,-36.597,-24.581,4.4661
4.9736,0.06386,0.081096,-36.598,-25.589,5.5016
4.9803,0.046257,0.087882,-36.591,-26.603,6.5172
4.9876,0.030272,0.08923,-36.577,-27.617,7.5134
4.9953,0.017535,0.085762,-36.56,-28.623,8.4931
4.9929,0.0041012,0.082333,-36.541,-29.511,9.4647
4.9947,0.0809,0.0019275,-37.544,-19.636,0.4136
4.9928,0.080547,0.010313,-37.58,-20.618,1.33
4.9903,0.077104,0.020532,-37.596,-21.602,2.3943
4.9887,0.070693,0.031275,-37.605,-22.588,3.4572
4.9885,0.06166,0.041358,-37.611,-23.578,4.4977
4.9896,0.051051,0.049379,-37.612,-24.574,5.5171
4.9918,0.039959,0.054499,-37.612,-25.577,6.5209
4.9945,0.029176,0.056353,-37.608,-26.589,7.5132
4.9975,0.019441,0.054955,-37.603,-27.612,8.4967
5.0006,0.011182,0.050957,-37.593,-28.631,9.4736
4.998,0.002595,0.044211,-37.565,-29.52,10.45
4.9992,0.043226,0.00082054,-38.564,-18.654,0.40795
4.9989,0.042263,0.0045034,-38.633,-19.636,1.3469
4.9983,0.04209,0.0098286,-38.622,-20.618,2.4444
4.9978,0.040077,0.015192,-38.616,-21.601,3.5074
4.9976,0.036408,0.020315,-38.615,-22.585,4.5355
4.9977,0.031562,0.024612,-38.615,-23.572,5.5397
4.9981,0.026089,0.027621,-38.615,-24.562,6.5299
4.9986,0.020468,0.029059,-38.615,-25.561,7.5128
4.9993,0.015048,0.028757,-38.618,-26.572,8.4931
5,0.010151,0.026688,-38.626,-27.602,9.4735
5.0008,0.0056605,0.023282,-38.643,-28.647,10.455
4.9991,0.0013675,0.019428,-38.58,-29.537,11.44
5,0.012162,0.00018284,-39.486,-17.672,0.47062
5,0.012177,0.0011951,-39.532,-18.654,1.447
4.9999,0.012398,0.0026266,-39.517,-19.636,2.5071
4.9999,0.01219,0.0040582,-39.509,-20.618,3.5511
4.9998,0.011433,0.0054686,-39.507,-21.6,4.5661
4.9998,0.01027,0.0067119,-39.507,-22.582,5.5582
4.9998,0.0088452,0.0076553,-39.507,-23.566,6.5379
4.9999,0.0072968,0.0081953,-39.507,-24.553,7.5126
4.9999,0.0057376,0.0082726,-39.507,-25.546,8.4868
5,0.0042509,0.0078324,-39.51,-26.552,9.4647
5,0.002937,0.0069095,-39.518,-27.57,10.45
5,0.0017017,0.005706,-39.537,-28.582,11.439
4.999,0.00037849,0.0044316,-39.489,-29.489,12.4
4.9021,-0.97833,0.12712,-26.65,-29.34,0.47709
4.1931,-0.85703,0.11501,-27.632,-28.507,0.41788
4.6628,-0.22701,0.38853,-27.627,-29.517,1.4538
