"U:0","U:1","U:2","Points:0","Points:1","Points:2"
4.9996,0.013148,0.00038673,-39.486,-22.581,0.47066
4.9995,0.011518,0.002457,-39.532,-23.564,1.4473
4.9995,0.010158,0.0049409,-39.517,-24.551,2.5082
4.9995,0.0083884,0.0069845,-39.51,-25.544,3.5537
4.9995,0.006409,0.0086144,-39.51,-26.551,4.5703
4.9997,0.0045626,0.0096591,-39.518,-27.571,5.5627
4.9998,0.0026978,0.01007,-39.536,-28.587,6.5409
4.9986,0.0005493,0.01058,-39.494,-29.495,7.5125
4.4638,0.0052646,0.03515,-31.561,-29.487,0.47049
4.6199,0.044107,0.026395,-32.548,-28.569,0.40819
4.6012,0.0096098,0.12642,-32.548,-29.534,1.4469
4.7193,0.084204,0.018845,-33.535,-27.555,0.41408
4.7444,0.044562,0.086444,-33.537,-28.639,1.3481
4.7284,0.010955,0.15849,-33.537,-29.518,2.5075
4.8141,0.11253,0.013316,-34.525,-26.541,0.41673
4.8217,0.071891,0.062537,-34.531,-27.59,1.333
4.843,0.040081,0.10838,-34.533,-28.628,2.4477
4.8322,0.010476,0.15623,-34.529,-29.511,3.5522
4.8907,0.11503,0.0091906,-35.52,-25.54,0.41717
4.8906,0.086774,0.043644,-35.532,-26.561,1.3256
4.8984,0.056404,0.076437,-35.541,-27.604,2.405
4.9161,0.033438,0.10591,-35.538,-28.622,3.5144
4.9071,0.0086195,0.13414,-35.528,-29.509,4.568
4.9448,0.1006,0.0059563,-36.526,-24.549,0.41661
4.9431,0.082703,0.02877,-36.547,-25.551,1.3254
4.9447,0.062036,0.051069,-36.563,-26.577,2.3871
4.9518,0.041181,0.072082,-36.567,-27.61,3.4823
4.9631,0.025207,0.087781,-36.557,-28.623,4.5465
4.9552,0.0063976,0.10185,-36.541,-29.511,5.5604
4.9784,0.07559,0.0033759,-37.544,-23.564,0.41388
4.9776,0.065393,0.016924,-37.58,-24.554,1.3324
4.9771,0.053227,0.031404,-37.594,-25.559,2.4044
4.979,0.03995,0.04478,-37.601,-26.58,3.4821
4.9829,0.027129,0.055303,-37.6,-27.609,4.5345
4.9885,0.01667,0.062242,-37.593,-28.631,5.5518
4.9824,0.0041277,0.065107,-37.566,-29.519,6.5396
4.9951,0.044804,0.0014724,-38.564,-22.581,0.40804
4.9951,0.039013,0.0077256,-38.633,-23.566,1.3476
4.9946,0.034086,0.015905,-38.622,-24.556,2.4472
4.9947,0.027805,0.022995,-38.616,-25.556,3.5141
4.9954,0.020944,0.02865,-38.618,-26.569,4.5464
4.9966,0.014438,0.032264,-38.626,-27.602,5.5518
4.9981,0.0084125,0.033822,-38.644,-28.648,6.538
4.9948,0.0020738,0.034955,-38.585,-29.537,7.5125
4.9997,0.013714,0.00034822,-39.486,-21.599,0.47063
4.9996,0.012423,0.0022157,-39.532,-22.582,1.4471
4.9996,0.011371,0.0045406,-39.517,-23.565,2.5075
4.9995,0.0098279,0.006527,-39.509,-24.552,3.5521
4.9996,0.0079396,0.0081901,-39.508,-25.546,4.5679
4.9996,0.0059872,0.0093673,-39.51,-26.552,5.5604
4.9998,0.0042118,0.00993,-39.518,-27.572,6.5396
4.9998,0.002431,0.0099235,-39.536,-28.587,7.5125
4.9987,0.00049589,0.009964,-39.494,-29.495,8.4827
4.3521,-0.010438,0.045258,-30.575,-29.486,0.47048
4.4862,0.018639,0.03465,-31.562,-28.569,0.40828
4.4913,0.0013871,0.16566,-31.562,-29.533,1.447
4.5938,0.087918,0.025183,-32.548,-27.554,0.41411
4.6395,0.038027,0.11424,-32.55,-28.639,1.348
4.6392,0.0083468,0.20892,-32.549,-29.518,2.5074
4.7179,0.13796,0.018036,-33.536,-26.541,0.41657
4.7325,0.082538,0.084427,-33.539,-27.59,1.3322
4.768,0.041951,0.14489,-33.54,-28.627,2.4466
4.7672,0.010804,0.20811,-33.537,-29.511,3.5517
4.824,0.14987,0.012664,-34.525,-25.54,0.41681
4.8231,0.11029,0.06007,-34.533,-26.562,1.323
4.8373,0.068821,0.10479,-34.539,-27.604,2.4003
4.866,0.03893,0.14441,-34.536,-28.621,3.5112
4.8634,0.0098843,0.18218,-34.529,-29.509,4.567
4.902,0.13844,0.0085717,-35.52,-24.549,0.41672
4.8968,0.11278,0.041249,-35.534,-25.553,1.3199
4.8998,0.083218,0.072744,-35.547,-26.58,2.3727
4.9129,0.053628,0.1026,-35.55,-27.612,3.4701
4.9324,0.031634,0.12405,-35.541,-28.62,4.5412
4.9277,0.0079322,0.14484,-35.529,-29.509,5.5593
4.953,0.11342,0.0054551,-36.526,-23.564,0.41631
4.949,0.098515,0.026755,-36.547,-24.557,1.3225
4.9479,0.079437,0.048087,-36.567,-25.565,2.3722
4.9524,0.058702,0.068786,-36.577,-26.59,3.4507
4.9609,0.038739,0.085042,-36.573,-27.614,4.5181
4.9721,0.023359,0.09518,-36.559,-28.623,5.5464
4.9666,0.0057564,0.10419,-36.541,-29.511,6.5388
4.9825,0.081409,0.0030477,-37.544,-22.582,0.41375
4.9809,0.073524,0.01551,-37.58,-23.567,1.3312
4.9795,0.06293,0.029251,-37.595,-24.562,2.3992
4.9802,0.050566,0.04231,-37.603,-25.568,3.4694
4.9829,0.037539,0.05306,-37.605,-26.585,4.5179
4.987,0.025301,0.060228,-37.602,-27.611,5.5389
4.9922,0.0152,0.063891,-37.594,-28.632,6.5349
4.9874,0.0036718,0.063703,-37.566,-29.519,7.5125
4.9963,0.046632,0.0013187,-38.564,-21.599,0.408
4.996,0.042058,0.0069915,-38.633,-22.582,1.3472
4.9954,0.038223,0.014615,-38.622,-23.568,2.4457
4.9953,0.032714,0.02147,-38.616,-24.559,3.5105
4.9957,0.026254,0.027217,-38.615,-25.558,4.5409
4.9965,0.019562,0.031245,-38.618,-26.571,5.5463
4.9976,0.013353,0.033193,-38.627,-27.602,6.5348
4.9989,0.0076254,0.033206,-38.644,-28.648,7.5126
4.9962,0.0018505,0.032743,-38.585,-29.537,8.4842
4.9998,0.013897,0.00030789,-39.486,-20.618,0.47063
4.9997,0.012977,0.0019688,-39.532,-21.6,1.447
4.9996,0.012257,0.0041051,-39.517,-22.582,2.5072
4.9996,0.011006,0.0060045,-39.509,-23.566,3.5515
4.9996,0.0093091,0.0076635,-39.507,-24.552,4.5669
4.9997,0.007428,0.0089175,-39.507,-25.546,5.5592
4.9997,0.0055538,0.0096462,-39.51,-26.552,6.5388
4.9999,0.0038698,0.0097777,-39.518,-27.572,7.5125
4.9999,0.0022074,0.0093577,-39.536,-28.587,8.4841
4.9988,0.00045382,0.0089981,-39.494,-29.495,9.4545
4.279,-0.041281,0.057665,-29.589,-29.482,0.47029
4.3224,-0.045603,0.04596,-30.575,-28.566,0.40846
4.3877,-0.015767,0.21439,-30.576,-29.533,1.4472
4.4312,0.078861,0.033735,-31.562,-27.554,0.41435
4.5156,0.012799,0.15029,-31.563,-28.638,1.3486
4.5425,0.00084022,0.27341,-31.562,-29.518,2.5076
4.5861,0.16289,0.024283,-32.549,-26.541,0.41665
4.6132,0.08651,0.11269,-32.551,-27.59,1.3324
4.6739,0.035835,0.19208,-32.552,-28.627,2.4467
4.6936,0.0090128,0.27408,-32.549,-29.511,3.5517
4.7316,0.19082,0.01717,-33.536,-25.54,0.41661
4.7308,0.13507,0.081236,-33.541,-26.562,1.3221
4.7563,0.079232,0.14125,-33.545,-27.604,2.3986
4.8031,0.041566,0.19338,-33.543,-28.621,3.51
4.8128,0.01045,0.24166,-33.538,-29.509,4.5667
4.8427,0.18321,0.011795,-34.525,-24.55,0.41627
4.8327,0.14699,0.056803,-34.535,-25.554,1.3168
4.838,0.10569,0.10005,-34.544,-26.581,2.3661
4.8609,0.065668,0.14066,-34.546,-27.613,3.4642
4.8927,0.037106,0.16865,-34.539,-28.619,4.5387
4.8955,0.0092078,0.19553,-34.53,-29.508,5.5588
4.9171,0.15682,0.0078272,-35.52,-23.565,0.41633
4.9077,0.13582,0.038308,-35.535,-24.558,1.3163
4.9054,0.10835,0.068457,-35.551,-25.569,2.3545
4.9139,0.078687,0.098075,-35.56,-26.595,3.4317
4.9297,0.050495,0.12072,-35.556,-27.616,4.5081
4.9491,0.029527,0.13395,-35.543,-28.62,5.5432
4.9474,0.0072252,0.14738,-35.529,-29.509,6.5384
4.9622,0.12215,0.0049024,-36.526,-22.582,0.41612
4.9567,0.11115,0.024454,-36.548,-23.569,1.3208
4.9533,0.094668,0.044684,-36.568,-24.566,2.3647
4.9552,0.07517,0.064846,-36.582,-25.577,3.431
4.9615,0.054997,0.081474,-36.584,-26.597,4.4938
4.9702,0.036151,0.092383,-36.575,-27.616,5.5287
4.9807,0.02144,0.097359,-36.56,-28.623,6.5325
4.9769,0.0051636,0.10161,-36.541,-29.511,7.5126
4.9867,0.084603,0.0027051,-37.544,-21.6,0.41367
4.9847,0.079261,0.013983,-37.58,-22.583,1.3306
4.9825,0.070756,0.026825,-37.596,-23.572,2.3965
4.9822,0.059812,0.039419,-37.604,-24.567,3.4627
4.9839,0.047486,0.050229,-37.608,-25.573,4.5073
4.987,0.034986,0.057875,-37.607,-26.588,5.5285
4.9909,0.02343,0.061864,-37.603,-27.612,6.5291
4.9955,0.013806,0.062548,-37.594,-28.632,7.5127
4.9917,0.0032698,0.059745,-37.566,-29.519,8.4855
4.9973,0.047151,0.0011627,-38.564,-20.618,0.40797
4.997,0.043824,0.0062316,-38.633,-21.6,1.347
4.9963,0.041202,0.013215,-38.622,-22.584,2.445
4.996,0.036696,0.01973,-38.616,-23.57,3.5088
4.9961,0.030892,0.025436,-38.615,-24.561,4.5379
4.9967,0.024519,0.02971,-38.615,-25.56,5.5428
4.9975,0.018138,0.032164,-38.618,-26.572,6.5324
4.9986,0.012294,0.032604,-38.627,-27.602,7.5126
4.9997,0.0069267,0.031239,-38.644,-28.648,8.4871
4.9974,0.0016676,0.029399,-38.585,-29.537,9.4588
4.9998,0.013743,0.0002678,-39.486,-19.636,0.47062
4.9998,0.013172,0.0017225,-39.532,-20.618,1.447
4.9997,0.012787,0.003652,-39.517,-21.6,2.5071
4.9997,0.011871,0.0054364,-39.509,-22.582,3.5513
4.9997,0.010432,0.0070582,-39.507,-23.566,4.5664
4.9997,0.0087125,0.0083516,-39.507,-24.553,5.5587
4.9998,0.0068973,0.0091933,-39.507,-25.546,6.5383
4.9998,0.0051311,0.0095028,-39.51,-26.552,7.5125
4.9999,0.0035493,0.0092264,-39.518,-27.572,8.4855
4.9999,0.0020184,0.008431,-39.536,-28.586,9.4587
4.9988,0.00041675,0.0077463,-39.494,-29.494,10.431
4.3167,-0.13405,0.07412,-28.604,-29.47,0.47003
4.1703,-0.17676,0.060591,-29.589,-28.56,0.4085
4.3308,-0.051888,0.27269,-29.59,-29.531,1.4478
4.1913,0.028168,0.044271,-30.575,-27.552,0.41481
4.3666,-0.046269,0.19683,-30.577,-28.637,1.3499
4.4523,-0.014584,0.35363,-30.576,-29.518,2.5082
4.4005,0.18632,0.0325,-31.562,-26.54,0.41701
4.4568,0.076731,0.15023,-31.564,-27.589,1.3336
4.563,0.012166,0.25309,-31.565,-28.627,2.4479
4.6158,0.0029217,0.35762,-31.563,-29.511,3.552
4.6044,0.2404,0.023213,-32.549,-25.54,0.4167
4.6042,0.15945,0.10925,-32.553,-26.561,1.3224
4.6481,0.083193,0.18882,-32.556,-27.604,2.3992
4.725,0.037264,0.25648,-32.554,-28.621,3.5104
4.7579,0.0094082,0.31694,-32.55,-29.509,4.5668
4.7614,0.23835,0.015976,-33.536,-24.549,0.41602
4.744,0.18706,0.076935,-33.542,-25.554,1.3155
4.7538,0.12919,0.13541,-33.549,-26.581,2.3638
4.7926,0.075916,0.18945,-33.55,-27.613,3.4623
4.844,0.040264,0.22508,-33.544,-28.619,4.538
4.8602,0.010048,0.2578,-33.538,-29.508,5.5587
4.8681,0.20876,0.010728,-34.526,-23.565,0.41581
4.8507,0.17979,0.052668,-34.536,-24.558,1.3127
4.8466,0.1411,0.094224,-34.548,-25.57,2.3459
4.8612,0.099863,0.13497,-34.554,-26.597,3.4225
4.8884,0.061985,0.16495,-34.551,-27.617,4.503
4.9203,0.034943,0.18113,-34.54,-28.62,5.5417
4.9262,0.0084955,0.19749,-34.53,-29.508,6.5382
4.9341,0.16882,0.0070004,-35.52,-22.582,0.41608
4.9222,0.15395,0.034896,-35.536,-23.569,1.3142
4.9154,0.13056,0.063465,-35.554,-24.569,2.3448
4.9187,0.10232,0.092428,-35.567,-25.582,3.4056
4.9306,0.073576,0.11588,-35.568,-26.604,4.4774
4.947,0.047134,0.13062,-35.559,-27.619,5.5223
4.9651,0.027318,0.13627,-35.543,-28.62,6.5312
4.965,0.0065633,0.14281,-35.529,-29.509,7.5126
4.9715,0.1266,0.0043273,-36.526,-21.6,0.416
4.9654,0.1198,0.021953,-36.548,-22.584,1.3198
4.9605,0.10683,0.04084,-36.569,-23.575,2.3607
4.9599,0.089594,0.060262,-36.585,-24.574,3.4203
4.9638,0.070292,0.076991,-36.592,-25.584,4.4766
4.9708,0.051107,0.088669,-36.589,-26.601,5.5132
4.9792,0.033498,0.094547,-36.577,-27.617,6.5245
4.9885,0.019594,0.094897,-36.56,-28.623,7.5129
4.9857,0.0046344,0.094917,-36.541,-29.511,8.4863
4.9906,0.085324,0.0023629,-37.544,-20.618,0.41362
4.9885,0.082449,0.012402,-37.58,-21.6,1.3302
4.986,0.076289,0.024198,-37.596,-22.586,2.3951
4.985,0.067274,0.036147,-37.605,-23.575,3.4591
4.9857,0.056151,0.046847,-37.609,-24.571,4.5012
4.9878,0.044197,0.054849,-37.61,-25.575,5.5215
4.9908,0.032383,0.059486,-37.608,-26.589,6.5242
4.9944,0.021595,0.060572,-37.603,-27.612,7.5129
4.9983,0.012536,0.05865,-37.594,-28.632,8.4905
4.9953,0.0029317,0.053674,-37.566,-29.519,9.4625
4.9983,0.046529,0.0010102,-38.564,-19.636,0.40796
4.9979,0.044359,0.005473,-38.633,-20.618,1.3469
4.9972,0.042942,0.01176,-38.622,-21.601,2.4446
4.9968,0.039577,0.017842,-38.616,-22.585,3.5079
4.9967,0.034663,0.023392,-38.615,-23.571,4.5364
4.9971,0.028845,0.027787,-38.615,-24.562,5.5409
4.9977,0.022725,0.030601,-38.615,-25.56,6.5308
4.9985,0.016732,0.031601,-38.618,-26.572,7.5127
4.9993,0.011303,0.030679,-38.627,-27.602,8.4905
5.0004,0.0063174,0.028108,-38.644,-28.648,9.4658
4.9983,0.0015101,0.025166,-38.583,-29.537,10.441
4.9999,0.013317,0.00022954,-39.486,-18.654,0.47062
4.9999,0.013046,0.0014848,-39.532,-19.636,1.447
4.9998,0.01297,0.0031996,-39.517,-20.618,2.5071
4.9998,0.012396,0.0048448,-39.509,-21.6,3.5512
4.9997,0.011262,0.0063986,-39.507,-22.582,4.5662
4.9997,0.0097674,0.0076995,-39.507,-23.566,5.5584
4.9998,0.0080929,0.0086162,-39.507,-24.553,6.5381
4.9998,0.0063761,0.009059,-39.507,-25.546,7.5126
4.9999,0.0047246,0.0089758,-39.51,-26.552,8.4863
5,0.0032581,0.0083086,-39.518,-27.571,9.4624
4.9999,0.0018496,0.0072436,-39.536,-28.585,10.441
4.9989,0.00039798,0.0063584,-39.493,-29.493,11.414
4.5314,-0.18256,0.1009,-27.622,-29.435,0.47071
3.974,-0.50191,0.08386,-28.605,-28.543,0.40901
4.3934,-0.1269,0.34556,-28.606,-29.527,1.4492
3.923,-0.053695,0.060499,-29.587,-27.548,0.41536
4.2439,-0.17523,0.25747,-29.592,-28.634,1.3528
4.4017,-0.047574,0.45032,-29.592,-29.518,2.5099
4.1461,0.19575,0.044004,-30.574,-26.539,0.41769
4.2363,0.029866,0.19796,-30.578,-27.587,1.3365
4.4305,-0.044222,0.33111,-30.58,-28.626,2.451
4.5461,-0.0097597,0.46459,-30.577,-29.511,3.5529
4.4216,0.30206,0.031161,-31.562,-25.539,0.41714
4.4273,0.18161,0.14615,-31.565,-26.56,1.3244
4.507,0.074053,0.25148,-31.569,-27.603,2.4021
4.6344,0.0177,0.33838,-31.567,-28.621,3.5122
4.7035,0.0049399,0.41216,-31.563,-29.509,4.5672
4.65,0.30997,0.021571,-32.549,-24.549,0.41608
4.6217,0.23545,0.10388,-32.554,-25.553,1.3159
4.6384,0.15227,0.18242,-32.559,-26.581,2.3647
4.7019,0.08054,0.25369,-32.56,-27.612,3.4633
4.7851,0.038148,0.29737,-32.555,-28.619,4.5386
4.8248,0.0097221,0.33551,-32.55,-29.508,5.5589
4.8028,0.2737,0.014468,-33.536,-23.565,0.41549
4.7728,0.23379,0.071228,-33.543,-24.558,1.3111
4.7657,0.17925,0.12774,-33.552,-25.57,2.3428
4.7898,0.12188,0.18277,-33.558,-26.597,3.4193
4.8356,0.071985,0.2213,-33.554,-27.618,4.5015
4.8862,0.0387,0.24005,-33.545,-28.619,5.5414
4.9047,0.0094289,0.25813,-33.538,-29.508,6.5382
4.8968,0.22441,0.009535,-34.526,-22.582,0.41549
4.8752,0.20495,0.04776,-34.536,-23.57,1.3101
4.8633,0.17269,0.087158,-34.55,-24.57,2.3348
4.8684,0.13292,0.12733,-34.561,-25.585,3.3925
4.8888,0.093219,0.15894,-34.562,-26.607,4.4688
4.9169,0.057979,0.17749,-34.553,-27.62,5.519
4.9463,0.032619,0.18293,-34.54,-28.62,6.5307
4.953,0.007809,0.18981,-34.53,-29.508,7.5127
4.9511,0.17426,0.0061401,-35.52,-21.6,0.41591
4.9384,0.16583,0.031163,-35.536,-22.584,1.3129
4.9289,0.14802,0.057763,-35.555,-23.576,2.3395
4.9276,0.12325,0.085685,-35.571,-24.579,3.3907
4.9347,0.095316,0.10949,-35.578,-25.592,4.4535
4.9479,0.068165,0.12563,-35.573,-26.609,5.5025
4.9634,0.043683,0.13294,-35.56,-27.62,6.5216
4.9794,0.025154,0.132,-35.543,-28.62,7.5131
4.9797,0.0059676,0.13253,-35.529,-29.509,8.4869
4.9802,0.12713,0.0037573,-36.526,-20.618,0.41593
4.9742,0.12428,0.019368,-36.548,-21.601,1.3193
4.9685,0.11518,0.036677,-36.57,-22.587,2.3585
4.9663,0.10113,0.055072,-36.587,-23.58,3.4144
4.9678,0.083698,0.071634,-36.597,-24.581,4.4661
4.9727,0.065126,0.083913,-36.598,-25.589,5.5016
4.9797,0.047168,0.090808,-36.591,-26.603,6.5172
4.9873,0.030883,0.092136,-36.577,-27.617,7.5134
4.9952,0.01789,0.088537,-36.56,-28.623,8.4931
4.9929,0.00418,0.084914,-36.541,-29.511,9.4647
4.994,0.083933,0.0020337,-37.544,-19.636,0.4136
4.9921,0.083234,0.010832,-37.58,-20.618,1.33
4.9896,0.079397,0.021477,-37.596,-21.602,2.3943
4.9881,0.07258,0.032606,-37.605,-22.588,3.4572
4.988,0.063163,0.04299,-37.611,-23.578,4.4977
4.9892,0.052217,0.051203,-37.612,-24.574,5.5171
4.9915,0.040842,0.05641,-37.612,-25.577,6.5209
4.9944,0.029821,0.058255,-37.608,-26.589,7.5132
4.9974,0.019875,0.056771,-37.603,-27.612,8.4967
5.0006,0.011417,0.052631,-37.593,-28.631,9.4736
4.9981,0.0026504,0.045858,-37.565,-29.52,10.45
4.9991,0.044997,0.00086643,-38.564,-18.654,0.40795
4.9987,0.043821,0.0047396,-38.633,-19.636,1.3469
4.9981,0.043492,0.01031,-38.622,-20.618,2.4444
4.9976,0.041286,0.015881,-38.616,-21.601,3.5074
4.9974,0.037412,0.02117,-38.615,-22.585,4.5355
4.9976,0.032372,0.025577,-38.615,-23.572,5.5397
4.998,0.026726,0.028641,-38.615,-24.562,6.5299
4.9986,0.020956,0.030082,-38.615,-25.561,7.5128
4.9992,0.015405,0.029736,-38.618,-26.572,8.4931
5,0.010394,0.027578,-38.626,-27.602,9.4735
5.0008,0.0057793,0.024048,-38.643,-28.647,10.455
4.9991,0.0013912,0.020118,-38.58,-29.537,11.44
5,0.012688,0.00019384,-39.486,-17.672,0.47062
4.9999,0.012657,0.0012626,-39.532,-18.654,1.447
4.9999,0.012844,0.0027634,-39.517,-19.636,2.5071
4.9998,0.01259,0.0042528,-39.509,-20.618,3.5511
4.9998,0.011776,0.0057109,-39.507,-21.6,4.5661
4.9998,0.010554,0.0069883,-39.507,-22.582,5.5582
4.9998,0.0090765,0.0079504,-39.507,-23.566,6.5379
4.9999,0.0074805,0.0084943,-39.507,-24.553,7.5126
4.9999,0.0058804,0.0085628,-39.507,-25.546,8.4868
5,0.0043573,0.0080967,-39.51,-26.552,9.4647
5,0.0030077,0.007137,-39.518,-27.57,10.45
5,0.001735,0.0058911,-39.537,-28.582,11.439
4.999,0.00038328,0.0045749,-39.489,-29.489,12.4
4.8527,-0.98528,0.13304,-26.65,-29.34,0.47709
4.1571,-0.85924,0.11938,-27.632,-28.507,0.41788
4.6315,-0.22644,0.40327,-27.627,-29.517,1.4538
3.2996,-0.42588,0.078773,-28.601,-27.541,0.41645
