"U:0","U:1","U:2","Points:0","Points:1","Points:2"
4.8443,0.039996,0.10711,-34.533,-28.628,2.4477
4.8335,0.010435,0.15444,-34.529,-29.511,3.5522
4.892,0.11446,0.0090528,-35.52,-25.54,0.41717
4.8917,0.086416,0.043059,-35.532,-26.561,1.3256
4.8994,0.056202,0.075496,-35.541,-27.604,2.405
4.9168,0.033305,0.10464,-35.538,-28.622,3.5144
4.9078,0.0085752,0.13253,-35.528,-29.509,4.568
4.9457,0.099913,0.0058607,-36.526,-24.549,0.41661
4.9438,0.082223,0.028358,-36.547,-25.551,1.3254
4.9452,0.061712,0.050406,-36.563,-26.577,2.3871
4.9522,0.04098,0.071189,-36.567,-27.61,3.4823
4.9634,0.025073,0.086724,-36.557,-28.623,4.5465
4.9555,0.0063583,0.1006,-36.541,-29.511,5.5604
4.9788,0.074943,0.0033183,-37.544,-23.564,0.41388
4.978,0.064911,0.016666,-37.58,-24.554,1.3324
4.9774,0.052877,0.030974,-37.594,-25.559,2.4044
4.9792,0.039705,0.044201,-37.601,-26.58,3.4821
4.9831,0.026967,0.054618,-37.6,-27.609,4.5345
4.9886,0.016565,0.061488,-37.593,-28.631,5.5518
4.9825,0.0041004,0.064343,-37.566,-29.519,6.5396
4.9952,0.044354,0.0014468,-38.564,-22.581,0.40804
4.9952,0.038671,0.0076023,-38.633,-23.566,1.3476
4.9947,0.033819,0.015674,-38.622,-24.556,2.4472
4.9948,0.027605,0.022683,-38.616,-25.556,3.5141
4.9955,0.0208,0.028282,-38.618,-26.569,4.5464
4.9967,0.01434,0.031866,-38.626,-27.602,5.5518
4.9981,0.008356,0.033412,-38.644,-28.648,6.538
4.9948,0.002061,0.034552,-38.585,-29.537,7.5125
4.9997,0.01356,0.0003421,-39.486,-21.599,0.47063
4.9996,0.012297,0.0021782,-39.532,-22.582,1.4471
4.9996,0.01127,0.0044713,-39.517,-23.565,2.5075
4.9995,0.0097483,0.0064348,-39.509,-24.552,3.5521
4.9996,0.0078795,0.008082,-39.508,-25.546,4.5679
4.9996,0.0059435,0.0092503,-39.51,-26.552,5.5604
4.9998,0.0041824,0.0098113,-39.518,-27.572,6.5396
4.9998,0.0024153,0.0098077,-39.536,-28.587,7.5125
4.9987,0.00049267,0.0098381,-39.494,-29.495,8.4827
4.3575,-0.010335,0.044703,-30.575,-29.486,0.47048
4.4902,0.019065,0.034207,-31.562,-28.569,0.40828
4.4952,0.0014537,0.16378,-31.562,-29.533,1.447
4.5972,0.088166,0.02485,-32.548,-27.554,0.41411
4.6423,0.038202,0.11291,-32.55,-28.639,1.348
4.642,0.0083831,0.20661,-32.549,-29.518,2.5074
4.7207,0.13778,0.017785,-33.536,-26.541,0.41657
4.7348,0.082511,0.083372,-33.539,-27.59,1.3322
4.7699,0.041945,0.14323,-33.54,-28.627,2.4466
4.7689,0.010782,0.20573,-33.537,-29.511,3.5517
4.8262,0.14928,0.012473,-34.525,-25.54,0.41681
4.825,0.10996,0.059268,-34.533,-26.562,1.323
4.8388,0.068652,0.10351,-34.539,-27.604,2.4003
4.8671,0.038814,0.14271,-34.536,-28.621,3.5112
4.8644,0.0098409,0.18003,-34.529,-29.509,4.567
4.9035,0.13758,0.0084326,-35.52,-24.549,0.41672
4.8981,0.11221,0.040657,-35.534,-25.553,1.3199
4.9008,0.082849,0.071799,-35.547,-26.58,2.3727
4.9137,0.053406,0.10133,-35.55,-27.612,3.4701
4.933,0.031489,0.12257,-35.541,-28.62,4.5412
4.9283,0.0078881,0.14314,-35.529,-29.509,5.5593
4.9538,0.11249,0.0053603,-36.526,-23.564,0.41631
4.9497,0.097833,0.026343,-36.547,-24.557,1.3225
4.9485,0.078954,0.047421,-36.567,-25.565,2.3722
4.9529,0.058371,0.067891,-36.577,-26.59,3.4507
4.9613,0.038527,0.083985,-36.573,-27.614,4.5181
4.9723,0.023223,0.094023,-36.559,-28.623,5.5464
4.9669,0.0057191,0.10292,-36.541,-29.511,6.5388
4.9829,0.080599,0.0029918,-37.544,-22.582,0.41375
4.9813,0.072893,0.015256,-37.58,-23.567,1.3312
4.9798,0.062452,0.028821,-37.595,-24.562,2.3992
4.9804,0.050215,0.041729,-37.603,-25.568,3.4694
4.9831,0.03729,0.052373,-37.605,-26.585,4.5179
4.9871,0.025135,0.059477,-37.602,-27.611,5.5389
4.9922,0.015097,0.063108,-37.594,-28.632,6.5349
4.9875,0.0036463,0.062889,-37.566,-29.519,7.5125
4.9964,0.046097,0.0012942,-38.564,-21.599,0.408
4.9961,0.041634,0.0068719,-38.633,-22.582,1.3472
4.9955,0.03788,0.014387,-38.622,-23.568,2.4457
4.9953,0.032447,0.021159,-38.616,-24.559,3.5105
4.9957,0.026053,0.026848,-38.615,-25.558,4.5409
4.9965,0.019417,0.030842,-38.618,-26.571,5.5463
4.9977,0.013254,0.03278,-38.627,-27.602,6.5348
4.9989,0.0075713,0.0328,-38.644,-28.648,7.5126
4.9962,0.0018392,0.032353,-38.585,-29.537,8.4842
4.9998,0.013721,0.00030201,-39.486,-20.618,0.47063
4.9997,0.012832,0.0019334,-39.532,-21.6,1.447
4.9997,0.012133,0.0040373,-39.517,-22.582,2.5072
4.9996,0.010906,0.0059134,-39.509,-23.566,3.5515
4.9996,0.0092304,0.0075556,-39.507,-24.552,4.5669
4.9997,0.0073683,0.0087996,-39.507,-25.546,5.5592
4.9997,0.0055101,0.009525,-39.51,-26.552,6.5388
4.9999,0.0038403,0.0096591,-39.518,-27.572,7.5125
4.9999,0.0021918,0.009245,-39.536,-28.587,8.4841
4.9988,0.00045129,0.0088899,-39.494,-29.495,9.4545
4.286,-0.041109,0.056906,-29.589,-29.482,0.47029
4.3274,-0.044816,0.045387,-30.575,-28.566,0.40846
4.3925,-0.015605,0.21199,-30.576,-29.533,1.4472
4.4357,0.079554,0.033303,-31.562,-27.554,0.41435
4.5193,0.013196,0.14854,-31.563,-28.638,1.3486
4.5459,0.00090146,0.27044,-31.562,-29.518,2.5076
4.5901,0.16302,0.023944,-32.549,-26.541,0.41665
4.6164,0.086708,0.1113,-32.551,-27.59,1.3324
4.6764,0.035977,0.18992,-32.552,-28.627,2.4467
4.6958,0.0090229,0.27102,-32.549,-29.511,3.5517
4.7349,0.19034,0.016909,-33.536,-25.54,0.41661
4.7335,0.13487,0.080161,-33.541,-26.562,1.3221
4.7584,0.079154,0.13955,-33.545,-27.604,2.3986
4.8047,0.041504,0.19115,-33.543,-28.621,3.51
4.8142,0.01042,0.23888,-33.538,-29.509,4.5667
4.8451,0.18225,0.011601,-34.525,-24.55,0.41627
4.8347,0.14639,0.055984,-34.535,-25.554,1.3168
4.8397,0.10533,0.098756,-34.544,-26.581,2.3661
4.8622,0.065464,0.13895,-34.546,-27.613,3.4642
4.8936,0.036969,0.16666,-34.539,-28.619,4.5387
4.8963,0.0091615,0.19325,-34.53,-29.508,5.5588
4.9186,0.15562,0.0076885,-35.52,-23.565,0.41633
4.9091,0.13497,0.037711,-35.535,-24.558,1.3163
4.9066,0.10777,0.067503,-35.551,-25.569,2.3545
4.9148,0.078302,0.096801,-35.56,-26.595,3.4317
4.9303,0.050252,0.11922,-35.556,-27.616,4.5081
4.9495,0.029372,0.13233,-35.543,-28.62,5.5432
4.9478,0.0071812,0.14556,-35.529,-29.509,6.5384
4.9631,0.12096,0.00481,-36.526,-22.582,0.41612
4.9575,0.11024,0.024045,-36.548,-23.569,1.3208
4.954,0.09399,0.044016,-36.568,-24.566,2.3647
4.9557,0.074685,0.063948,-36.582,-25.577,3.431
4.9619,0.054657,0.080413,-36.584,-26.597,4.4938
4.9705,0.035928,0.091226,-36.575,-27.616,5.5287
4.9809,0.021301,0.096161,-36.56,-28.623,6.5325
4.977,0.0051282,0.10032,-36.541,-29.511,7.5126
4.9871,0.083632,0.0026518,-37.544,-21.6,0.41367
4.985,0.078471,0.013736,-37.58,-22.583,1.3306
4.9828,0.070134,0.026399,-37.596,-23.572,2.3965
4.9825,0.059338,0.03884,-37.604,-24.567,3.4627
4.9841,0.047134,0.04954,-37.608,-25.573,4.5073
4.9871,0.034734,0.057121,-37.607,-26.588,5.5285
4.991,0.02326,0.061085,-37.603,-27.612,6.5291
4.9955,0.013706,0.061772,-37.594,-28.632,7.5127
4.9917,0.0032468,0.059023,-37.566,-29.519,8.4855
4.9974,0.046538,0.0011396,-38.564,-20.618,0.40797
4.9971,0.043321,0.0061169,-38.633,-21.6,1.347
4.9964,0.04078,0.012992,-38.622,-22.584,2.445
4.996,0.036356,0.019423,-38.616,-23.57,3.5088
4.9962,0.030628,0.025067,-38.615,-24.561,4.5379
4.9967,0.024319,0.029305,-38.615,-25.56,5.5428
4.9975,0.017992,0.031746,-38.618,-26.572,6.5324
4.9986,0.012196,0.032192,-38.627,-27.602,7.5126
4.9997,0.006875,0.030851,-38.644,-28.648,8.4871
4.9974,0.0016565,0.029042,-38.585,-29.537,9.4588
4.9999,0.013549,0.00026232,-39.486,-19.636,0.47062
4.9998,0.013006,0.001689,-39.532,-20.618,1.447
4.9997,0.012642,0.0035869,-39.517,-21.6,2.5071
4.9997,0.011749,0.0053474,-39.509,-22.582,3.5513
4.9997,0.010333,0.0069515,-39.507,-23.566,4.5664
4.9997,0.008635,0.0082341,-39.507,-24.553,5.5587
4.9998,0.0068388,0.0090708,-39.507,-25.546,6.5383
4.9998,0.0050873,0.0093822,-39.51,-26.552,7.5125
4.9999,0.0035197,0.009113,-39.518,-27.572,8.4855
4.9999,0.0020037,0.0083297,-39.536,-28.586,9.4587
4.9988,0.00041397,0.0076446,-39.494,-29.494,10.431
4.3258,-0.13376,0.073086,-28.604,-29.47,0.47003
4.1766,-0.1755,0.059779,-29.589,-28.56,0.4085
4.3368,-0.051682,0.26958,-29.59,-29.531,1.4478
4.197,0.029429,0.043676,-30.575,-27.552,0.41481
4.371,-0.045536,0.19457,-30.577,-28.637,1.3499
4.4565,-0.014449,0.34985,-30.576,-29.518,2.5082
4.4059,0.187,0.032048,-31.562,-26.54,0.41701
4.4609,0.077326,0.14843,-31.564,-27.589,1.3336
4.5663,0.012512,0.25034,-31.565,-28.627,2.4479
4.6186,0.0029647,0.35374,-31.563,-29.511,3.552
4.609,0.24021,0.022855,-32.549,-25.54,0.4167
4.6079,0.15953,0.10782,-32.553,-26.561,1.3224
4.651,0.083317,0.18662,-32.556,-27.604,2.3992
4.7271,0.037322,0.25361,-32.554,-28.621,3.5104
4.7596,0.0093993,0.31342,-32.55,-29.509,4.5668
4.765,0.23737,0.015707,-33.536,-24.549,0.41602
4.747,0.18656,0.075823,-33.542,-25.554,1.3155
4.7562,0.12894,0.13369,-33.549,-26.581,2.3638
4.7944,0.075779,0.18719,-33.55,-27.613,3.4623
4.8452,0.040162,0.22247,-33.544,-28.619,4.538
4.8612,0.010005,0.2548,-33.538,-29.508,5.5587
4.8707,0.2073,0.010533,-34.526,-23.565,0.41581
4.853,0.17883,0.051835,-34.536,-24.558,1.3127
4.8484,0.14048,0.092909,-34.548,-25.57,2.3459
4.8626,0.099472,0.13323,-34.554,-26.597,3.4225
4.8894,0.061741,0.16293,-34.551,-27.617,4.503
4.9209,0.034783,0.17896,-34.54,-28.62,5.5417
4.9267,0.0084476,0.1951,-34.53,-29.508,6.5382
4.9356,0.16724,0.0068645,-35.52,-22.582,0.41608
4.9236,0.15276,0.0343,-35.536,-23.569,1.3142
4.9167,0.12971,0.062504,-35.554,-24.569,2.3448
4.9197,0.10173,0.091142,-35.567,-25.582,3.4056
4.9313,0.07317,0.11437,-35.568,-26.604,4.4774
4.9475,0.046871,0.12899,-35.559,-27.619,5.5223
4.9654,0.027153,0.1346,-35.543,-28.62,6.5312
4.9652,0.0065196,0.14107,-35.529,-29.509,7.5126
4.9724,0.12516,0.0042389,-36.526,-21.6,0.416
4.9662,0.11863,0.021554,-36.548,-22.584,1.3198
4.9612,0.10593,0.040176,-36.569,-23.575,2.3607
4.9605,0.088921,0.059362,-36.585,-24.574,3.4203
4.9643,0.069803,0.075925,-36.592,-25.584,4.4766
4.9711,0.050758,0.087509,-36.589,-26.601,5.5132
4.9794,0.033266,0.09335,-36.577,-27.617,6.5245
4.9886,0.019455,0.093711,-36.56,-28.623,7.5129
4.9857,0.0045992,0.093694,-36.541,-29.511,8.4863
4.991,0.084207,0.0023128,-37.544,-20.618,0.41362
4.9888,0.081502,0.012164,-37.58,-21.6,1.3302
4.9863,0.075515,0.023781,-37.596,-22.586,2.3951
4.9853,0.066663,0.035574,-37.605,-23.575,3.4591
4.9859,0.055682,0.046159,-37.609,-24.571,4.5012
4.9879,0.043845,0.054094,-37.61,-25.575,5.5215
4.9909,0.032127,0.058704,-37.608,-26.589,6.5242
4.9945,0.021422,0.059799,-37.603,-27.612,7.5129
4.9983,0.012438,0.057911,-37.594,-28.632,8.4905
4.9953,0.0029101,0.052974,-37.566,-29.519,9.4625
4.9984,0.045852,0.00098865,-38.564,-19.636,0.40796
4.998,0.043784,0.0053645,-38.633,-20.618,1.3469
4.9973,0.042442,0.011545,-38.622,-21.601,2.4446
4.9969,0.039162,0.017541,-38.616,-22.585,3.5079
4.9968,0.034329,0.023028,-38.615,-23.571,4.5364
4.9971,0.028584,0.027384,-38.615,-24.562,5.5409
4.9977,0.022526,0.030182,-38.615,-25.56,6.5308
4.9985,0.016586,0.031186,-38.618,-26.572,7.5127
4.9994,0.011204,0.030286,-38.627,-27.602,8.4905
5.0004,0.0062662,0.027755,-38.644,-28.648,9.4658
4.9983,0.0015006,0.02486,-38.583,-29.537,10.441
4.9999,0.013109,0.00022465,-39.486,-18.654,0.47062
4.9999,0.012863,0.0014537,-39.532,-19.636,1.447
4.9998,0.012804,0.003138,-39.517,-20.618,2.5071
4.9998,0.012253,0.0047591,-39.509,-21.6,3.5512
4.9997,0.011142,0.0062944,-39.507,-22.582,4.5662
4.9998,0.009671,0.0075833,-39.507,-23.566,5.5584
4.9998,0.0080167,0.0084944,-39.507,-24.553,6.5381
4.9999,0.006317,0.0089376,-39.507,-25.546,7.5126
4.9999,0.0046812,0.0088604,-39.51,-26.552,8.4863
5,0.0032285,0.0082056,-39.518,-27.571,9.4624
4.9999,0.0018351,0.0071533,-39.536,-28.585,10.441
4.9989,0.00039569,0.0062796,-39.493,-29.493,11.414
4.5426,-0.18276,0.099486,-27.622,-29.435,0.47071
3.9813,-0.50026,0.082812,-28.605,-28.543,0.40901
4.4004,-0.12658,0.3416,-28.606,-29.527,1.4492
3.9306,-0.051224,0.059765,-29.587,-27.548,0.41536
4.2496,-0.17411,0.25445,-29.592,-28.634,1.3528
4.4067,-0.047374,0.44563,-29.592,-29.518,2.5099
4.1528,0.19741,0.04336,-30.574,-26.539,0.41769
4.2417,0.031043,0.19556,-30.578,-27.587,1.3365
4.4344,-0.043582,0.32755,-30.58,-28.626,2.451
4.5495,-0.0097011,0.45976,-30.577,-29.511,3.5529
4.428,0.30251,0.030669,-31.562,-25.539,0.41714
4.4322,0.18219,0.14426,-31.565,-26.56,1.3244
4.5107,0.074522,0.24862,-31.569,-27.603,2.4021
4.637,0.017924,0.33476,-31.567,-28.621,3.5122
4.7057,0.0049592,0.40774,-31.563,-29.509,4.5672
4.6553,0.30917,0.021196,-32.549,-24.549,0.41608
4.626,0.23522,0.10237,-32.554,-25.553,1.3159
4.6418,0.15227,0.18014,-32.559,-26.581,2.3647
4.7043,0.080563,0.25077,-32.56,-27.612,3.4633
4.7868,0.038132,0.29404,-32.555,-28.619,4.5386
4.826,0.0096926,0.33169,-32.55,-29.508,5.5589
4.8067,0.27205,0.014196,-33.536,-23.565,0.41549
4.7762,0.2328,0.070082,-33.543,-24.558,1.3111
4.7684,0.1787,0.12596,-33.552,-25.57,2.3428
4.7919,0.12156,0.18046,-33.558,-26.597,3.4193
4.837,0.07178,0.21867,-33.554,-27.618,4.5015
4.8871,0.038557,0.23723,-33.545,-28.619,5.5414
4.9053,0.0093803,0.25506,-33.538,-29.508,6.5382
4.8993,0.22241,0.0093429,-34.526,-22.582,0.41549
4.8776,0.20351,0.046923,-34.536,-23.57,1.3101
4.8653,0.17171,0.085821,-34.55,-24.57,2.3348
4.87,0.13227,0.12556,-34.561,-25.585,3.3925
4.8899,0.092787,0.15689,-34.562,-26.607,4.4688
4.9177,0.057698,0.1753,-34.553,-27.62,5.519
4.9468,0.032441,0.1807,-34.54,-28.62,6.5307
4.9533,0.0077583,0.1875,-34.53,-29.508,7.5127
4.9526,0.1723,0.0060098,-35.52,-21.6,0.41591
4.9399,0.16427,0.030579,-35.536,-22.584,1.3129
4.9302,0.14685,0.056803,-35.555,-23.576,2.3395
4.9287,0.12239,0.084392,-35.571,-24.579,3.3907
4.9355,0.094712,0.10797,-35.578,-25.592,4.4535
4.9484,0.067739,0.12399,-35.573,-26.609,5.5025
4.9638,0.043401,0.13126,-35.56,-27.62,6.5216
4.9795,0.024983,0.13034,-35.543,-28.62,7.5131
4.9798,0.0059228,0.13083,-35.529,-29.509,8.4869
4.9809,0.12546,0.0036743,-36.526,-20.618,0.41593
4.975,0.12286,0.018984,-36.548,-21.601,1.3193
4.9693,0.11404,0.036027,-36.57,-22.587,2.3585
4.9669,0.10024,0.05418,-36.587,-23.58,3.4144
4.9683,0.08303,0.070568,-36.597,-24.581,4.4661
4.9731,0.064632,0.082747,-36.598,-25.589,5.5016
4.9799,0.046811,0.089608,-36.591,-26.603,6.5172
4.9875,0.030643,0.090951,-36.577,-27.617,7.5134
4.9952,0.017747,0.08741,-36.56,-28.623,8.4931
4.9929,0.004147,0.083807,-36.541,-29.511,9.4647
4.9943,0.082695,0.0019873,-37.544,-19.636,0.4136
4.9924,0.082145,0.010608,-37.58,-20.618,1.33
4.9899,0.078474,0.021075,-37.596,-21.602,2.3943
4.9883,0.071825,0.032045,-37.605,-22.588,3.4572
4.9882,0.062565,0.042309,-37.611,-23.578,4.4977
4.9894,0.051753,0.050449,-37.612,-24.574,5.5171
4.9916,0.04049,0.055628,-37.612,-25.577,6.5209
4.9944,0.029563,0.057481,-37.608,-26.589,7.5132
4.9974,0.019701,0.056036,-37.603,-27.612,8.4967
5.0006,0.011321,0.051958,-37.593,-28.631,9.4736
4.998,0.0026292,0.045274,-37.565,-29.52,10.45
4.9991,0.044271,0.00084705,-38.564,-18.654,0.40795
4.9988,0.043186,0.0046387,-38.633,-19.636,1.3469
4.9982,0.042922,0.010106,-38.622,-20.618,2.4444
4.9977,0.040797,0.015592,-38.616,-21.601,3.5074
4.9975,0.037007,0.020814,-38.615,-22.585,4.5355
4.9976,0.032045,0.025179,-38.615,-23.572,5.5397
4.998,0.026469,0.028224,-38.615,-24.562,6.5299
4.9986,0.020758,0.029666,-38.615,-25.561,7.5128
4.9993,0.01526,0.02934,-38.618,-26.572,8.4931
5,0.010295,0.02722,-38.626,-27.602,9.4735
5.0008,0.0057309,0.023738,-38.643,-28.647,10.455
4.9991,0.0013819,0.019861,-38.58,-29.537,11.44
5,0.012471,0.00018921,-39.486,-17.672,0.47062
4.9999,0.01246,0.0012343,-39.532,-18.654,1.447
4.9999,0.012662,0.0027061,-39.517,-19.636,2.5071
4.9998,0.012427,0.0041717,-39.509,-20.618,3.5511
4.9998,0.011637,0.0056106,-39.507,-21.6,4.5661
4.9998,0.010439,0.0068747,-39.507,-22.582,5.5582
4.9998,0.0089822,0.0078303,-39.507,-23.566,6.5379
4.9999,0.0074054,0.0083738,-39.507,-24.553,7.5126
4.9999,0.0058218,0.0084467,-39.507,-25.546,8.4868
5,0.0043136,0.0079916,-39.51,-26.552,9.4647
5,0.0029783,0.0070468,-39.518,-27.57,10.45
5,0.001721,0.0058174,-39.537,-28.582,11.439
4.999,0.00038059,0.0045121,-39.489,-29.489,12.4
4.8697,-0.97977,0.13044,-26.65,-29.34,0.47709
4.1685,-0.85652,0.11764,-27.632,-28.507,0.41788
4.642,-0.22668,0.39797,-27.627,-29.517,1.4538
3.3073,-0.42278,0.077611,-28.601,-27.541,0.41645
