"U:0","U:1","U:2","Points:0","Points:1","Points:2"
4.9813,0.019242,0.047605,-37.588,-28.632,3.536
4.9714,0.0050617,0.05719,-37.565,-29.52,4.575
4.9932,0.03662,0.0017011,-38.564,-24.547,0.40833
4.9937,0.029196,0.0087944,-38.633,-25.543,1.3503
4.9938,0.022884,0.017569,-38.624,-26.559,2.4583
4.9947,0.016277,0.024544,-38.627,-27.597,3.5362
4.9963,0.0099579,0.029563,-38.643,-28.647,4.5701
4.9913,0.0026041,0.03423,-38.585,-29.537,5.5662
4.9995,0.01199,0.00040984,-39.486,-23.563,0.47072
4.9995,0.010124,0.0026092,-39.532,-24.549,1.4479
4.9994,0.0085646,0.005162,-39.517,-25.542,2.5103
4.9995,0.0067053,0.0071898,-39.512,-26.549,3.5579
4.9996,0.0048578,0.0087018,-39.518,-27.57,4.5752
4.9997,0.0028935,0.0095621,-39.536,-28.586,5.5663
4.9985,0.00061216,0.010449,-39.494,-29.495,6.5423
4.5865,0.011535,0.026294,-32.548,-29.487,0.4705
4.7353,0.049829,0.019575,-33.535,-28.57,0.40822
4.7061,0.01227,0.093305,-33.536,-29.534,1.4471
4.8156,0.073088,0.013593,-34.524,-27.555,0.41422
4.8302,0.042406,0.063468,-34.528,-28.639,1.3488
4.8087,0.010823,0.11611,-34.527,-29.518,2.5082
4.8865,0.087796,0.009417,-35.519,-26.54,0.41699
4.8907,0.058577,0.044442,-35.529,-27.589,1.335
4.9035,0.034474,0.077816,-35.533,-28.628,2.4509
4.8889,0.0091112,0.11191,-35.527,-29.511,3.5538
4.9401,0.083567,0.0062077,-36.525,-25.539,0.41695
4.9408,0.064028,0.029683,-36.544,-26.559,1.3301
4.9447,0.043013,0.052477,-36.556,-27.602,2.4153
4.9551,0.026583,0.073064,-36.553,-28.624,3.5216
4.9441,0.006939,0.091772,-36.54,-29.512,4.5702
4.9755,0.066363,0.0035685,-37.544,-24.549,0.41411
4.9757,0.054646,0.017701,-37.579,-25.548,1.3346
4.9762,0.041609,0.032474,-37.593,-26.57,2.4151
4.9794,0.028545,0.045733,-37.597,-27.606,3.5047
4.985,0.017901,0.055953,-37.592,-28.631,4.556
4.9771,0.0045736,0.062159,-37.566,-29.519,5.5626
4.9942,0.040925,0.0015699,-38.564,-23.564,0.40813
4.9944,0.034276,0.0081779,-38.633,-24.551,1.3484
4.9941,0.028607,0.016608,-38.622,-25.551,2.4506
4.9945,0.021918,0.023655,-38.619,-26.566,3.5216
4.9957,0.015311,0.028927,-38.626,-27.6,4.5561
4.9972,0.0091386,0.032141,-38.644,-28.648,5.5593
4.9933,0.0023125,0.034989,-38.585,-29.537,6.5409
4.9996,0.012907,0.00037495,-39.486,-22.581,0.47066
4.9995,0.011327,0.002385,-39.532,-23.564,1.4473
4.9995,0.010009,0.0048089,-39.517,-24.551,2.5082
4.9995,0.008275,0.006809,-39.51,-25.544,3.5537
4.9995,0.006327,0.0084089,-39.51,-26.551,4.5703
4.9997,0.0045068,0.0094375,-39.518,-27.571,5.5627
4.9998,0.0026691,0.0098427,-39.536,-28.587,6.5409
4.9986,0.00054344,0.010348,-39.494,-29.495,7.5125
4.4725,0.0051941,0.034346,-31.561,-29.487,0.47049
4.626,0.044069,0.025797,-32.548,-28.569,0.40819
4.6073,0.0095863,0.12371,-32.548,-29.534,1.4469
4.724,0.083988,0.018399,-33.535,-27.555,0.41408
4.7485,0.044396,0.084549,-33.537,-28.639,1.3481
4.7325,0.010913,0.1551,-33.537,-29.518,2.5075
4.8177,0.11179,0.012983,-34.525,-26.541,0.41673
4.8248,0.071483,0.061085,-34.531,-27.59,1.333
4.8456,0.039854,0.10599,-34.533,-28.628,2.4477
4.8348,0.010383,0.15267,-34.529,-29.511,3.5522
4.8932,0.11388,0.0089446,-35.52,-25.54,0.41717
4.8927,0.086024,0.042573,-35.532,-26.561,1.3256
4.9002,0.055956,0.074677,-35.541,-27.604,2.405
4.9175,0.033147,0.10352,-35.538,-28.622,3.5144
4.9085,0.0085268,0.13114,-35.528,-29.509,4.568
4.9464,0.099272,0.0057852,-36.526,-24.549,0.41661
4.9444,0.081758,0.028016,-36.547,-25.551,1.3254
4.9458,0.061388,0.049829,-36.563,-26.577,2.3871
4.9526,0.040771,0.070399,-36.567,-27.61,3.4823
4.9637,0.024936,0.085776,-36.557,-28.623,4.5465
4.9558,0.0063205,0.09961,-36.541,-29.511,5.5604
4.9792,0.074366,0.0032719,-37.544,-23.564,0.41388
4.9782,0.064472,0.01645,-37.58,-24.554,1.3324
4.9777,0.052552,0.030599,-37.594,-25.559,2.4044
4.9794,0.039475,0.043689,-37.601,-26.58,3.4821
4.9833,0.026815,0.054003,-37.6,-27.609,4.5345
4.9887,0.016473,0.0608,-37.593,-28.631,5.5518
4.9826,0.0040777,0.063556,-37.566,-29.519,6.5396
4.9953,0.04396,0.0014256,-38.564,-22.581,0.40804
4.9952,0.038369,0.0074977,-38.633,-23.566,1.3476
4.9947,0.033581,0.015473,-38.622,-24.556,2.4472
4.9948,0.027425,0.022407,-38.616,-25.556,3.5141
4.9955,0.020671,0.027951,-38.618,-26.569,4.5464
4.9967,0.014254,0.031502,-38.626,-27.602,5.5518
4.9982,0.0083091,0.033035,-38.644,-28.648,6.538
4.9948,0.0020479,0.034077,-38.585,-29.537,7.5125
4.9997,0.013428,0.00033686,-39.486,-21.599,0.47063
4.9996,0.012189,0.0021461,-39.532,-22.582,1.4471
4.9996,0.011182,0.0044104,-39.517,-23.565,2.5075
4.9995,0.0096791,0.0063525,-39.509,-24.552,3.5521
4.9996,0.0078272,0.0079837,-39.508,-25.546,4.5679
4.9996,0.0059057,0.0091422,-39.51,-26.552,5.5604
4.9998,0.0041569,0.0097002,-39.518,-27.572,6.5396
4.9998,0.0024007,0.0096959,-39.536,-28.587,7.5125
4.9987,0.00049182,0.0097516,-39.494,-29.495,8.4827
4.3635,-0.010487,0.044206,-30.575,-29.486,0.47048
4.4942,0.01883,0.03385,-31.562,-28.569,0.40828
4.4994,0.0014023,0.16215,-31.562,-29.533,1.447
4.6002,0.088005,0.024589,-32.548,-27.554,0.41411
4.645,0.038053,0.11177,-32.55,-28.639,1.348
4.6447,0.0083467,0.20444,-32.549,-29.518,2.5074
4.7232,0.13739,0.01759,-33.536,-26.541,0.41657
4.7369,0.082273,0.082493,-33.539,-27.59,1.3322
4.7717,0.041815,0.14176,-33.54,-28.627,2.4466
4.7706,0.010734,0.20358,-33.537,-29.511,3.5517
4.828,0.14863,0.012325,-34.525,-25.54,0.41681
4.8265,0.10953,0.058607,-34.533,-26.562,1.323
4.8401,0.068397,0.10241,-34.539,-27.604,2.4003
4.8682,0.038653,0.14121,-34.536,-28.621,3.5112
4.8654,0.0097922,0.17818,-34.529,-29.509,4.567
4.9047,0.13677,0.0083242,-35.52,-24.549,0.41672
4.8992,0.11164,0.04017,-35.534,-25.553,1.3199
4.9017,0.082457,0.070987,-35.547,-26.58,2.3727
4.9145,0.053159,0.10022,-35.55,-27.612,3.4701
4.9335,0.031329,0.12124,-35.541,-28.62,4.5412
4.9288,0.0078399,0.14147,-35.529,-29.509,5.5593
4.9546,0.11165,0.0052859,-36.526,-23.564,0.41631
4.9504,0.097201,0.026004,-36.547,-24.557,1.3225
4.9491,0.078494,0.046849,-36.567,-25.565,2.3722
4.9534,0.058052,0.067109,-36.577,-26.59,3.4507
4.9616,0.038318,0.083045,-36.573,-27.614,4.5181
4.9726,0.023083,0.092977,-36.559,-28.623,5.5464
4.9671,0.0056858,0.10179,-36.541,-29.511,6.5388
4.9833,0.079886,0.0029468,-37.544,-22.582,0.41375
4.9816,0.07233,0.015044,-37.58,-23.567,1.3312
4.98,0.06202,0.02845,-37.595,-24.562,2.3992
4.9807,0.049895,0.041221,-37.603,-25.568,3.4694
4.9833,0.037063,0.05176,-37.605,-26.585,4.5179
4.9872,0.024984,0.058797,-37.602,-27.611,5.5389
4.9923,0.015008,0.062392,-37.594,-28.632,6.5349
4.9875,0.0036285,0.062293,-37.566,-29.519,7.5125
4.9965,0.045632,0.0012739,-38.564,-21.599,0.408
4.9962,0.041265,0.0067706,-38.633,-22.582,1.3472
4.9956,0.037579,0.014189,-38.622,-23.568,2.4457
4.9954,0.032212,0.020885,-38.616,-24.559,3.5105
4.9958,0.025876,0.026518,-38.615,-25.558,4.5409
4.9966,0.01929,0.030476,-38.618,-26.571,5.5463
4.9977,0.013169,0.0324,-38.627,-27.602,6.5348
4.9989,0.0075281,0.03242,-38.644,-28.648,7.5126
4.9962,0.0018263,0.03193,-38.585,-29.537,8.4842
4.9998,0.01357,0.00029697,-39.486,-20.618,0.47063
4.9997,0.012707,0.0019028,-39.532,-21.6,1.447
4.9997,0.012027,0.003978,-39.517,-22.582,2.5072
4.9996,0.010819,0.0058326,-39.509,-23.566,3.5515
4.9996,0.0091624,0.0074582,-39.507,-24.552,4.5669
4.9997,0.0073168,0.0086916,-39.507,-25.546,5.5592
4.9998,0.0054728,0.0094123,-39.51,-26.552,6.5388
4.9999,0.003815,0.009547,-39.518,-27.572,7.5125
4.9999,0.0021799,0.0091438,-39.536,-28.587,8.4841
4.9988,0.00044929,0.0087885,-39.494,-29.495,9.4545
4.2942,-0.041304,0.05621,-29.589,-29.482,0.47029
4.3326,-0.045069,0.044948,-30.575,-28.566,0.40846
4.398,-0.015669,0.20978,-30.576,-29.533,1.4472
4.4398,0.079622,0.032981,-31.562,-27.554,0.41435
4.523,0.013071,0.14705,-31.563,-28.638,1.3486
4.5495,0.00086154,0.26766,-31.562,-29.518,2.5076
4.5934,0.16275,0.023684,-32.549,-26.541,0.41665
4.6193,0.086541,0.11014,-32.551,-27.59,1.3324
4.6789,0.035862,0.18802,-32.552,-28.627,2.4467
4.6981,0.0089718,0.26837,-32.549,-29.511,3.5517
4.7375,0.18969,0.016711,-33.536,-25.54,0.41661
4.7358,0.13447,0.079285,-33.541,-26.562,1.3221
4.7603,0.078915,0.13809,-33.545,-27.604,2.3986
4.8062,0.041351,0.18918,-33.543,-28.621,3.51
4.8156,0.010375,0.23642,-33.538,-29.509,4.5667
4.8471,0.18129,0.011452,-34.525,-24.55,0.41627
4.8364,0.14575,0.055322,-34.535,-25.554,1.3168
4.8411,0.10491,0.097657,-34.544,-26.581,2.3661
4.8633,0.065199,0.13746,-34.546,-27.613,3.4642
4.8945,0.036803,0.16488,-34.539,-28.619,4.5387
4.897,0.0091136,0.19102,-34.53,-29.508,5.5588
4.9199,0.15452,0.0075812,-35.52,-23.565,0.41633
4.9102,0.13416,0.037227,-35.535,-24.558,1.3163
4.9076,0.1072,0.066695,-35.551,-25.569,2.3545
4.9156,0.077911,0.095699,-35.56,-26.595,3.4317
4.9309,0.05,0.11791,-35.556,-27.616,4.5081
4.95,0.029204,0.13088,-35.543,-28.62,5.5432
4.9482,0.0071379,0.144,-35.529,-29.509,6.5384
4.9638,0.11991,0.0047376,-36.526,-22.582,0.41612
4.9582,0.10941,0.023711,-36.548,-23.569,1.3208
4.9546,0.093367,0.043449,-36.568,-24.566,2.3647
4.9562,0.074232,0.063172,-36.582,-25.577,3.431
4.9623,0.054339,0.079478,-36.584,-26.597,4.4938
4.9708,0.035718,0.090188,-36.575,-27.616,5.5287
4.9811,0.021172,0.095072,-36.56,-28.623,6.5325
4.9772,0.0050961,0.099278,-36.541,-29.511,7.5126
4.9874,0.082785,0.0026087,-37.544,-21.6,0.41367
4.9853,0.077776,0.013531,-37.58,-22.583,1.3306
4.9831,0.069581,0.026034,-37.596,-23.572,2.3965
4.9827,0.058914,0.038336,-37.604,-24.567,3.4627
4.9843,0.046819,0.04893,-37.608,-25.573,4.5073
4.9872,0.034509,0.056444,-37.607,-26.588,5.5285
4.991,0.02311,0.060377,-37.603,-27.612,6.5291
4.9955,0.013624,0.061054,-37.594,-28.632,7.5127
4.9918,0.0032269,0.058261,-37.566,-29.519,8.4855
4.9975,0.046008,0.0011202,-38.564,-20.618,0.40797
4.9972,0.042885,0.0060199,-38.633,-21.6,1.347
4.9965,0.040412,0.012799,-38.622,-22.584,2.445
4.9961,0.03606,0.019154,-38.616,-23.57,3.5088
4.9962,0.030397,0.02474,-38.615,-24.561,4.5379
4.9968,0.024145,0.028941,-38.615,-25.56,5.5428
4.9976,0.017866,0.031365,-38.618,-26.572,6.5324
4.9986,0.012112,0.031814,-38.627,-27.602,7.5126
4.9997,0.0068308,0.030493,-38.644,-28.648,8.4871
4.9974,0.0016465,0.028649,-38.585,-29.537,9.4588
4.9999,0.013381,0.00025759,-39.486,-19.636,0.47062
4.9998,0.012863,0.00166,-39.532,-20.618,1.447
4.9997,0.012516,0.00353,-39.517,-21.6,2.5071
4.9997,0.011643,0.0052687,-39.509,-22.582,3.5513
4.9997,0.010248,0.0068559,-39.507,-23.566,4.5664
4.9997,0.0085685,0.0081271,-39.507,-24.553,5.5587
4.9998,0.0067885,0.0089581,-39.507,-25.546,6.5383
4.9998,0.0050503,0.0092694,-39.51,-26.552,7.5125
4.9999,0.003495,0.0090056,-39.518,-27.572,8.4855
4.9999,0.0019914,0.0082309,-39.536,-28.586,9.4587
4.9988,0.00041394,0.0075837,-39.494,-29.494,10.431
4.3373,-0.13426,0.07218,-28.604,-29.47,0.47003
4.1833,-0.17603,0.059128,-29.589,-28.56,0.4085
4.3441,-0.051829,0.26653,-29.59,-29.531,1.4478
4.2019,0.029266,0.043222,-30.575,-27.552,0.41481
4.3757,-0.045655,0.19267,-30.577,-28.637,1.3499
4.4611,-0.014487,0.34631,-30.576,-29.518,2.5082
4.4104,0.18703,0.031702,-31.562,-26.54,0.41701
4.4647,0.077293,0.14698,-31.564,-27.589,1.3336
4.5695,0.012424,0.24788,-31.565,-28.627,2.4479
4.6216,0.0029145,0.35033,-31.563,-29.511,3.552
4.6128,0.2397,0.022591,-32.549,-25.54,0.4167
4.6111,0.15925,0.10666,-32.553,-26.561,1.3224
4.6536,0.083145,0.18472,-32.556,-27.604,2.3992
4.7292,0.037185,0.25107,-32.554,-28.621,3.5104
4.7614,0.0093545,0.31021,-32.55,-29.509,4.5668
4.768,0.23634,0.015506,-33.536,-24.549,0.41602
4.7496,0.18591,0.07494,-33.542,-25.554,1.3155
4.7583,0.12854,0.13223,-33.549,-26.581,2.3638
4.796,0.075524,0.18523,-33.55,-27.613,3.4623
4.8465,0.039999,0.22015,-33.544,-28.619,4.538
4.8622,0.0099586,0.25206,-33.538,-29.508,5.5587
4.8727,0.20595,0.010385,-34.526,-23.565,0.41581
4.8548,0.17788,0.051173,-34.536,-24.558,1.3127
4.85,0.13984,0.091813,-34.548,-25.57,2.3459
4.8638,0.099043,0.13174,-34.554,-26.597,3.4225
4.8903,0.061466,0.16117,-34.551,-27.617,4.503
4.9216,0.034614,0.17703,-34.54,-28.62,5.5417
4.9272,0.0083978,0.19296,-34.53,-29.508,6.5382
4.9369,0.16583,0.0067598,-35.52,-22.582,0.41608
4.9248,0.15168,0.033822,-35.536,-23.569,1.3142
4.9178,0.12891,0.061701,-35.554,-24.569,2.3448
4.9206,0.10116,0.090046,-35.567,-25.582,3.4056
4.932,0.072777,0.11306,-35.568,-26.604,4.4774
4.9479,0.046613,0.12754,-35.559,-27.619,5.5223
4.9657,0.026991,0.13309,-35.543,-28.62,6.5312
4.9654,0.0064754,0.13938,-35.529,-29.509,7.5126
4.9731,0.1239,0.0041696,-36.526,-21.6,0.416
4.9669,0.1176,0.02123,-36.548,-22.584,1.3198
4.9618,0.10512,0.039619,-36.569,-23.575,2.3607
4.9611,0.08831,0.058594,-36.585,-24.574,3.4203
4.9647,0.069356,0.074995,-36.592,-25.584,4.4766
4.9714,0.050441,0.086476,-36.589,-26.601,5.5132
4.9796,0.033055,0.09227,-36.577,-27.617,6.5245
4.9887,0.019324,0.092627,-36.56,-28.623,7.5129
4.9858,0.0045738,0.0927,-36.541,-29.511,8.4863
4.9912,0.083237,0.0022722,-37.544,-20.618,0.41362
4.9891,0.080675,0.011968,-37.58,-21.6,1.3302
4.9866,0.074835,0.023427,-37.596,-22.586,2.3951
4.9855,0.066123,0.03508,-37.605,-23.575,3.4591
4.9861,0.055267,0.045555,-37.609,-24.571,4.5012
4.9881,0.043535,0.05342,-37.61,-25.575,5.5215
4.991,0.031904,0.057998,-37.608,-26.589,6.5242
4.9945,0.021274,0.059093,-37.603,-27.612,7.5129
4.9983,0.012357,0.057228,-37.594,-28.632,8.4905
4.9953,0.0028929,0.052432,-37.566,-29.519,9.4625
4.9984,0.045267,0.00097063,-38.564,-19.636,0.40796
4.9981,0.043286,0.0052729,-38.633,-20.618,1.3469
4.9974,0.042009,0.011361,-38.622,-21.601,2.4446
4.9969,0.038801,0.01728,-38.616,-22.585,3.5079
4.9969,0.034039,0.022707,-38.615,-23.571,4.5364
4.9971,0.028358,0.027023,-38.615,-24.562,5.5409
4.9977,0.022355,0.029801,-38.615,-25.56,6.5308
4.9985,0.016461,0.030805,-38.618,-26.572,7.5127
4.9994,0.011122,0.029924,-38.627,-27.602,8.4905
5.0004,0.006227,0.027422,-38.644,-28.648,9.4658
4.9983,0.0014887,0.024489,-38.583,-29.537,10.441
4.9999,0.012929,0.00022027,-39.486,-18.654,0.47062
4.9999,0.012704,0.0014268,-39.532,-19.636,1.447
4.9998,0.012662,0.0030843,-39.517,-20.618,2.5071
4.9998,0.012129,0.0046836,-39.509,-21.6,3.5512
4.9997,0.011039,0.0062014,-39.507,-22.582,4.5662
4.9998,0.0095882,0.0074783,-39.507,-23.566,5.5584
4.9998,0.0079517,0.0083829,-39.507,-24.553,6.5381
4.9999,0.0062673,0.0088249,-39.507,-25.546,7.5126
4.9999,0.0046449,0.008752,-39.51,-26.552,8.4863
5,0.0032042,0.0081078,-39.518,-27.571,9.4624
4.9999,0.0018248,0.0070731,-39.536,-28.585,10.441
4.9989,0.00039436,0.0062049,-39.493,-29.493,11.414
4.5573,-0.18271,0.097974,-27.622,-29.435,0.47071
3.9904,-0.50151,0.082232,-28.605,-28.543,0.40901
4.4097,-0.12667,0.33754,-28.606,-29.527,1.4492
3.9376,-0.049381,0.059251,-29.587,-27.548,0.41536
4.2564,-0.17451,0.2518,-29.592,-28.634,1.3528
4.4126,-0.047422,0.44102,-29.592,-29.518,2.5099
4.1584,0.19786,0.042896,-30.574,-26.539,0.41769
4.2464,0.031107,0.19361,-30.578,-27.587,1.3365
4.4385,-0.043657,0.32435,-30.58,-28.626,2.451
4.5533,-0.0097458,0.4553,-30.577,-29.511,3.5529
4.4331,0.30232,0.030319,-31.562,-25.539,0.41714
4.4364,0.18216,0.14276,-31.565,-26.56,1.3244
4.5141,0.074465,0.24616,-31.569,-27.603,2.4021
4.6397,0.0178,0.3315,-31.567,-28.621,3.5122
4.708,0.004914,0.40366,-31.563,-29.509,4.5672
4.6595,0.30818,0.020928,-32.549,-24.549,0.41608
4.6295,0.23469,0.10121,-32.554,-25.553,1.3159
4.6447,0.15198,0.17824,-32.559,-26.581,2.3647
4.7064,0.080365,0.24823,-32.56,-27.612,3.4633
4.7884,0.037987,0.29106,-32.555,-28.619,4.5386
4.8273,0.0096458,0.32832,-32.55,-29.508,5.5589
4.8099,0.27048,0.013995,-33.536,-23.565,0.41549
4.779,0.23176,0.069193,-33.543,-24.558,1.3111
4.7707,0.17805,0.12451,-33.552,-25.57,2.3428
4.7937,0.12115,0.1785,-33.558,-26.597,3.4193
4.8383,0.071505,0.21636,-33.554,-27.618,4.5015
4.888,0.038396,0.2347,-33.545,-28.619,5.5414
4.906,0.0093286,0.25227,-33.538,-29.508,6.5382
4.9014,0.22062,0.0091978,-34.526,-22.582,0.41549
4.8796,0.20217,0.046266,-34.536,-23.57,1.3101
4.8671,0.17076,0.084726,-34.55,-24.57,2.3348
4.8714,0.13163,0.12408,-34.561,-25.585,3.3925
4.8909,0.092348,0.15512,-34.562,-26.607,4.4688
4.9184,0.057412,0.17337,-34.553,-27.62,5.519
4.9472,0.03226,0.1787,-34.54,-28.62,6.5307
4.9535,0.0077109,0.18526,-34.53,-29.508,7.5127
4.9538,0.17058,0.0059094,-35.52,-21.6,0.41591
4.9411,0.16288,0.030113,-35.536,-22.584,1.3129
4.9313,0.14578,0.056011,-35.555,-23.576,2.3395
4.9296,0.12161,0.083302,-35.571,-24.579,3.3907
4.9362,0.094148,0.10666,-35.578,-25.592,4.4535
4.9489,0.067342,0.12254,-35.573,-26.609,5.5025
4.9641,0.043139,0.12975,-35.56,-27.62,6.5216
4.9797,0.024816,0.12885,-35.543,-28.62,7.5131
4.9799,0.0058874,0.12938,-35.529,-29.509,8.4869
4.9816,0.124,0.003609,-36.526,-20.618,0.41593
4.9756,0.12162,0.018673,-36.548,-21.601,1.3193
4.9699,0.11302,0.035485,-36.57,-22.587,2.3585
4.9674,0.099454,0.053424,-36.587,-23.58,3.4144
4.9688,0.082432,0.069646,-36.597,-24.581,4.4661
4.9734,0.06419,0.08172,-36.598,-25.589,5.5016
4.9801,0.046495,0.088532,-36.591,-26.603,6.5172
4.9876,0.030432,0.089876,-36.577,-27.617,7.5134
4.9952,0.01763,0.086374,-36.56,-28.623,8.4931
4.9928,0.0041201,0.082867,-36.541,-29.511,9.4647
4.9946,0.081623,0.0019497,-37.544,-19.636,0.4136
4.9926,0.081198,0.010423,-37.58,-20.618,1.33
4.9901,0.077668,0.020735,-37.596,-21.602,2.3943
4.9886,0.071163,0.031565,-37.605,-22.588,3.4572
4.9884,0.06204,0.041717,-37.611,-23.578,4.4977
4.9895,0.051347,0.049783,-37.612,-24.574,5.5171
4.9917,0.040184,0.054925,-37.612,-25.577,6.5209
4.9945,0.029342,0.056778,-37.608,-26.589,7.5132
4.9974,0.019553,0.055362,-37.603,-27.612,8.4967
5.0006,0.01124,0.051331,-37.593,-28.631,9.4736
4.998,0.0026122,0.044678,-37.565,-29.52,10.45
4.9992,0.043644,0.00083043,-38.564,-18.654,0.40795
4.9989,0.042635,0.0045534,-38.633,-19.636,1.3469
4.9982,0.042429,0.0099317,-38.622,-20.618,2.4444
4.9978,0.040373,0.015342,-38.616,-21.601,3.5074
4.9976,0.036656,0.020502,-38.615,-22.585,4.5355
4.9977,0.031764,0.024825,-38.615,-23.572,5.5397
4.998,0.026249,0.027848,-38.615,-24.562,6.5299
4.9986,0.02059,0.029288,-38.615,-25.561,7.5128
4.9993,0.015138,0.028977,-38.618,-26.572,8.4931
5,0.010213,0.026889,-38.626,-27.602,9.4735
5.0008,0.0056903,0.023451,-38.643,-28.647,10.455
4.9991,0.001373,0.019591,-38.58,-29.537,11.44
5,0.012284,0.00018521,-39.486,-17.672,0.47062
5,0.012289,0.0012094,-39.532,-18.654,1.447
4.9999,0.012504,0.0026559,-39.517,-19.636,2.5071
4.9998,0.012286,0.0041002,-39.509,-20.618,3.5511
4.9998,0.011516,0.0055214,-39.507,-21.6,4.5661
4.9998,0.010339,0.0067727,-39.507,-22.582,5.5582
4.9998,0.008902,0.0077208,-39.507,-23.566,6.5379
4.9999,0.007342,0.0082623,-39.507,-24.553,7.5126
4.9999,0.0057729,0.0083383,-39.507,-25.546,8.4868
5,0.0042775,0.0078924,-39.51,-26.552,9.4647
5,0.0029545,0.0069611,-39.518,-27.57,10.45
5,0.0017108,0.0057467,-39.537,-28.582,11.439
4.999,0.00037948,0.0044632,-39.489,-29.489,12.4
4.8902,-0.97867,0.1281,-26.65,-29.34,0.47709
4.185,-0.85694,0.11587,-27.632,-28.507,0.41788
4.655,-0.22699,0.39182,-27.627,-29.517,1.4538
3.3118,-0.43055,0.07672,-28.601,-27.541,0.41645
