"U:0","U:1","U:2","Points:0","Points:1","Points:2"
4.9983,0.00065612,0.0099796,-39.494,-29.495,5.5705
4.6938,0.012839,0.019518,-33.535,-29.487,0.47057
4.8229,0.046283,0.014538,-34.523,-28.569,0.40841
4.7931,0.011971,0.068507,-34.525,-29.534,1.4477
4.8858,0.059465,0.0097168,-35.518,-27.554,0.41445
4.895,0.036359,0.045871,-35.524,-28.638,1.3506
4.8737,0.0095473,0.083706,-35.524,-29.519,2.5103
4.9371,0.064933,0.0064307,-36.524,-26.539,0.41668
4.9402,0.044697,0.03057,-36.54,-27.588,1.3386
4.9479,0.027805,0.054189,-36.546,-28.63,2.4584
4.9335,0.0074312,0.076947,-36.538,-29.514,3.5578
4.9732,0.055772,0.0037599,-37.544,-25.537,0.41438
4.9744,0.042914,0.018482,-37.578,-26.554,1.3385
4.9762,0.029842,0.033632,-37.589,-27.599,2.4373
4.9815,0.019068,0.046928,-37.588,-28.632,3.536
4.9717,0.0050161,0.056532,-37.565,-29.52,4.575
4.9934,0.036205,0.0016724,-38.564,-24.547,0.40833
4.9938,0.028897,0.0086542,-38.633,-25.543,1.3503
4.9939,0.022662,0.017305,-38.624,-26.559,2.4583
4.9947,0.016124,0.024186,-38.627,-27.597,3.5362
4.9964,0.0098661,0.029143,-38.643,-28.647,4.5701
4.9914,0.0025877,0.033981,-38.585,-29.537,5.5662
4.9995,0.011845,0.0004028,-39.486,-23.563,0.47072
4.9995,0.01001,0.0025654,-39.532,-24.549,1.4479
4.9994,0.0084773,0.0050819,-39.517,-25.542,2.5103
4.9995,0.0066406,0.0070835,-39.512,-26.549,3.5579
4.9996,0.0048127,0.0085781,-39.518,-27.57,4.5752
4.9997,0.0028691,0.0094276,-39.536,-28.586,5.5663
4.9985,0.00060809,0.010297,-39.494,-29.495,6.5423
4.591,0.011477,0.025938,-32.548,-29.487,0.4705
4.7383,0.049562,0.019297,-33.535,-28.57,0.40822
4.7092,0.012225,0.09201,-33.536,-29.534,1.4471
4.8178,0.072643,0.013391,-34.524,-27.555,0.41422
4.8322,0.042139,0.062576,-34.528,-28.639,1.3488
4.8108,0.010739,0.11417,-34.527,-29.518,2.5082
4.888,0.087108,0.0092732,-35.519,-26.54,0.41699
4.8921,0.058146,0.043781,-35.529,-27.589,1.335
4.9047,0.034252,0.076715,-35.533,-28.628,2.4509
4.8901,0.0090399,0.11068,-35.527,-29.511,3.5538
4.941,0.08277,0.0061076,-36.525,-25.539,0.41695
4.9416,0.063468,0.029229,-36.544,-26.559,1.3301
4.9454,0.042659,0.051705,-36.556,-27.602,2.4153
4.9556,0.026376,0.072027,-36.553,-28.624,3.5216
4.9447,0.0068837,0.090697,-36.54,-29.512,4.5702
4.976,0.065622,0.0035068,-37.544,-24.549,0.41411
4.9761,0.054094,0.017415,-37.579,-25.548,1.3346
4.9765,0.041213,0.031981,-37.593,-26.57,2.4151
4.9796,0.02828,0.045062,-37.597,-27.606,3.5047
4.9852,0.017733,0.055146,-37.592,-28.631,4.556
4.9773,0.0045182,0.060856,-37.566,-29.519,5.5626
4.9943,0.04041,0.001542,-38.564,-23.564,0.40813
4.9945,0.033887,0.0080405,-38.633,-24.551,1.3484
4.9942,0.028305,0.016346,-38.622,-25.551,2.4506
4.9946,0.021698,0.023297,-38.619,-26.566,3.5216
4.9957,0.01516,0.028504,-38.626,-27.6,4.5561
4.9973,0.0090434,0.031678,-38.644,-28.648,5.5593
4.9933,0.0022909,0.034459,-38.585,-29.537,6.5409
4.9996,0.012733,0.00036816,-39.486,-22.581,0.47066
4.9996,0.011184,0.0023425,-39.532,-23.564,1.4473
4.9995,0.0098968,0.0047299,-39.517,-24.551,2.5082
4.9995,0.008188,0.0067031,-39.51,-25.544,3.5537
4.9996,0.0062632,0.0082839,-39.51,-26.551,4.5703
4.9997,0.0044628,0.0093023,-39.518,-27.571,5.5627
4.9998,0.0026471,0.0097003,-39.536,-28.587,6.5409
4.9986,0.00053858,0.010201,-39.494,-29.495,7.5125
4.4785,0.0051486,0.033913,-31.561,-29.487,0.47049
4.6301,0.043956,0.025449,-32.548,-28.569,0.40819
4.6116,0.0094883,0.1218,-32.548,-29.534,1.4469
4.7272,0.083619,0.01813,-33.535,-27.555,0.41408
4.7513,0.044221,0.083393,-33.537,-28.639,1.3481
4.7353,0.010808,0.15278,-33.537,-29.518,2.5075
4.8201,0.11105,0.012784,-34.525,-26.541,0.41673
4.8268,0.071046,0.060192,-34.531,-27.59,1.333
4.8474,0.039564,0.10453,-34.533,-28.628,2.4477
4.8365,0.010302,0.15102,-34.529,-29.511,3.5522
4.8948,0.11289,0.0087999,-35.52,-25.54,0.41717
4.8942,0.085339,0.041922,-35.532,-26.561,1.3256
4.9014,0.055535,0.073582,-35.541,-27.604,2.405
4.9185,0.032902,0.10206,-35.538,-28.622,3.5144
4.9095,0.0084611,0.1292,-35.528,-29.509,4.568
4.9473,0.098206,0.0056855,-36.526,-24.549,0.41661
4.9453,0.08097,0.027564,-36.547,-25.551,1.3254
4.9465,0.060837,0.049068,-36.563,-26.577,2.3871
4.9532,0.040412,0.069368,-36.567,-27.61,3.4823
4.9642,0.024715,0.084538,-36.557,-28.623,4.5465
4.9562,0.0062662,0.097857,-36.541,-29.511,5.5604
4.9796,0.073435,0.0032116,-37.544,-23.564,0.41388
4.9786,0.063748,0.016169,-37.58,-24.554,1.3324
4.978,0.052006,0.03011,-37.594,-25.559,2.4044
4.9797,0.039084,0.043023,-37.601,-26.58,3.4821
4.9835,0.026551,0.053206,-37.6,-27.609,4.5345
4.9889,0.0163,0.059923,-37.593,-28.631,5.5518
4.9828,0.0040368,0.062825,-37.566,-29.519,6.5396
4.9955,0.043343,0.0013987,-38.564,-22.581,0.40804
4.9953,0.037885,0.0073643,-38.633,-23.566,1.3476
4.9948,0.033192,0.015214,-38.622,-24.556,2.4472
4.9949,0.027127,0.022051,-38.616,-25.556,3.5141
4.9956,0.020453,0.027526,-38.618,-26.569,4.5464
4.9967,0.014104,0.031037,-38.626,-27.602,5.5518
4.9982,0.0082248,0.032551,-38.644,-28.648,6.538
4.9949,0.0020321,0.033754,-38.585,-29.537,7.5125
4.9997,0.013226,0.00033027,-39.486,-21.599,0.47063
4.9996,0.012025,0.0021061,-39.532,-22.582,1.4471
4.9996,0.011044,0.0043331,-39.517,-23.565,2.5075
4.9995,0.0095676,0.006248,-39.509,-24.552,3.5521
4.9996,0.0077415,0.0078591,-39.508,-25.546,4.5679
4.9997,0.0058429,0.0090055,-39.51,-26.552,5.5604
4.9998,0.0041138,0.0095592,-39.518,-27.572,6.5396
4.9998,0.0023794,0.009565,-39.536,-28.587,7.5125
4.9987,0.00048292,0.009529,-39.494,-29.495,8.4827
4.3712,-0.010563,0.043633,-30.575,-29.486,0.47048
4.4996,0.018853,0.033397,-31.562,-28.569,0.40828
4.5049,0.0013073,0.15973,-31.562,-29.533,1.447
4.6045,0.087792,0.024234,-32.548,-27.554,0.41411
4.6489,0.037936,0.11027,-32.55,-28.639,1.348
4.6485,0.0082667,0.20192,-32.549,-29.518,2.5074
4.7267,0.13671,0.017325,-33.536,-26.541,0.41657
4.7399,0.08189,0.081323,-33.539,-27.59,1.3322
4.7742,0.041533,0.13984,-33.54,-28.627,2.4466
4.7731,0.010655,0.20091,-33.537,-29.511,3.5517
4.8306,0.14751,0.012125,-34.525,-25.54,0.41681
4.8288,0.10879,0.057718,-34.533,-26.562,1.323
4.842,0.067944,0.10094,-34.539,-27.604,2.4003
4.8697,0.038362,0.13923,-34.536,-28.621,3.5112
4.8668,0.0097151,0.17546,-34.529,-29.509,4.567
4.9064,0.1354,0.0081796,-35.52,-24.549,0.41672
4.9007,0.11065,0.039521,-35.534,-25.553,1.3199
4.9031,0.081784,0.069908,-35.547,-26.58,2.3727
4.9155,0.052726,0.098765,-35.55,-27.612,3.4701
4.9343,0.031069,0.1195,-35.541,-28.62,4.5412
4.9296,0.0077864,0.13975,-35.529,-29.509,5.5593
4.9556,0.11028,0.0051881,-36.526,-23.564,0.41631
4.9513,0.096149,0.025557,-36.547,-24.557,1.3225
4.9499,0.077718,0.046096,-36.567,-25.565,2.3722
4.954,0.057505,0.066085,-36.577,-26.59,3.4507
4.9621,0.037958,0.08182,-36.573,-27.614,4.5181
4.9729,0.022888,0.09163,-36.559,-28.623,5.5464
4.9674,0.0056258,0.10026,-36.541,-29.511,6.5388
4.9837,0.078763,0.002889,-37.544,-22.582,0.41375
4.982,0.071421,0.014771,-37.58,-23.567,1.3312
4.9804,0.061308,0.027968,-37.595,-24.562,2.3992
4.981,0.049359,0.040561,-37.603,-25.568,3.4694
4.9835,0.036676,0.050967,-37.605,-26.585,4.5179
4.9874,0.024721,0.057923,-37.602,-27.611,5.5389
4.9924,0.014848,0.061475,-37.594,-28.632,6.5349
4.9876,0.0035802,0.061014,-37.566,-29.519,7.5125
4.9966,0.04492,0.0012482,-38.564,-21.599,0.408
4.9963,0.040686,0.0066424,-38.633,-22.582,1.3472
4.9956,0.037097,0.013936,-38.622,-23.568,2.4457
4.9955,0.031828,0.020535,-38.616,-24.559,3.5105
4.9958,0.025581,0.026095,-38.615,-25.558,4.5409
4.9966,0.019074,0.030009,-38.618,-26.571,5.5463
4.9977,0.013022,0.031916,-38.627,-27.602,6.5348
4.9989,0.0074445,0.031951,-38.644,-28.648,7.5126
4.9962,0.0018175,0.031581,-38.585,-29.537,8.4842
4.9998,0.013345,0.00029076,-39.486,-20.618,0.47063
4.9997,0.012517,0.0018648,-39.532,-21.6,1.447
4.9997,0.011862,0.0039037,-39.517,-22.582,2.5072
4.9996,0.010681,0.0057306,-39.509,-23.566,3.5515
4.9996,0.009053,0.0073354,-39.507,-24.552,4.5669
4.9997,0.0072328,0.0085551,-39.507,-25.546,5.5592
4.9998,0.005411,0.0092703,-39.51,-26.552,6.5388
4.9999,0.0037738,0.0094075,-39.518,-27.572,7.5125
4.9999,0.0021551,0.0089959,-39.536,-28.587,8.4841
4.9988,0.0004468,0.008677,-39.494,-29.495,9.4545
4.3042,-0.041416,0.055387,-29.589,-29.482,0.47029
4.3394,-0.044966,0.04438,-30.575,-28.566,0.40846
4.4051,-0.015679,0.20695,-30.576,-29.533,1.4472
4.4456,0.079795,0.032513,-31.562,-27.554,0.41435
4.5281,0.01301,0.14509,-31.563,-28.638,1.3486
4.5544,0.0008334,0.26429,-31.562,-29.518,2.5076
4.5983,0.16231,0.023331,-32.549,-26.541,0.41665
4.6234,0.086293,0.1086,-32.551,-27.59,1.3324
4.6823,0.035683,0.1855,-32.552,-28.627,2.4467
4.7013,0.0089175,0.26454,-32.549,-29.511,3.5517
4.7414,0.18857,0.016441,-33.536,-25.54,0.41661
4.7391,0.13379,0.078107,-33.541,-26.562,1.3221
4.7631,0.078493,0.13616,-33.545,-27.604,2.3986
4.8084,0.041054,0.18659,-33.543,-28.621,3.51
4.8176,0.010296,0.23306,-33.538,-29.509,4.5667
4.8499,0.17966,0.01125,-34.525,-24.55,0.41627
4.8389,0.14463,0.054429,-34.535,-25.554,1.3168
4.8432,0.10417,0.096191,-34.544,-26.581,2.3661
4.8649,0.064728,0.13548,-34.546,-27.613,3.4642
4.8957,0.036514,0.16256,-34.539,-28.619,4.5387
4.8982,0.0090365,0.18873,-34.53,-29.508,5.5588
4.9217,0.15272,0.0074387,-35.52,-23.565,0.41633
4.9119,0.1328,0.036582,-35.535,-24.558,1.3163
4.909,0.10622,0.065622,-35.551,-25.569,2.3545
4.9168,0.077235,0.094247,-35.56,-26.595,3.4317
4.9318,0.04956,0.11618,-35.556,-27.616,4.5081
4.9506,0.028973,0.12898,-35.543,-28.62,5.5432
4.9487,0.0070707,0.14174,-35.529,-29.509,6.5384
4.9648,0.11824,0.0046433,-36.526,-22.582,0.41612
4.9591,0.10807,0.023275,-36.548,-23.569,1.3208
4.9554,0.092333,0.042706,-36.568,-24.566,2.3647
4.9569,0.073467,0.062156,-36.582,-25.577,3.431
4.9628,0.053795,0.07826,-36.584,-26.597,4.4938
4.9712,0.035357,0.088847,-36.575,-27.616,5.5287
4.9813,0.020947,0.093677,-36.56,-28.623,6.5325
4.9774,0.0050464,0.097608,-36.541,-29.511,7.5126
4.9878,0.081482,0.0025539,-37.544,-21.6,0.41367
4.9857,0.076678,0.013268,-37.58,-22.583,1.3306
4.9835,0.068691,0.025564,-37.596,-23.572,2.3965
4.9831,0.058217,0.037686,-37.604,-24.567,3.4627
4.9846,0.046292,0.048144,-37.608,-25.573,4.5073
4.9874,0.034125,0.055573,-37.607,-26.588,5.5285
4.9912,0.022849,0.059468,-37.603,-27.612,6.5291
4.9956,0.01346,0.060155,-37.594,-28.632,7.5127
4.9918,0.0031951,0.057643,-37.566,-29.519,8.4855
4.9976,0.045215,0.0010962,-38.564,-20.618,0.40797
4.9973,0.042216,0.0058984,-38.633,-21.6,1.347
4.9966,0.039837,0.012556,-38.622,-22.584,2.445
4.9962,0.035585,0.018812,-38.616,-23.57,3.5088
4.9963,0.03002,0.024324,-38.615,-24.561,4.5379
4.9968,0.023855,0.028476,-38.615,-25.56,5.5428
4.9976,0.017654,0.030879,-38.618,-26.572,6.5324
4.9986,0.011969,0.031332,-38.627,-27.602,7.5126
4.9997,0.00676,0.03003,-38.644,-28.648,8.4871
4.9974,0.0016303,0.028287,-38.585,-29.537,9.4588
4.9999,0.013138,0.00025187,-39.486,-19.636,0.47062
4.9998,0.012651,0.0016246,-39.532,-20.618,1.447
4.9998,0.012326,0.0034596,-39.517,-21.6,2.5071
4.9997,0.01148,0.0051706,-39.509,-22.582,3.5513
4.9997,0.010114,0.006736,-39.507,-23.566,4.5664
4.9997,0.0084618,0.0079927,-39.507,-24.553,5.5587
4.9998,0.0067063,0.0088167,-39.507,-25.546,6.5383
4.9998,0.0049895,0.009128,-39.51,-26.552,7.5125
4.9999,0.0034539,0.0088723,-39.518,-27.572,8.4855
4.9999,0.0019725,0.0081188,-39.536,-28.586,9.4587
4.9988,0.00040503,0.0073796,-39.494,-29.494,10.431
4.3504,-0.13453,0.071134,-28.604,-29.47,0.47003
4.1922,-0.17604,0.058315,-29.589,-28.56,0.4085
4.3533,-0.051836,0.26309,-29.59,-29.531,1.4478
4.2087,0.029629,0.042575,-30.575,-27.552,0.41481
4.382,-0.045594,0.19017,-30.577,-28.637,1.3499
4.4672,-0.014447,0.34172,-30.576,-29.518,2.5082
4.4169,0.1871,0.031258,-31.562,-26.54,0.41701
4.4701,0.07735,0.14497,-31.564,-27.589,1.3336
4.5741,0.012367,0.24465,-31.565,-28.627,2.4479
4.6257,0.0028787,0.34552,-31.563,-29.511,3.552
4.6183,0.23877,0.022224,-32.549,-25.54,0.4167
4.6157,0.15878,0.1051,-32.553,-26.561,1.3224
4.6572,0.082857,0.1822,-32.556,-27.604,2.3992
4.7321,0.036966,0.24771,-32.554,-28.621,3.5104
4.764,0.0092782,0.30612,-32.55,-29.509,4.5668
4.7722,0.23454,0.015232,-33.536,-24.549,0.41602
4.7533,0.18478,0.07374,-33.542,-25.554,1.3155
4.7614,0.12783,0.13029,-33.549,-26.581,2.3638
4.7983,0.075066,0.18263,-33.55,-27.613,3.4623
4.8482,0.039705,0.21712,-33.544,-28.619,4.538
4.8637,0.0098568,0.24865,-33.538,-29.508,5.5587
4.8756,0.20372,0.010185,-34.526,-23.565,0.41581
4.8575,0.17626,0.050279,-34.536,-24.558,1.3127
4.8523,0.13872,0.090342,-34.548,-25.57,2.3459
4.8656,0.098287,0.12977,-34.554,-26.597,3.4225
4.8916,0.060973,0.15884,-34.551,-27.617,4.503
4.9226,0.034309,0.1745,-34.54,-28.62,5.5417
4.928,0.0083279,0.19012,-34.53,-29.508,6.5382
4.9387,0.16358,0.0066221,-35.52,-22.582,0.41608
4.9265,0.14989,0.03319,-35.536,-23.569,1.3142
4.9193,0.12757,0.060637,-35.554,-24.569,2.3448
4.9218,0.10019,0.088598,-35.567,-25.582,3.4056
4.9329,0.072098,0.11133,-35.568,-26.604,4.4774
4.9486,0.046167,0.12565,-35.559,-27.619,5.5223
4.9661,0.026727,0.13114,-35.543,-28.62,6.5312
4.9658,0.006427,0.13756,-35.529,-29.509,7.5126
4.974,0.12195,0.0040805,-36.526,-21.6,0.416
4.9678,0.11596,0.02081,-36.548,-22.584,1.3198
4.9626,0.1038,0.038892,-36.569,-23.575,2.3607
4.9618,0.087298,0.057591,-36.585,-24.574,3.4203
4.9652,0.068602,0.073785,-36.592,-25.584,4.4766
4.9718,0.049899,0.08514,-36.589,-26.601,5.5132
4.9799,0.03269,0.090881,-36.577,-27.617,6.5245
4.9889,0.019126,0.091245,-36.56,-28.623,7.5129
4.9859,0.0045142,0.091032,-36.541,-29.511,8.4863
4.9916,0.081781,0.0022213,-37.544,-20.618,0.41362
4.9895,0.079403,0.011719,-37.58,-21.6,1.3302
4.987,0.073764,0.022974,-37.596,-22.586,2.3951
4.9858,0.065255,0.034445,-37.605,-23.575,3.4591
4.9863,0.054586,0.04478,-37.609,-24.571,4.5012
4.9883,0.043017,0.052556,-37.61,-25.575,5.5215
4.9912,0.031525,0.057094,-37.608,-26.589,6.5242
4.9946,0.021015,0.058191,-37.603,-27.612,7.5129
4.9984,0.012207,0.056364,-37.594,-28.632,8.4905
4.9953,0.0028569,0.051383,-37.566,-29.519,9.4625
4.9985,0.044411,0.00094854,-38.564,-19.636,0.40796
4.9982,0.04254,0.0051595,-38.633,-20.618,1.3469
4.9975,0.041346,0.01113,-38.622,-21.601,2.4446
4.997,0.038237,0.016951,-38.616,-22.585,3.5079
4.9969,0.033576,0.022301,-38.615,-23.571,4.5364
4.9972,0.027991,0.026566,-38.615,-24.562,5.5409
4.9978,0.022072,0.029318,-38.615,-25.56,6.5308
4.9985,0.016252,0.030323,-38.618,-26.572,7.5127
4.9994,0.010982,0.029465,-38.627,-27.602,8.4905
5.0004,0.0061501,0.027014,-38.644,-28.648,9.4658
4.9983,0.0014836,0.02431,-38.583,-29.537,10.441
4.9999,0.012673,0.00021508,-39.486,-18.654,0.47062
4.9999,0.012474,0.0013943,-39.532,-19.636,1.447
4.9998,0.01245,0.0030186,-39.517,-20.618,2.5071
4.9998,0.011941,0.0045905,-39.509,-21.6,3.5512
4.9998,0.010881,0.006086,-39.507,-22.582,4.5662
4.9998,0.0094582,0.0073473,-39.507,-23.566,5.5584
4.9998,0.007848,0.0082435,-39.507,-24.553,6.5381
4.9999,0.0061866,0.0086839,-39.507,-25.546,7.5126
4.9999,0.0045855,0.0086174,-39.51,-26.552,8.4863
5,0.0031638,0.0079863,-39.518,-27.571,9.4624
4.9999,0.0018024,0.0069528,-39.536,-28.585,10.441
4.9989,0.00039103,0.0061262,-39.493,-29.493,11.414
4.5741,-0.18296,0.096367,-27.622,-29.435,0.47071
4.001,-0.50188,0.08143,-28.605,-28.543,0.40901
4.4209,-0.12658,0.33304,-28.606,-29.527,1.4492
3.9471,-0.047217,0.058506,-29.587,-27.548,0.41536
4.2652,-0.17457,0.24848,-29.592,-28.634,1.3528
4.4203,-0.04735,0.43514,-29.592,-29.518,2.5099
4.1666,0.19883,0.042257,-30.574,-26.539,0.41769
4.2531,0.031543,0.19088,-30.578,-27.587,1.3365
4.4441,-0.043588,0.32017,-30.58,-28.626,2.451
4.5584,-0.009776,0.44947,-30.577,-29.511,3.5529
4.4407,0.30196,0.029831,-31.562,-25.539,0.41714
4.4425,0.18217,0.14076,-31.565,-26.56,1.3244
4.5188,0.07444,0.2429,-31.569,-27.603,2.4021
4.6435,0.017667,0.32723,-31.567,-28.621,3.5122
4.7112,0.004844,0.3985,-31.563,-29.509,4.5672
4.6656,0.30641,0.020549,-32.549,-24.549,0.41608
4.6348,0.23374,0.099585,-32.554,-25.553,1.3159
4.6489,0.15145,0.17567,-32.559,-26.581,2.3647
4.7096,0.080008,0.24487,-32.56,-27.612,3.4633
4.7907,0.037723,0.28716,-32.555,-28.619,4.5386
4.8292,0.009547,0.32366,-32.55,-29.508,5.5589
4.8143,0.26783,0.013722,-33.536,-23.565,0.41549
4.7831,0.22997,0.067978,-33.543,-24.558,1.3111
4.7741,0.17689,0.12253,-33.552,-25.57,2.3428
4.7963,0.1204,0.17587,-33.558,-26.597,3.4193
4.8402,0.071002,0.21332,-33.554,-27.618,4.5015
4.8893,0.038038,0.23141,-33.545,-28.619,5.5414
4.907,0.0092505,0.24873,-33.538,-29.508,6.5382
4.9042,0.21773,0.0090047,-34.526,-22.582,0.41549
4.8823,0.19995,0.045384,-34.536,-23.57,1.3101
4.8695,0.16916,0.083258,-34.55,-24.57,2.3348
4.8733,0.13051,0.1221,-34.561,-25.585,3.3925
4.8924,0.091573,0.15279,-34.562,-26.607,4.4688
4.9194,0.056897,0.17083,-34.553,-27.62,5.519
4.9479,0.031968,0.1761,-34.54,-28.62,6.5307
4.9541,0.0076434,0.18281,-34.53,-29.508,7.5127
4.9554,0.1679,0.0057792,-35.52,-21.6,0.41591
4.9427,0.16065,0.029503,-35.536,-22.584,1.3129
4.9329,0.14403,0.054968,-35.555,-23.576,2.3395
4.9309,0.12029,0.081868,-35.571,-24.579,3.3907
4.9372,0.093187,0.10494,-35.578,-25.592,4.4535
4.9497,0.066661,0.12066,-35.573,-26.609,5.5025
4.9646,0.042683,0.1278,-35.56,-27.62,6.5216
4.98,0.024581,0.12692,-35.543,-28.62,7.5131
4.9801,0.0058182,0.12717,-35.529,-29.509,8.4869
4.9823,0.12181,0.0035265,-36.526,-20.618,0.41593
4.9764,0.11969,0.018276,-36.548,-21.601,1.3193
4.9707,0.11142,0.034785,-36.57,-22.587,2.3585
4.9682,0.098174,0.052444,-36.587,-23.58,3.4144
4.9694,0.081444,0.068451,-36.597,-24.581,4.4661
4.9738,0.063447,0.080393,-36.598,-25.589,5.5016
4.9804,0.045956,0.087149,-36.591,-26.603,6.5172
4.9878,0.030068,0.088502,-36.577,-27.617,7.5134
4.9953,0.017404,0.085072,-36.56,-28.623,8.4931
4.9929,0.0040743,0.081534,-36.541,-29.511,9.4647
4.9949,0.080052,0.0019032,-37.544,-19.636,0.4136
4.9929,0.079777,0.010191,-37.58,-20.618,1.33
4.9904,0.07643,0.020306,-37.596,-21.602,2.3943
4.9889,0.070123,0.030954,-37.605,-22.588,3.4572
4.9887,0.061196,0.04096,-37.611,-23.578,4.4977
4.9897,0.050683,0.048931,-37.612,-24.574,5.5171
4.9919,0.039676,0.054027,-37.612,-25.577,6.5209
4.9946,0.028967,0.055881,-37.608,-26.589,7.5132
4.9975,0.0193,0.054503,-37.603,-27.612,8.4967
5.0006,0.011097,0.050547,-37.593,-28.631,9.4736
4.998,0.0025835,0.044176,-37.565,-29.52,10.45
4.9992,0.042746,0.00081029,-38.564,-18.654,0.40795
4.9989,0.04183,0.0044495,-38.633,-19.636,1.3469
4.9983,0.041691,0.0097164,-38.622,-20.618,2.4444
4.9978,0.039724,0.015029,-38.616,-21.601,3.5074
4.9976,0.036108,0.020111,-38.615,-22.585,4.5355
4.9977,0.031315,0.024379,-38.615,-23.572,5.5397
4.9981,0.025891,0.027373,-38.615,-24.562,6.5299
4.9986,0.020314,0.02881,-38.615,-25.561,7.5128
4.9993,0.014935,0.028516,-38.618,-26.572,8.4931
5,0.010072,0.02647,-38.626,-27.602,9.4735
5.0008,0.0056247,0.023082,-38.643,-28.647,10.455
4.999,0.001358,0.019294,-38.58,-29.537,11.44
5,0.012023,0.0001808,-39.486,-17.672,0.47062
5,0.012047,0.0011803,-39.532,-18.654,1.447
4.9999,0.012275,0.0025954,-39.517,-19.636,2.5071
4.9999,0.012078,0.0040131,-39.509,-20.618,3.5511
4.9998,0.011335,0.0054119,-39.507,-21.6,4.5661
4.9998,0.010186,0.0066466,-39.507,-22.582,5.5582
4.9998,0.0087762,0.007585,-39.507,-23.566,6.5379
4.9999,0.0072411,0.0081237,-39.507,-24.553,7.5126
4.9999,0.0056937,0.0082026,-39.507,-25.546,8.4868
5,0.0042178,0.0077686,-39.51,-26.552,9.4647
5,0.0029145,0.0068547,-39.518,-27.57,10.45
5,0.0016894,0.0056627,-39.537,-28.582,11.439
4.9989,0.00037462,0.0043702,-39.489,-29.489,12.4
4.9146,-0.97787,0.12611,-26.65,-29.34,0.47709
4.201,-0.85734,0.11422,-27.632,-28.507,0.41788
4.6709,-0.22699,0.38556,-27.627,-29.517,1.4538
