"U:0","U:1","U:2","Points:0","Points:1","Points:2"
4.9995,0.0034287,0.0077212,-39.537,-28.582,3.5859
4.9982,0.00072983,0.0095003,-39.494,-29.494,4.5945
4.7775,0.011988,0.014837,-34.522,-29.487,0.47084
4.8857,0.039889,0.010988,-35.515,-28.569,0.40884
4.8592,0.01063,0.051021,-35.519,-29.534,1.4497
4.9341,0.04648,0.006972,-36.521,-27.552,0.41422
4.9409,0.029859,0.033248,-36.532,-28.638,1.3547
4.9223,0.0081084,0.059987,-36.532,-29.52,2.5163
4.9706,0.04514,0.0040985,-37.542,-26.536,0.41416
4.9732,0.031725,0.020046,-37.573,-27.583,1.3462
4.9776,0.020546,0.036442,-37.58,-28.636,2.4756
4.9655,0.0055873,0.04957,-37.561,-29.521,3.5672
4.9924,0.031559,0.0018475,-38.563,-25.535,0.40872
4.9932,0.023558,0.0095061,-38.633,-26.545,1.3544
4.9937,0.01717,0.018628,-38.63,-27.589,2.4758
4.9953,0.010804,0.025575,-38.642,-28.646,3.5596
4.9893,0.0029393,0.032381,-38.583,-29.537,4.5836
4.9994,0.010818,0.00044738,-39.485,-24.546,0.47093
4.9994,0.0087223,0.0028641,-39.532,-25.537,1.4497
4.9994,0.0070172,0.0055669,-39.519,-26.543,2.5162
4.9995,0.0052316,0.0075975,-39.52,-27.567,3.5675
4.9996,0.0031707,0.0089627,-39.536,-28.585,4.5839
4.9983,0.00066633,0.010301,-39.494,-29.495,5.5705
4.687,0.013021,0.02012,-33.535,-29.487,0.47057
4.8188,0.046869,0.014985,-34.523,-28.569,0.40841
4.7886,0.012093,0.070364,-34.525,-29.534,1.4477
4.883,0.060226,0.010023,-35.518,-27.554,0.41445
4.8926,0.03689,0.04727,-35.524,-28.638,1.3506
4.8709,0.0096502,0.086263,-35.524,-29.519,2.5103
4.9353,0.065956,0.0066407,-36.524,-26.539,0.41668
4.9386,0.045362,0.031535,-36.54,-27.588,1.3386
4.9466,0.028177,0.055852,-36.546,-28.63,2.4584
4.932,0.0075561,0.079566,-36.538,-29.514,3.5578
4.9723,0.056817,0.0038919,-37.544,-25.537,0.41438
4.9737,0.043643,0.019093,-37.578,-26.554,1.3385
4.9756,0.03033,0.034686,-37.589,-27.599,2.4373
4.9811,0.019385,0.048367,-37.588,-28.632,3.536
4.9711,0.0051026,0.058149,-37.565,-29.52,4.575
4.9931,0.036985,0.0017336,-38.564,-24.547,0.40833
4.9936,0.029454,0.0089538,-38.633,-25.543,1.3503
4.9937,0.023071,0.017868,-38.624,-26.559,2.4583
4.9946,0.016405,0.024946,-38.627,-27.597,3.5362
4.9963,0.010034,0.030038,-38.643,-28.647,4.5701
4.9912,0.0026255,0.034838,-38.585,-29.537,5.5662
4.9995,0.012124,0.00041792,-39.486,-23.563,0.47072
4.9995,0.010226,0.0026591,-39.532,-24.549,1.4479
4.9994,0.0086422,0.0052535,-39.517,-25.542,2.5103
4.9994,0.0067619,0.0073108,-39.512,-26.549,3.5579
4.9996,0.0048966,0.0088422,-39.518,-27.57,4.5752
4.9997,0.0029151,0.0097156,-39.536,-28.586,5.5663
4.9985,0.00061577,0.010618,-39.494,-29.495,6.5423
4.5817,0.011644,0.026695,-32.548,-29.487,0.4705
4.7322,0.050052,0.019877,-33.535,-28.57,0.40822
4.7028,0.012348,0.094711,-33.536,-29.534,1.4471
4.8134,0.073406,0.013812,-34.524,-27.555,0.41422
4.8283,0.042624,0.064445,-34.528,-28.639,1.3488
4.8067,0.010881,0.11782,-34.527,-29.518,2.5082
4.8849,0.08833,0.009575,-35.519,-26.54,0.41699
4.8894,0.058908,0.045157,-35.529,-27.589,1.335
4.9024,0.034673,0.079034,-35.533,-28.628,2.4509
4.8877,0.0091741,0.11377,-35.527,-29.511,3.5538
4.9391,0.084227,0.006319,-36.525,-25.539,0.41695
4.9399,0.06448,0.030187,-36.544,-26.559,1.3301
4.944,0.043302,0.053329,-36.556,-27.602,2.4153
4.9545,0.026773,0.074228,-36.553,-28.624,3.5216
4.9435,0.0069955,0.093275,-36.54,-29.512,4.5702
4.9751,0.067006,0.0036379,-37.544,-24.549,0.41411
4.9753,0.055113,0.018022,-37.579,-25.548,1.3346
4.9759,0.041938,0.033027,-37.593,-26.57,2.4151
4.9791,0.028763,0.046485,-37.597,-27.606,3.5047
4.9848,0.018041,0.056855,-37.592,-28.631,4.556
4.9769,0.0046079,0.063029,-37.566,-29.519,5.5626
4.9941,0.04139,0.001602,-38.564,-23.564,0.40813
4.9943,0.034618,0.0083349,-38.633,-24.551,1.3484
4.994,0.028867,0.016906,-38.622,-25.551,2.4506
4.9945,0.022106,0.024059,-38.619,-26.566,3.5216
4.9956,0.015438,0.029406,-38.626,-27.6,4.5561
4.9972,0.0092101,0.032665,-38.644,-28.648,5.5593
4.9932,0.0023303,0.035558,-38.585,-29.537,6.5409
4.9996,0.013071,0.00038291,-39.486,-22.581,0.47066
4.9995,0.011456,0.0024339,-39.532,-23.564,1.4473
4.9995,0.010111,0.0048995,-39.517,-24.551,2.5082
4.9995,0.0083524,0.00693,-39.51,-25.544,3.5537
4.9995,0.006383,0.0085512,-39.51,-26.551,4.5703
4.9997,0.0045449,0.0095915,-39.518,-27.571,5.5627
4.9998,0.0026881,0.01,-39.536,-28.587,6.5409
4.9986,0.00054772,0.010514,-39.494,-29.495,7.5125
4.4662,0.0053096,0.034886,-31.561,-29.487,0.47049
4.6218,0.044252,0.026188,-32.548,-28.569,0.40819
4.6029,0.0096422,0.12552,-32.548,-29.534,1.4469
4.7208,0.084229,0.018688,-33.535,-27.555,0.41408
4.7456,0.044592,0.08583,-33.537,-28.639,1.3481
4.7296,0.010957,0.15742,-33.537,-29.518,2.5075
4.8153,0.11234,0.013199,-34.525,-26.541,0.41673
4.8227,0.071813,0.062056,-34.531,-27.59,1.333
4.8438,0.040037,0.10763,-34.533,-28.628,2.4477
4.833,0.010451,0.15513,-34.529,-29.511,3.5522
4.8915,0.11468,0.0091044,-35.52,-25.54,0.41717
4.8913,0.086556,0.043289,-35.532,-26.561,1.3256
4.899,0.056285,0.075875,-35.541,-27.604,2.405
4.9165,0.033356,0.10515,-35.538,-28.622,3.5144
4.9076,0.00859,0.13318,-35.528,-29.509,4.568
4.9453,0.10018,0.0058966,-36.526,-24.549,0.41661
4.9435,0.082409,0.028519,-36.547,-25.551,1.3254
4.945,0.061838,0.050674,-36.563,-26.577,2.3871
4.952,0.04106,0.07155,-36.567,-27.61,3.4823
4.9633,0.025125,0.087154,-36.557,-28.623,4.5465
4.9554,0.0063727,0.10115,-36.541,-29.511,5.5604
4.9787,0.075195,0.0033403,-37.544,-23.564,0.41388
4.9778,0.0651,0.016768,-37.58,-24.554,1.3324
4.9773,0.053014,0.031148,-37.594,-25.559,2.4044
4.9792,0.039801,0.044436,-37.601,-26.58,3.4821
4.983,0.027032,0.054897,-37.6,-27.609,4.5345
4.9886,0.016607,0.061795,-37.593,-28.631,5.5518
4.9825,0.0041109,0.064642,-37.566,-29.519,6.5396
4.9952,0.044531,0.0014568,-38.564,-22.581,0.40804
4.9951,0.038805,0.0076514,-38.633,-23.566,1.3476
4.9946,0.033925,0.015768,-38.622,-24.556,2.4472
4.9948,0.027684,0.02281,-38.616,-25.556,3.5141
4.9955,0.020857,0.028432,-38.618,-26.569,4.5464
4.9966,0.014379,0.032028,-38.626,-27.602,5.5518
4.9981,0.0083779,0.03358,-38.644,-28.648,6.538
4.9948,0.0020648,0.034696,-38.585,-29.537,7.5125
4.9997,0.013622,0.00034456,-39.486,-21.599,0.47063
4.9996,0.012347,0.0021933,-39.532,-22.582,1.4471
4.9996,0.011311,0.0044996,-39.517,-23.565,2.5075
4.9995,0.0097804,0.0064725,-39.509,-24.552,3.5521
4.9996,0.0079037,0.0081263,-39.508,-25.546,4.5679
4.9996,0.005961,0.0092983,-39.51,-26.552,5.5604
4.9998,0.004194,0.0098599,-39.518,-27.572,6.5396
4.9998,0.0024215,0.0098558,-39.536,-28.587,7.5125
4.9987,0.00049414,0.0098934,-39.494,-29.495,8.4827
4.3552,-0.010336,0.044908,-30.575,-29.486,0.47048
4.4886,0.018991,0.034369,-31.562,-28.569,0.40828
4.4936,0.0014531,0.16454,-31.562,-29.533,1.447
4.5958,0.088112,0.024972,-32.548,-27.554,0.41411
4.6411,0.038178,0.11343,-32.55,-28.639,1.348
4.6408,0.008383,0.20754,-32.549,-29.518,2.5074
4.7196,0.13785,0.017879,-33.536,-26.541,0.41657
4.7339,0.08254,0.083782,-33.539,-27.59,1.3322
4.7691,0.041969,0.1439,-33.54,-28.627,2.4466
4.7682,0.010794,0.20666,-33.537,-29.511,3.5517
4.8253,0.14951,0.012544,-34.525,-25.54,0.41681
4.8242,0.11009,0.059581,-34.533,-26.562,1.323
4.8382,0.068725,0.10402,-34.539,-27.604,2.4003
4.8667,0.038863,0.14339,-34.536,-28.621,3.5112
4.864,0.0098566,0.18091,-34.529,-29.509,4.567
4.9029,0.13791,0.0084848,-35.52,-24.549,0.41672
4.8976,0.11243,0.040888,-35.534,-25.553,1.3199
4.9004,0.082992,0.072179,-35.547,-26.58,2.3727
4.9134,0.053495,0.10184,-35.55,-27.612,3.4701
4.9327,0.031544,0.12317,-35.541,-28.62,4.5412
4.928,0.0079028,0.14384,-35.529,-29.509,5.5593
4.9535,0.11284,0.0053961,-36.526,-23.564,0.41631
4.9494,0.098097,0.026505,-36.547,-24.557,1.3225
4.9483,0.079141,0.047689,-36.567,-25.565,2.3722
4.9527,0.0585,0.068252,-36.577,-26.59,3.4507
4.9611,0.03861,0.084413,-36.573,-27.614,4.5181
4.9722,0.023274,0.094492,-36.559,-28.623,5.5464
4.9668,0.0057328,0.10343,-36.541,-29.511,6.5388
4.9828,0.080914,0.0030133,-37.544,-22.582,0.41375
4.9811,0.07314,0.015356,-37.58,-23.567,1.3312
4.9796,0.062639,0.028994,-37.595,-24.562,2.3992
4.9804,0.050352,0.041964,-37.603,-25.568,3.4694
4.983,0.037387,0.052652,-37.605,-26.585,4.5179
4.987,0.025201,0.059782,-37.602,-27.611,5.5389
4.9922,0.015137,0.063428,-37.594,-28.632,6.5349
4.9874,0.0036561,0.063214,-37.566,-29.519,7.5125
4.9963,0.046307,0.0013038,-38.564,-21.599,0.408
4.9961,0.041801,0.0069196,-38.633,-22.582,1.3472
4.9954,0.038015,0.014479,-38.622,-23.568,2.4457
4.9953,0.032552,0.021285,-38.616,-24.559,3.5105
4.9957,0.026132,0.026998,-38.615,-25.558,4.5409
4.9965,0.019474,0.031006,-38.618,-26.571,5.5463
4.9977,0.013293,0.032948,-38.627,-27.602,6.5348
4.9989,0.0075922,0.032966,-38.644,-28.648,7.5126
4.9962,0.0018431,0.032513,-38.585,-29.537,8.4842
4.9998,0.013791,0.00030437,-39.486,-20.618,0.47063
4.9997,0.01289,0.0019477,-39.532,-21.6,1.447
4.9996,0.012183,0.0040649,-39.517,-22.582,2.5072
4.9996,0.010946,0.0059507,-39.509,-23.566,3.5515
4.9996,0.009262,0.0075997,-39.507,-24.552,4.5669
4.9997,0.0073922,0.0088479,-39.507,-25.546,5.5592
4.9997,0.0055275,0.0095747,-39.51,-26.552,6.5388
4.9999,0.0038519,0.0097075,-39.518,-27.572,7.5125
4.9999,0.0021981,0.0092921,-39.536,-28.587,8.4841
4.9988,0.0004525,0.0089398,-39.494,-29.495,9.4545
4.283,-0.04112,0.057192,-29.589,-29.482,0.47029
4.3253,-0.044948,0.045583,-30.575,-28.566,0.40846
4.3904,-0.015636,0.21295,-30.576,-29.533,1.4472
4.434,0.07933,0.033458,-31.562,-27.554,0.41435
4.5177,0.013128,0.14922,-31.563,-28.638,1.3486
4.5444,0.00089325,0.27163,-31.562,-29.518,2.5076
4.5885,0.16298,0.024069,-32.549,-26.541,0.41665
4.6151,0.086667,0.11183,-32.551,-27.59,1.3324
4.6754,0.035962,0.19079,-32.552,-28.627,2.4467
4.6949,0.0090267,0.27225,-32.549,-29.511,3.5517
4.7336,0.19052,0.017006,-33.536,-25.54,0.41661
4.7324,0.13495,0.080578,-33.541,-26.562,1.3221
4.7576,0.079199,0.14023,-33.545,-27.604,2.3986
4.804,0.041543,0.19204,-33.543,-28.621,3.51
4.8136,0.010434,0.24001,-33.538,-29.509,4.5667
4.8442,0.18261,0.011673,-34.525,-24.55,0.41627
4.8339,0.14662,0.056303,-34.535,-25.554,1.3168
4.839,0.10547,0.099271,-34.544,-26.581,2.3661
4.8617,0.065548,0.13963,-34.546,-27.613,3.4642
4.8933,0.037024,0.16746,-34.539,-28.619,4.5387
4.896,0.0091777,0.19415,-34.53,-29.508,5.5588
4.918,0.15608,0.0077408,-35.52,-23.565,0.41633
4.9085,0.1353,0.037944,-35.535,-24.558,1.3163
4.9061,0.10799,0.067884,-35.551,-25.569,2.3545
4.9145,0.078449,0.097311,-35.56,-26.595,3.4317
4.9301,0.050347,0.11983,-35.556,-27.616,4.5081
4.9494,0.029427,0.13299,-35.543,-28.62,5.5432
4.9477,0.0071963,0.14631,-35.529,-29.509,6.5384
4.9627,0.12142,0.0048451,-36.526,-22.582,0.41612
4.9572,0.11059,0.024205,-36.548,-23.569,1.3208
4.9537,0.094251,0.044284,-36.568,-24.566,2.3647
4.9555,0.074872,0.064309,-36.582,-25.577,3.431
4.9617,0.054788,0.080842,-36.584,-26.597,4.4938
4.9704,0.036015,0.091694,-36.575,-27.616,5.5287
4.9808,0.021354,0.096648,-36.56,-28.623,6.5325
4.977,0.005141,0.10088,-36.541,-29.511,7.5126
4.9869,0.08401,0.0026724,-37.544,-21.6,0.41367
4.9849,0.078779,0.013834,-37.58,-22.583,1.3306
4.9827,0.070376,0.02657,-37.596,-23.572,2.3965
4.9824,0.059523,0.039074,-37.604,-24.567,3.4627
4.9841,0.047271,0.049819,-37.608,-25.573,4.5073
4.987,0.034832,0.057427,-37.607,-26.588,5.5285
4.9909,0.023327,0.061402,-37.603,-27.612,6.5291
4.9955,0.013745,0.062088,-37.594,-28.632,7.5127
4.9917,0.0032545,0.059291,-37.566,-29.519,8.4855
4.9974,0.046779,0.0011487,-38.564,-20.618,0.40797
4.9971,0.043519,0.0061626,-38.633,-21.6,1.347
4.9964,0.040946,0.013082,-38.622,-22.584,2.445
4.996,0.03649,0.019547,-38.616,-23.57,3.5088
4.9962,0.030732,0.025217,-38.615,-24.561,4.5379
4.9967,0.024397,0.02947,-38.615,-25.56,5.5428
4.9975,0.018049,0.031916,-38.618,-26.572,6.5324
4.9986,0.012234,0.03236,-38.627,-27.602,7.5126
4.9997,0.0068943,0.03101,-38.644,-28.648,8.4871
4.9974,0.00166,0.029173,-38.585,-29.537,9.4588
4.9999,0.013626,0.0002645,-39.486,-19.636,0.47062
4.9998,0.013072,0.0017025,-39.532,-20.618,1.447
4.9997,0.0127,0.0036134,-39.517,-21.6,2.5071
4.9997,0.011798,0.0053837,-39.509,-22.582,3.5513
4.9997,0.010372,0.0069951,-39.507,-23.566,4.5664
4.9997,0.008666,0.0082822,-39.507,-24.553,5.5587
4.9998,0.0068622,0.0091209,-39.507,-25.546,6.5383
4.9998,0.0051046,0.0094315,-39.51,-26.552,7.5125
4.9999,0.0035314,0.0091594,-39.518,-27.572,8.4855
4.9999,0.0020093,0.0083718,-39.536,-28.586,9.4587
4.9988,0.0004153,0.0076907,-39.494,-29.494,10.431
4.322,-0.1338,0.07346,-28.604,-29.47,0.47003
4.1739,-0.17567,0.06007,-29.589,-28.56,0.4085
4.3342,-0.051713,0.27083,-29.59,-29.531,1.4478
4.1949,0.029165,0.043892,-30.575,-27.552,0.41481
4.3691,-0.045675,0.19543,-30.577,-28.637,1.3499
4.4547,-0.014482,0.3514,-30.576,-29.518,2.5082
4.4038,0.18675,0.032213,-31.562,-26.54,0.41701
4.4593,0.077162,0.14912,-31.564,-27.589,1.3336
4.5649,0.012447,0.25145,-31.565,-28.627,2.4479
4.6174,0.0029597,0.35531,-31.563,-29.511,3.552
4.6072,0.24028,0.022986,-32.549,-25.54,0.4167
4.6065,0.15951,0.10837,-32.553,-26.561,1.3224
4.6498,0.083298,0.18749,-32.556,-27.604,2.3992
4.7263,0.03733,0.25476,-32.554,-28.621,3.5104
4.7589,0.0094092,0.31484,-32.55,-29.509,4.5668
4.7636,0.23774,0.015807,-33.536,-24.549,0.41602
4.7459,0.18675,0.076252,-33.542,-25.554,1.3155
4.7553,0.12904,0.13437,-33.549,-26.581,2.3638
4.7937,0.075842,0.18809,-33.55,-27.613,3.4623
4.8447,0.040211,0.22352,-33.544,-28.619,4.538
4.8608,0.010023,0.25598,-33.538,-29.508,5.5587
4.8697,0.20785,0.010606,-34.526,-23.565,0.41581
4.8521,0.17919,0.052158,-34.536,-24.558,1.3127
4.8477,0.14072,0.093431,-34.548,-25.57,2.3459
4.862,0.099622,0.13392,-34.554,-26.597,3.4225
4.889,0.061837,0.16374,-34.551,-27.617,4.503
4.9207,0.034844,0.17984,-34.54,-28.62,5.5417
4.9265,0.0084637,0.19607,-34.53,-29.508,6.5382
4.935,0.16784,0.0069159,-35.52,-22.582,0.41608
4.923,0.15322,0.034533,-35.536,-23.569,1.3142
4.9162,0.13003,0.062887,-35.554,-24.569,2.3448
4.9193,0.10195,0.091656,-35.567,-25.582,3.4056
4.931,0.073324,0.11497,-35.568,-26.604,4.4774
4.9473,0.046972,0.12964,-35.559,-27.619,5.5223
4.9652,0.027213,0.13528,-35.543,-28.62,6.5312
4.9651,0.0065339,0.14179,-35.529,-29.509,7.5126
4.972,0.12572,0.0042727,-36.526,-21.6,0.416
4.9659,0.11909,0.021711,-36.548,-22.584,1.3198
4.9609,0.10627,0.040442,-36.569,-23.575,2.3607
4.9603,0.089179,0.059723,-36.585,-24.574,3.4203
4.9641,0.06999,0.076354,-36.592,-25.584,4.4766
4.971,0.050891,0.087977,-36.589,-26.601,5.5132
4.9793,0.033355,0.093835,-36.577,-27.617,6.5245
4.9886,0.019506,0.094191,-36.56,-28.623,7.5129
4.9857,0.0046119,0.094195,-36.541,-29.511,8.4863
4.9908,0.084641,0.0023323,-37.544,-20.618,0.41362
4.9887,0.081871,0.012258,-37.58,-21.6,1.3302
4.9862,0.075816,0.023949,-37.596,-22.586,2.3951
4.9851,0.0669,0.035805,-37.605,-23.575,3.4591
4.9858,0.055864,0.046437,-37.609,-24.571,4.5012
4.9879,0.043982,0.0544,-37.61,-25.575,5.5215
4.9909,0.032226,0.059021,-37.608,-26.589,6.5242
4.9944,0.021489,0.060114,-37.603,-27.612,7.5129
4.9983,0.012475,0.058212,-37.594,-28.632,8.4905
4.9953,0.0029174,0.053253,-37.566,-29.519,9.4625
4.9983,0.046118,0.00099712,-38.564,-19.636,0.40796
4.998,0.04401,0.0054078,-38.633,-20.618,1.3469
4.9973,0.042639,0.011632,-38.622,-21.601,2.4446
4.9968,0.039325,0.017663,-38.616,-22.585,3.5079
4.9968,0.03446,0.023175,-38.615,-23.571,4.5364
4.9971,0.028687,0.027548,-38.615,-24.562,5.5409
4.9977,0.022604,0.030352,-38.615,-25.56,6.5308
4.9985,0.016643,0.031355,-38.618,-26.572,7.5127
4.9994,0.011242,0.030446,-38.627,-27.602,8.4905
5.0004,0.0062854,0.027899,-38.644,-28.648,9.4658
4.9983,0.0015037,0.024982,-38.583,-29.537,10.441
4.9999,0.013192,0.00022658,-39.486,-18.654,0.47062
4.9999,0.012936,0.0014661,-39.532,-19.636,1.447
4.9998,0.012871,0.0031631,-39.517,-20.618,2.5071
4.9998,0.01231,0.004794,-39.509,-21.6,3.5512
4.9997,0.01119,0.0063369,-39.507,-22.582,4.5662
4.9998,0.0097095,0.0076308,-39.507,-23.566,5.5584
4.9998,0.0080471,0.0085442,-39.507,-24.553,6.5381
4.9999,0.0063404,0.0089872,-39.507,-25.546,7.5126
4.9999,0.0046983,0.0089076,-39.51,-26.552,8.4863
5,0.0032401,0.0082477,-39.518,-27.571,9.4624
4.9999,0.0018409,0.0071912,-39.536,-28.585,10.441
4.9989,0.00039678,0.0063148,-39.493,-29.493,11.414
4.5383,-0.18279,0.099985,-27.622,-29.435,0.47071
3.9779,-0.50038,0.083087,-28.605,-28.543,0.40901
4.3974,-0.12673,0.34315,-28.606,-29.527,1.4492
3.9277,-0.052336,0.060015,-29.587,-27.548,0.41536
4.247,-0.17422,0.25561,-29.592,-28.634,1.3528
4.4046,-0.047429,0.44759,-29.592,-29.518,2.5099
4.1502,0.19681,0.043589,-30.574,-26.539,0.41769
4.2396,0.030732,0.19648,-30.578,-27.587,1.3365
4.4327,-0.043701,0.32898,-30.58,-28.626,2.451
4.5481,-0.0097136,0.46171,-30.577,-29.511,3.5529
4.4256,0.30233,0.030849,-31.562,-25.539,0.41714
4.4303,0.18198,0.14498,-31.565,-26.56,1.3244
4.5092,0.074401,0.24975,-31.569,-27.603,2.4021
4.6359,0.017896,0.33621,-31.567,-28.621,3.5122
4.7048,0.004962,0.40951,-31.563,-29.509,4.5672
4.6532,0.30946,0.021333,-32.549,-24.549,0.41608
4.6243,0.2353,0.10295,-32.554,-25.553,1.3159
4.6405,0.15228,0.18104,-32.559,-26.581,2.3647
4.7033,0.080575,0.25193,-32.56,-27.612,3.4633
4.7861,0.038159,0.29537,-32.555,-28.619,4.5386
4.8255,0.0097083,0.33322,-32.55,-29.508,5.5589
4.8052,0.27267,0.014298,-33.536,-23.565,0.41549
4.7749,0.23317,0.070524,-33.543,-24.558,1.3111
4.7673,0.17891,0.12667,-33.552,-25.57,2.3428
4.7911,0.12168,0.18138,-33.558,-26.597,3.4193
4.8364,0.071864,0.21972,-33.554,-27.618,4.5015
4.8867,0.038618,0.23836,-33.545,-28.619,5.5414
4.9051,0.0093978,0.2563,-33.538,-29.508,6.5382
4.8983,0.22317,0.0094154,-34.526,-22.582,0.41549
4.8767,0.20405,0.047248,-34.536,-23.57,1.3101
4.8645,0.17208,0.08635,-34.55,-24.57,2.3348
4.8694,0.13252,0.12627,-34.561,-25.585,3.3925
4.8894,0.09295,0.15771,-34.562,-26.607,4.4688
4.9174,0.057806,0.17618,-34.553,-27.62,5.519
4.9466,0.032506,0.1816,-34.54,-28.62,6.5307
4.9532,0.0077752,0.18841,-34.53,-29.508,7.5127
4.952,0.17305,0.0060594,-35.52,-21.6,0.41591
4.9393,0.16487,0.030807,-35.536,-22.584,1.3129
4.9297,0.1473,0.057185,-35.555,-23.576,2.3395
4.9282,0.12272,0.084907,-35.571,-24.579,3.3907
4.9351,0.094941,0.10858,-35.578,-25.592,4.4535
4.9482,0.067899,0.12465,-35.573,-26.609,5.5025
4.9636,0.043508,0.13193,-35.56,-27.62,6.5216
4.9795,0.025044,0.13101,-35.543,-28.62,7.5131
4.9798,0.005939,0.13153,-35.529,-29.509,8.4869
4.9806,0.1261,0.0037061,-36.526,-20.618,0.41593
4.9747,0.12341,0.019135,-36.548,-21.601,1.3193
4.969,0.11448,0.036287,-36.57,-22.587,2.3585
4.9666,0.10058,0.054537,-36.587,-23.58,3.4144
4.9681,0.083286,0.070996,-36.597,-24.581,4.4661
4.9729,0.064821,0.083217,-36.598,-25.589,5.5016
4.9798,0.046947,0.090093,-36.591,-26.603,6.5172
4.9874,0.030735,0.091431,-36.577,-27.617,7.5134
4.9952,0.017801,0.087866,-36.56,-28.623,8.4931
4.9929,0.0041584,0.084281,-36.541,-29.511,9.4647
4.9942,0.083176,0.0020054,-37.544,-19.636,0.4136
4.9922,0.082569,0.010696,-37.58,-20.618,1.33
4.9897,0.078833,0.021236,-37.596,-21.602,2.3943
4.9882,0.072118,0.032271,-37.605,-22.588,3.4572
4.9881,0.062797,0.042584,-37.611,-23.578,4.4977
4.9893,0.051932,0.050754,-37.612,-24.574,5.5171
4.9916,0.040626,0.055945,-37.612,-25.577,6.5209
4.9944,0.029663,0.057796,-37.608,-26.589,7.5132
4.9974,0.019767,0.056335,-37.603,-27.612,8.4967
5.0006,0.011356,0.052231,-37.593,-28.631,9.4736
4.998,0.0026356,0.045488,-37.565,-29.52,10.45
4.9991,0.044556,0.00085465,-38.564,-18.654,0.40795
4.9988,0.043435,0.0046788,-38.633,-19.636,1.3469
4.9981,0.043146,0.010188,-38.622,-20.618,2.4444
4.9977,0.040989,0.015709,-38.616,-21.601,3.5074
4.9975,0.037166,0.020958,-38.615,-22.585,4.5355
4.9976,0.032173,0.02534,-38.615,-23.572,5.5397
4.998,0.02657,0.028393,-38.615,-24.562,6.5299
4.9986,0.020835,0.029835,-38.615,-25.561,7.5128
4.9992,0.015316,0.029501,-38.618,-26.572,8.4931
5,0.010333,0.027366,-38.626,-27.602,9.4735
5.0008,0.0057486,0.023865,-38.643,-28.647,10.455
4.9991,0.0013849,0.019957,-38.58,-29.537,11.44
5,0.012557,0.00019101,-39.486,-17.672,0.47062
4.9999,0.012538,0.0012455,-39.532,-18.654,1.447
4.9999,0.012735,0.0027293,-39.517,-19.636,2.5071
4.9998,0.012492,0.0042047,-39.509,-20.618,3.5511
4.9998,0.011692,0.0056515,-39.507,-21.6,4.5661
4.9998,0.010485,0.0069211,-39.507,-22.582,5.5582
4.9998,0.0090197,0.0078794,-39.507,-23.566,6.5379
4.9999,0.0074352,0.008423,-39.507,-24.553,7.5126
4.9999,0.005845,0.0084941,-39.507,-25.546,8.4868
5,0.0043307,0.0080345,-39.51,-26.552,9.4647
5,0.0029897,0.0070837,-39.518,-27.57,10.45
5,0.0017266,0.005848,-39.537,-28.582,11.439
4.999,0.00038162,0.004538,-39.489,-29.489,12.4
4.8636,-0.98246,0.13151,-26.65,-29.34,0.47709
4.1626,-0.85693,0.11839,-27.632,-28.507,0.41788
4.6377,-0.22675,0.40036,-27.627,-29.517,1.4538
3.3052,-0.42166,0.078061,-28.601,-27.541,0.41645
